x,a,b,c,d,index_value,true_index_value,label
1,8,10,7,137,221,3835.93,0
2,152,10,7,134,221,3835.93,0
3,151,24,7,138,233,3834.33,0
4,172,32,7,138,235,3834.06,0
5,199,58,28,138,252,3831.79,0
6,199,68,52,139,244,3832.86,0
7,198,75,60,138,243,3832.99,0
8,183,81,68,137,244,3832.86,0
9,182,83,74,136,249,3832.19,0
10,165,88,77,134,254,3831.52,0
11,162,89,81,130,257,3831.12,0
12,146,92,92,130,261,3830.58,0
13,149,94,92,131,265,3830.05,0
14,154,97,92,131,269,3829.51,0
15,158,100,91,131,275,3828.71,0
16,158,102,100,133,277,3828.45,0
17,163,106,101,133,285,3827.38,0
18,167,110,100,133,287,3827.11,0
19,167,114,102,133,296,3825.91,0
20,168,118,107,133,300,3825.37,0
21,170,122,115,133,307,3824.44,0
22,170,122,119,133,308,3824.3,3
23,169,121,118,132,305,3824.7,0
24,167,121,113,130,305,3824.7,0
25,165,121,117,129,305,3824.7,0
26,157,119,119,128,297,3825.77,0
27,155,114,114,124,284,3827.51,0
28,147,108,108,121,264,3830.18,0
29,138,99,102,114,238,3833.66,0
30,121,88,99,111,212,3837.13,0
31,111,83,86,105,188,3840.34,0
32,96,72,78,102,166,3843.28,0
33,90,70,77,98,149,3845.55,0
34,82,63,76,93,135,3847.42,0
35,72,61,76,89,126,3848.62,0
36,60,61,72,86,121,3849.29,0
37,56,57,72,82,110,3850.76,0
38,47,55,70,78,103,3851.7,0
39,43,53,70,77,91,3853.3,0
40,43,54,72,75,78,3855.04,0
41,42,52,70,72,66,3856.64,0
42,36,51,64,68,59,3857.58,0
43,30,53,69,63,60,3857.44,0
44,26,57,74,61,63,3857.04,0
45,27,63,76,60,70,3856.11,0
46,27,64,75,60,59,3857.58,0
47,26,55,74,52,44,3859.58,0
48,16,51,66,45,26,3861.99,0
49,11,48,59,42,21,3862.66,0
50,8,51,65,41,17,3863.19,0
51,8,50,66,39,16,3863.32,0
52,8,53,65,38,10,3864.13,0
