x,a,b,c,d,index_value,true_index_value,label
2,103,88,105,78,314,3786.28,0
3,150,83,105,78,306,3786.82,0
4,150,84,105,78,305,3786.89,0
5,149,82,111,77,297,3787.43,0
6,143,76,109,77,283,3788.38,0
7,142,74,102,76,283,3788.38,0
8,119,70,94,76,274,3788.99,0
9,118,69,86,75,273,3789.06,0
10,129,67,77,75,271,3789.2,0
11,129,62,84,74,278,3788.72,0
12,128,59,82,74,270,3789.26,0
13,121,55,73,74,269,3789.33,0
14,123,53,64,75,261,3789.88,0
15,138,53,59,78,261,3789.88,0
16,152,56,70,78,264,3789.67,0
17,152,58,76,78,265,3789.6,0
18,151,56,74,78,267,3789.47,0
19,149,56,70,78,256,3790.21,0
20,152,51,70,78,254,3790.35,0
21,155,51,71,78,247,3790.83,0
22,155,46,65,78,241,3791.23,0
23,155,46,60,78,241,3791.23,0
24,156,47,52,78,235,3791.64,0
25,163,50,60,78,240,3791.3,0
26,167,53,68,78,241,3791.23,0
27,167,54,69,78,245,3790.96,0
28,173,52,63,78,242,3791.17,0
29,173,47,63,78,233,3791.78,0
30,172,44,65,78,228,3792.12,0
31,168,37,60,78,212,3793.2,0
32,166,32,54,78,204,3793.75,0
33,161,28,48,78,188,3794.83,0
34,158,26,50,78,184,3795.1,0
35,160,28,48,78,188,3794.83,0
36,161,32,47,78,198,3794.15,0
37,161,34,44,78,202,3793.88,0
38,161,32,44,78,198,3794.15,0
39,160,27,47,78,185,3795.04,0
40,158,23,41,78,179,3795.44,0
41,155,19,32,77,166,3796.33,0
42,153,18,28,75,163,3796.53,0
43,149,18,34,76,163,3796.53,0
44,151,19,37,78,163,3796.53,0
45,154,21,34,78,166,3796.33,0
46,156,24,32,78,175,3795.72,0
47,158,27,32,78,182,3795.24,0
48,166,32,41,79,196,3794.29,0
49,168,35,43,79,200,3794.02,0
50,172,39,45,80,205,3793.68,0
51,174,42,45,81,207,3793.54,0
52,176,44,49,82,212,3793.2,0
53,177,46,53,83,215,3793.0,0
54,179,46,54,83,214,3793.07,0
55,179,46,52,82,214,3793.07,0
56,179,46,49,82,214,3793.07,0
57,177,46,55,82,213,3793.13,0
58,177,45,54,83,212,3793.2,0
59,179,45,51,83,213,3793.13,0
60,183,47,50,85,218,3792.8,0
61,185,50,54,86,225,3792.32,0
62,191,55,57,88,234,3791.71,0
63,196,59,59,90,243,3791.1,0
