x,a,b,c,d,index_value,true_index_value,label
1,7,23,6,41,335,3603.41,0
2,203,23,6,43,335,3603.41,0
3,223,16,6,74,298,3608.69,0
4,225,33,6,79,296,3608.97,0
5,225,54,6,86,307,3607.41,0
6,243,70,20,89,317,3605.98,0
7,243,95,38,107,342,3602.41,0
8,242,112,63,110,371,3598.28,0
9,228,134,87,117,397,3594.57,0
10,239,153,107,126,427,3590.29,0
11,239,160,124,134,424,3590.72,0
12,238,160,145,135,424,3590.72,0
13,220,156,142,136,407,3593.14,0
14,210,155,144,137,399,3594.29,0
15,202,156,142,139,401,3594.0,0
16,200,155,146,143,394,3595.0,0
17,195,151,148,148,391,3595.43,0
18,194,143,133,150,360,3599.85,0
19,193,137,127,151,354,3600.7,0
20,190,138,120,152,347,3601.7,0
21,189,142,127,158,349,3601.42,0
22,188,158,135,154,374,3597.85,0
23,185,161,137,153,376,3597.57,0
24,176,168,147,149,383,3596.57,0
25,168,159,156,148,358,3600.13,0
26,160,159,152,139,354,3600.7,0
27,149,146,140,137,330,3604.13,0
28,146,145,136,136,325,3604.84,0
29,129,132,127,132,295,3609.12,0
30,122,128,127,128,280,3611.26,0
31,120,120,119,126,253,3615.11,0
32,112,114,110,124,241,3616.82,0
33,105,109,103,122,222,3619.53,0
34,102,105,106,121,210,3621.24,0
35,99,104,104,121,201,3622.52,0
36,93,101,98,120,187,3624.52,3
37,92,108,96,122,194,3623.52,0
38,93,114,92,124,199,3622.81,0
39,93,125,108,123,222,3619.53,0
40,92,130,121,123,221,3619.67,0
41,87,129,118,122,220,3619.81,0
42,85,129,113,120,214,3620.67,0
43,83,133,121,120,221,3619.67,0
44,81,138,121,120,223,3619.38,0
45,80,142,123,121,237,3617.39,0
46,82,150,123,123,252,3615.25,0
47,82,153,123,127,254,3614.96,0
48,87,165,134,129,280,3611.26,0
49,91,169,141,137,285,3610.54,0
50,91,178,148,141,311,3606.84,0
51,91,180,151,139,312,3606.69,0
52,90,179,155,139,312,3606.69,0
53,90,182,154,140,327,3604.55,0
54,90,183,156,143,333,3603.7,0
55,90,184,159,143,337,3603.13,0
56,89,184,159,144,338,3602.98,0
57,88,185,163,145,339,3602.84,0
58,88,188,165,146,348,3601.56,0
59,89,189,163,148,352,3600.99,0
60,93,192,163,154,362,3599.56,0
61,93,193,168,158,366,3598.99,0
62,95,196,174,162,369,3598.56,0
63,97,198,173,165,373,3597.99,0
64,99,200,172,168,374,3597.85,0
65,101,200,174,172,378,3597.28,0
66,102,202,176,175,389,3595.71,0
67,105,205,176,180,398,3594.43,0
68,109,210,179,185,411,3592.57,0
69,109,211,185,190,409,3592.86,0
70,110,210,189,191,403,3593.72,0
71,110,209,190,194,407,3593.14,0
72,109,210,186,195,408,3593.0,0
73,110,214,187,197,426,3590.44,0
74,114,221,187,203,446,3587.58,0
75,115,225,197,209,459,3585.73,0
76,115,229,209,211,462,3585.3,0
77,115,228,210,212,451,3586.87,0
78,115,226,208,209,443,3588.01,0
79,114,221,208,208,430,3589.86,0
80,112,220,203,207,426,3590.44,0
81,110,211,198,201,392,3595.28,0
82,109,205,191,198,377,3597.42,0
83,106,198,183,197,355,3600.56,0
84,102,196,180,198,353,3600.85,0
85,101,199,182,200,365,3599.13,0
86,101,202,185,200,373,3597.99,0
87,101,201,186,200,368,3598.71,0
88,100,198,186,200,357,3600.28,0
89,99,196,181,200,351,3601.13,0
90,99,195,178,200,352,3600.99,0
91,98,194,177,199,347,3601.7,0
92,97,194,173,199,349,3601.42,0
93,98,199,173,200,363,3599.42,0
94,98,202,177,206,371,3598.28,0
95,98,206,182,206,378,3597.28,0
