x,a,b,c,d,index_value,true_index_value,label
2,170,102,150,18,178,3280.68,0
3,169,83,150,18,157,3283.19,0
4,128,74,150,18,147,3284.39,0
5,90,60,137,15,123,3287.26,0
6,23,54,130,15,120,3287.62,0
7,33,59,126,15,130,3286.43,0
8,33,62,126,16,146,3284.51,0
9,56,66,128,16,157,3283.19,0
10,56,58,128,16,151,3283.91,0
11,55,54,128,13,150,3284.03,0
12,47,42,119,15,136,3285.71,0
13,72,39,110,18,137,3285.59,0
14,80,43,102,18,141,3285.11,0
15,87,47,102,19,143,3284.87,0
16,95,46,113,19,149,3284.15,0
17,96,39,110,19,144,3284.75,0
18,96,38,103,19,144,3284.75,0
19,104,34,97,19,143,3284.87,0
20,104,30,98,19,139,3285.35,0
21,103,28,98,17,134,3285.95,0
22,92,21,90,16,119,3287.74,0
23,82,17,84,15,112,3288.58,0
24,78,16,78,12,111,3288.7,0
25,70,16,81,13,112,3288.58,0
26,75,22,85,13,117,3287.98,0
27,77,24,82,13,120,3287.62,0
28,77,21,79,13,111,3288.7,0
29,76,16,78,11,102,3289.78,0
30,73,8,73,9,84,3291.94,0
31,60,3,65,7,76,3292.9,0
32,51,3,60,6,81,3292.3,0
33,50,4,56,6,82,3292.18,0
34,50,4,64,4,83,3292.06,0
35,48,5,62,4,81,3292.3,0
36,45,5,58,6,82,3292.18,0
37,49,14,56,8,98,3290.26,0
38,66,19,54,11,103,3289.66,0
39,74,30,69,12,123,3287.26,0
40,81,35,79,13,131,3286.31,0
41,88,37,79,14,131,3286.31,0
42,91,37,80,14,131,3286.31,0
43,91,35,81,14,125,3287.02,0
44,91,34,78,15,124,3287.14,0
45,95,35,74,16,128,3286.67,0
46,99,36,74,16,130,3286.43,0
47,102,38,74,16,131,3286.31,0
48,102,29,76,16,109,3288.94,0
49,101,28,71,14,103,3289.66,0
50,94,23,64,14,88,3291.46,0
51,95,26,64,16,95,3290.62,0
52,102,28,68,17,100,3290.02,0
53,107,33,70,20,108,3289.06,0
54,117,39,71,21,109,3288.94,0
55,126,42,71,22,114,3288.34,0
56,133,47,74,23,115,3288.22,0
57,137,51,82,24,117,3287.98,0
58,143,54,85,26,119,3287.74,0
59,150,56,86,28,120,3287.62,0
60,160,61,89,30,125,3287.02,0
61,169,64,94,34,128,3286.67,0
62,172,69,102,36,132,3286.19,0
63,172,70,104,37,132,3286.19,0
