x,a,b,c,d,index_value,true_index_value,label
1,196,86,231,155,382,4165.19,0
2,204,86,231,155,382,4165.19,0
3,212,96,231,156,392,4163.88,0
4,214,106,231,158,416,4160.75,0
5,221,120,243,159,433,4158.54,0
6,232,123,250,160,437,4158.02,0
7,250,123,248,162,441,4157.5,3
8,253,120,244,164,440,4157.63,0
9,253,109,238,165,431,4158.8,0
10,252,104,242,166,426,4159.45,0
11,241,92,241,167,412,4161.28,0
12,239,89,235,167,412,4161.28,0
13,229,90,225,167,420,4160.23,0
14,228,90,218,168,424,4159.71,0
15,227,83,230,169,422,4159.97,0
16,220,75,223,169,415,4160.88,0
17,218,64,208,169,410,4161.54,0
18,212,53,197,168,402,4162.58,0
19,209,48,193,168,399,4162.97,0
20,199,43,194,168,394,4163.62,0
21,193,43,188,168,393,4163.75,0
22,191,43,185,168,392,4163.88,0
23,191,42,180,169,388,4164.4,0
24,191,40,187,169,383,4165.06,0
25,190,40,184,169,381,4165.32,0
26,192,48,180,169,387,4164.54,0
27,198,54,180,170,392,4163.88,0
28,200,62,180,172,394,4163.62,0
29,204,70,194,173,394,4163.62,0
30,204,71,198,174,394,4163.62,0
31,205,69,196,175,391,4164.01,0
32,205,66,187,175,389,4164.27,0
33,205,62,195,175,387,4164.54,0
34,203,57,192,175,384,4164.93,0
35,198,51,182,175,380,4165.45,0
36,193,56,174,175,383,4165.06,0
37,190,59,174,174,385,4164.8,0
38,189,59,186,173,382,4165.19,0
39,182,56,185,173,377,4165.84,0
40,180,53,179,174,370,4166.75,0
41,178,51,175,174,369,4166.88,0
42,181,58,179,174,371,4166.62,0
43,181,60,184,174,372,4166.49,0
44,180,68,183,175,380,4165.45,0
45,180,68,181,175,377,4165.84,0
46,186,72,181,176,374,4166.23,0
47,186,73,187,177,373,4166.36,0
48,186,78,193,179,375,4166.1,0
49,186,77,193,179,373,4166.36,0
50,186,74,190,178,367,4167.14,0
51,184,69,192,177,360,4168.06,0
52,179,66,186,176,353,4168.97,0
53,172,65,183,176,351,4169.23,0
54,170,66,180,176,357,4168.45,0
55,168,66,176,176,358,4168.32,0
56,167,64,180,176,356,4168.58,0
57,165,63,178,176,356,4168.58,0
58,163,64,173,176,355,4168.71,0
59,163,65,173,176,356,4168.58,0
60,162,66,178,176,356,4168.58,0
61,161,67,178,176,354,4168.84,0
62,163,73,175,176,359,4168.19,0
63,164,76,174,176,359,4168.19,0
64,170,84,175,178,365,4167.4,0
65,171,87,184,179,366,4167.27,0
66,171,88,188,180,366,4167.27,0
67,171,82,184,180,358,4168.32,0
68,169,82,181,179,356,4168.58,0
69,166,79,181,178,355,4168.71,0
70,160,81,182,178,356,4168.58,0
71,161,80,182,178,359,4168.19,0
72,161,79,179,178,355,4168.71,0
73,161,75,176,177,345,4170.01,0
74,159,72,177,177,342,4170.4,0
75,155,65,172,176,327,4172.36,0
76,153,63,166,176,327,4172.36,0
77,151,62,161,176,322,4173.01,0
78,151,69,166,176,330,4171.97,0
79,151,71,166,176,333,4171.58,0
80,151,75,170,176,336,4171.18,0
81,150,69,168,175,329,4172.1,0
82,146,63,162,173,320,4173.27,0
83,141,57,161,172,313,4174.18,0
84,138,51,155,171,310,4174.57,0
85,135,46,153,169,303,4175.49,0
86,130,43,148,168,300,4175.88,0
87,125,36,148,166,291,4177.05,0
88,123,33,146,164,288,4177.44,0
89,118,28,141,163,284,4177.96,0
90,113,20,138,160,277,4178.88,0
91,110,18,134,159,273,4179.4,0
92,101,16,137,159,270,4179.79,0
93,100,20,140,158,270,4179.79,0
94,98,28,140,157,277,4178.88,0
95,95,32,142,157,280,4178.49,0
96,95,47,149,157,290,4177.18,0
97,95,48,154,157,292,4176.92,0
98,94,57,156,156,295,4176.53,0
99,93,57,158,155,293,4176.79,0
100,91,54,158,154,290,4177.18,0
101,89,50,158,153,284,4177.96,0
102,83,40,154,152,273,4179.4,0
103,80,37,149,151,265,4180.44,0
104,74,37,143,150,263,4180.7,0
105,74,41,143,150,268,4180.05,0
106,74,47,150,150,273,4179.4,0
107,73,50,152,150,273,4179.4,0
108,72,51,148,149,271,4179.66,0
109,72,54,148,149,272,4179.53,0
110,72,56,150,149,270,4179.79,0
111,72,59,152,149,270,4179.79,0
112,72,61,151,149,269,4179.92,0
113,72,66,151,149,270,4179.79,0
114,72,70,152,149,277,4178.88,0
115,72,76,155,149,282,4178.22,0
116,74,84,158,150,293,4176.79,0
117,74,87,158,150,294,4176.66,0
118,74,91,161,150,294,4176.66,0
119,74,90,164,150,289,4177.31,0
120,74,91,163,150,285,4177.83,0
121,75,95,160,150,291,4177.05,0
122,76,99,161,150,294,4176.66,0
123,76,103,164,151,298,4176.14,0
124,76,104,168,151,297,4176.27,0
125,76,103,168,151,297,4176.27,0
126,75,104,165,150,300,4175.88,0
127,75,107,163,150,306,4175.1,0
128,76,111,167,150,309,4174.7,0
129,76,111,169,150,307,4174.97,0
130,76,108,168,150,301,4175.75,0
131,75,101,164,150,289,4177.31,0
132,73,99,160,149,284,4177.96,0
133,72,95,160,148,279,4178.62,0
134,72,95,158,148,278,4178.75,0
135,71,96,154,148,280,4178.49,0
136,71,95,154,147,282,4178.22,0
137,70,94,154,147,282,4178.22,0
138,69,98,151,146,289,4177.31,0
139,68,100,151,146,291,4177.05,0
140,68,99,154,146,290,4177.18,0
141,67,98,152,146,290,4177.18,0
142,68,98,150,145,288,4177.44,0
143,68,100,151,146,295,4176.53,0
144,69,103,151,146,298,4176.14,0
145,69,99,150,146,290,4177.18,0
146,69,97,149,146,289,4177.31,0
147,68,93,146,145,280,4178.49,0
148,69,94,142,146,279,4178.62,0
149,69,97,142,146,283,4178.09,0
150,71,101,142,147,293,4176.79,0
151,72,108,146,147,303,4175.49,0
152,75,114,151,149,312,4174.31,0
153,76,119,154,150,317,4173.66,0
154,76,121,159,150,318,4173.53,0
155,77,121,162,150,319,4173.4,0
156,77,121,161,150,321,4173.14,0
157,78,124,162,151,329,4172.1,0
158,79,125,162,151,331,4171.84,0
159,79,124,162,151,330,4171.97,0
160,80,123,163,152,329,4172.1,0
161,80,122,161,152,328,4172.23,0
162,80,121,160,152,324,4172.75,0
163,80,120,158,152,322,4173.01,0
164,81,120,159,151,320,4173.27,0
165,81,120,159,151,320,4173.27,0
166,81,119,159,151,318,4173.53,0
167,81,119,155,151,317,4173.66,0
168,82,123,154,151,322,4173.01,0
169,84,126,157,151,324,4172.75,0
170,85,130,163,151,329,4172.1,0
171,85,131,166,151,327,4172.36,0
172,85,130,166,151,321,4173.14,0
173,85,128,168,151,318,4173.53,0
174,84,125,167,151,308,4174.83,0
175,84,122,164,151,306,4175.1,0
176,82,119,161,151,303,4175.49,0
177,81,120,158,151,306,4175.1,0
178,82,121,160,151,307,4174.97,0
179,82,121,161,151,307,4174.97,0
180,83,121,159,151,307,4174.97,0
181,84,121,158,151,305,4175.23,0
182,84,122,159,151,302,4175.62,0
183,84,122,159,151,297,4176.27,0
184,84,121,160,151,294,4176.66,0
185,84,121,159,151,290,4177.18,0
186,84,121,159,151,286,4177.7,0
187,84,120,163,151,280,4178.49,0
188,83,119,163,151,274,4179.27,0
189,82,118,164,151,268,4180.05,0
190,82,118,163,151,269,4179.92,0
191,82,118,163,151,269,4179.92,0
192,82,115,164,151,267,4180.18,0
193,80,114,162,151,262,4180.83,0
194,79,112,160,151,260,4181.09,0
195,78,111,159,150,257,4181.48,0
196,77,108,159,149,252,4182.14,0
197,75,106,157,149,250,4182.4,0
198,74,102,152,148,242,4183.44,0
199,74,99,149,147,235,4184.35,0
200,72,96,147,147,231,4184.87,0
201,71,94,145,146,227,4185.39,0
202,70,89,143,145,226,4185.53,0
203,69,89,141,144,225,4185.66,0
204,64,83,139,141,222,4186.05,0
205,62,83,139,140,221,4186.18,0
206,61,83,137,138,219,4186.44,4
207,61,86,137,138,221,4186.18,0
208,61,91,137,138,230,4185.0,0
209,61,94,139,138,233,4184.61,0
210,62,99,143,138,239,4183.83,0
211,62,103,143,138,242,4183.44,0
212,63,107,144,139,249,4182.53,0
213,63,110,147,139,251,4182.27,0
214,63,112,150,139,254,4181.87,0
215,63,112,150,139,254,4181.87,0
216,63,112,148,139,254,4181.87,0
217,63,112,146,139,251,4182.27,0
218,63,110,146,139,246,4182.92,0
219,63,105,146,139,238,4183.96,0
220,62,101,141,139,232,4184.74,0
221,61,97,137,138,225,4185.66,1
222,61,99,136,137,230,4185.0,0
223,61,104,138,137,242,4183.44,0
224,61,108,142,138,247,4182.79,0
225,61,111,145,138,252,4182.14,0
226,61,112,145,138,252,4182.14,0
227,63,115,144,138,256,4181.61,0
228,63,118,148,139,260,4181.09,0
229,63,121,152,139,264,4180.57,0
230,63,123,153,139,267,4180.18,0
231,64,125,153,139,269,4179.92,0
232,66,131,156,141,272,4179.53,0
233,68,135,160,142,277,4178.88,0
234,68,141,163,142,281,4178.35,0
235,70,148,169,144,291,4177.05,0
236,71,151,173,144,296,4176.4,0
237,72,154,178,145,302,4175.62,0
238,72,154,180,145,299,4176.01,0
239,74,154,178,147,298,4176.14,0
240,76,156,178,148,302,4175.62,0
241,77,162,181,149,309,4174.7,0
242,78,163,185,150,315,4173.92,0
243,78,165,189,150,319,4173.4,0
244,78,165,188,150,319,4173.4,0
245,79,163,186,150,316,4173.79,0
246,79,162,186,151,315,4173.92,0
247,80,162,184,151,317,4173.66,0
248,81,164,184,152,322,4173.01,0
249,81,165,184,152,324,4172.75,0
250,81,164,186,152,323,4172.88,0
251,81,164,186,152,322,4173.01,0
252,82,163,183,152,323,4172.88,0
253,82,164,182,152,325,4172.62,0
254,83,164,182,152,330,4171.97,0
255,83,164,183,152,330,4171.97,0
256,83,162,182,152,325,4172.62,0
257,83,161,180,152,324,4172.75,0
258,83,161,178,153,323,4172.88,0
259,83,161,178,153,325,4172.62,0
260,84,162,179,153,326,4172.49,0
261,84,164,179,153,332,4171.71,0
262,86,168,179,153,337,4171.05,0
263,88,172,180,153,341,4170.53,0
264,90,178,186,154,349,4169.49,0
265,91,183,191,156,353,4168.97,0
266,92,185,197,157,359,4168.19,0
267,92,188,200,158,363,4167.66,0
268,93,189,201,159,365,4167.4,0
269,93,189,204,159,365,4167.4,0
270,93,188,203,160,364,4167.53,0
271,94,187,201,160,364,4167.53,0
272,94,185,200,160,361,4167.92,0
273,95,185,200,161,362,4167.79,0
274,96,187,198,161,367,4167.14,0
275,97,190,198,162,374,4166.23,0
276,98,194,201,163,379,4165.58,2
277,98,193,206,164,373,4166.36,0
278,98,190,207,164,368,4167.01,0
279,98,184,203,164,358,4168.32,0
280,97,179,197,163,350,4169.36,0
281,97,175,192,163,344,4170.14,0
