x,a,b,c,d,index_value,true_index_value,label
2,215,13,64,172,252,3922.12,0
3,215,14,64,171,240,3922.93,0
4,214,17,64,171,229,3923.66,0
5,210,33,66,171,240,3922.93,0
6,190,43,71,170,246,3922.52,0
7,192,58,82,170,267,3921.12,0
8,192,64,87,170,259,3921.65,0
9,191,56,76,170,235,3923.26,0
10,175,55,69,165,227,3923.8,0
11,158,54,78,162,222,3924.13,0
12,146,58,85,162,219,3924.33,0
13,140,58,82,159,218,3924.4,0
14,141,55,72,159,212,3924.8,0
15,141,53,64,158,194,3926.0,0
16,140,45,72,157,189,3926.34,0
17,129,41,68,153,170,3927.61,0
18,124,35,55,152,165,3927.94,0
19,117,43,49,149,179,3927.01,0
20,117,44,45,148,179,3927.01,0
21,116,51,67,149,185,3926.61,0
22,120,53,67,149,184,3926.67,0
23,120,53,61,149,185,3926.61,0
24,120,51,59,148,193,3926.07,0
25,123,50,63,149,187,3926.47,0
26,123,48,56,149,178,3927.07,0
27,122,49,50,147,174,3927.34,0
28,121,57,45,147,173,3927.41,0
29,125,60,44,147,174,3927.34,0
30,125,65,62,147,168,3927.74,0
31,124,64,68,145,166,3927.88,0
32,122,68,60,145,161,3928.21,0
33,127,72,57,145,167,3927.81,0
34,127,81,72,145,173,3927.41,0
35,128,84,80,145,176,3927.21,0
36,128,90,81,145,182,3926.81,0
37,128,91,79,147,185,3926.61,0
38,132,90,79,151,188,3926.41,0
39,144,99,89,152,209,3925.0,0
40,145,100,96,152,209,3925.0,0
41,150,108,99,152,224,3924.0,0
42,150,108,96,152,220,3924.26,0
43,149,107,104,150,219,3924.33,0
44,144,103,102,150,213,3924.73,0
45,144,104,97,151,218,3924.4,0
46,148,111,92,151,239,3922.99,0
47,148,115,94,151,248,3922.39,0
48,148,119,110,150,266,3921.19,0
49,148,116,111,150,261,3921.52,0
50,148,111,106,150,244,3922.66,0
51,147,106,98,147,233,3923.39,0
52,144,105,99,146,225,3923.93,0
53,143,106,99,146,226,3923.86,0
54,143,109,101,146,233,3923.39,0
55,144,104,99,147,228,3923.73,0
56,146,104,95,149,221,3924.2,0
57,148,107,101,150,229,3923.66,0
58,151,113,102,150,247,3922.46,0
59,152,116,104,150,254,3921.99,0
60,152,116,103,151,262,3921.45,0
61,154,115,106,153,264,3921.32,0
62,157,117,104,154,269,3920.99,0
63,159,119,102,158,272,3920.78,0
64,164,126,104,159,283,3920.05,0
65,164,127,105,159,283,3920.05,0
66,163,127,117,156,287,3919.78,0
67,161,127,117,156,282,3920.12,0
68,162,129,116,158,281,3920.18,0
69,165,132,116,158,281,3920.18,0
70,165,134,123,158,281,3920.18,0
71,165,133,127,158,276,3920.52,0
72,166,133,124,160,276,3920.52,0
73,167,134,121,161,277,3920.45,0
74,171,136,121,163,280,3920.25,0
75,173,139,127,165,280,3920.25,0
76,173,142,130,167,289,3919.65,0
77,178,147,132,169,295,3919.25,0
78,180,150,135,170,307,3918.44,0
79,184,153,143,171,309,3918.31,0
80,186,155,145,172,308,3918.38,0
81,190,159,146,173,314,3917.97,0
82,190,160,145,173,317,3917.77,0
83,191,162,145,174,327,3917.1,0
84,193,163,150,176,332,3916.77,0
85,194,165,154,177,337,3916.43,0
86,194,160,154,176,330,3916.9,0
87,194,160,153,174,328,3917.04,0
88,192,152,153,172,312,3918.11,0
89,190,150,147,172,309,3918.31,0
90,188,145,140,172,306,3918.51,0
91,187,145,137,171,307,3918.44,0
92,187,146,135,171,309,3918.31,0
93,186,145,141,171,309,3918.31,0
94,187,144,140,170,311,3918.17,0
95,187,141,136,170,306,3918.51,0
96,186,136,130,170,289,3919.65,0
97,183,129,131,170,270,3920.92,0
98,181,121,127,167,248,3922.39,0
99,178,115,119,164,236,3923.19,0
100,176,112,114,164,239,3922.99,0
101,176,115,113,166,250,3922.26,0
102,176,117,116,166,255,3921.92,0
103,177,119,119,166,263,3921.39,0
104,177,116,118,165,260,3921.59,0
105,177,116,114,167,260,3921.59,0
106,179,122,115,167,274,3920.65,0
107,179,125,118,168,280,3920.25,0
108,181,131,125,169,298,3919.04,0
109,182,132,127,170,302,3918.78,0
110,182,132,125,169,305,3918.58,0
111,184,135,129,169,309,3918.31,0
112,186,138,130,169,315,3917.91,0
113,186,140,131,169,321,3917.51,0
114,185,139,132,169,319,3917.64,0
115,184,132,132,169,299,3918.98,0
116,183,129,130,169,292,3919.45,0
117,182,125,124,170,276,3920.52,0
118,182,129,121,170,283,3920.05,0
119,184,131,121,170,298,3919.04,0
120,185,138,129,171,310,3918.24,0
121,186,139,133,171,325,3917.24,0
122,187,140,134,171,332,3916.77,3
123,187,140,132,172,330,3916.9,3
124,187,139,132,171,325,3917.24,3
125,187,136,133,171,316,3917.84,3
126,186,134,130,171,312,3918.11,3
127,186,132,125,170,316,3917.84,3
128,186,128,122,170,306,3918.51,3
129,185,124,122,170,299,3918.98,3
130,183,116,114,167,276,3920.52,3
131,179,112,109,164,270,3920.92,3
132,178,111,107,164,266,3921.19,3
133,177,110,107,164,263,3921.39,3
134,177,107,107,163,255,3921.92,3
135,176,103,103,160,244,3922.66,3
136,173,101,99,157,237,3923.13,3
137,171,98,97,156,232,3923.46,3
138,169,97,99,153,235,3923.26,3
139,168,97,99,153,234,3923.33,3
140,168,97,97,153,234,3923.33,3
141,168,99,95,154,240,3922.93,3
142,169,102,96,155,246,3922.52,3
143,170,107,100,155,263,3921.39,3
144,170,108,103,155,266,3921.19,3
145,170,107,104,156,269,3920.99,3
146,171,106,102,156,268,3921.05,3
147,171,107,104,156,269,3920.99,3
148,172,108,105,157,276,3920.52,3
149,172,108,105,157,278,3920.38,3
150,172,108,103,157,281,3920.18,3
151,172,106,101,157,274,3920.65,3
152,172,105,102,155,273,3920.72,3
153,171,105,100,156,275,3920.58,3
154,172,106,99,156,278,3920.38,3
155,172,107,100,156,278,3920.38,3
156,172,104,103,156,271,3920.85,3
157,172,102,100,155,267,3921.12,3
158,171,99,97,154,262,3921.45,3
159,170,98,95,152,259,3921.65,3
160,169,95,95,152,251,3922.19,3
161,168,93,95,150,246,3922.52,3
162,167,89,92,148,231,3923.53,3
163,166,85,89,147,228,3923.73,3
164,164,78,86,143,207,3925.13,3
165,160,75,84,137,202,3925.47,3
166,157,70,80,136,190,3926.27,3
167,156,69,77,136,187,3926.47,3
168,155,67,76,133,185,3926.61,3
169,154,63,73,132,182,3926.81,3
170,153,62,73,130,181,3926.87,3
171,153,63,72,130,181,3926.87,3
172,152,63,72,130,183,3926.74,3
173,151,62,72,128,180,3926.94,3
174,149,60,71,125,179,3927.01,3
175,148,59,70,123,179,3927.01,3
176,147,57,69,122,177,3927.14,3
177,146,55,68,121,170,3927.61,3
178,144,50,65,120,161,3928.21,3
179,143,46,64,114,147,3929.15,3
180,141,38,59,110,134,3930.02,3
181,137,31,55,106,116,3931.22,3
182,134,23,50,99,97,3932.49,3
183,129,16,45,93,79,3933.7,3
184,124,9,42,85,65,3934.64,3
185,120,9,41,82,62,3934.84,3
186,118,10,39,80,64,3934.7,3
187,117,16,43,79,74,3934.03,3
188,116,17,49,78,72,3934.17,3
189,116,20,49,77,76,3933.9,3
190,116,21,48,77,76,3933.9,3
191,115,26,48,73,92,3932.83,3
192,113,26,48,72,92,3932.83,3
193,113,29,53,71,101,3932.23,3
194,113,25,53,71,92,3932.83,3
195,111,24,49,67,85,3933.3,3
196,109,21,45,64,78,3933.77,3
197,108,19,46,62,70,3934.3,3
198,106,20,45,59,77,3933.83,3
199,105,21,44,58,77,3933.83,3
200,104,22,46,53,85,3933.3,3
201,101,22,46,51,81,3933.57,3
202,100,20,46,50,80,3933.63,3
203,100,19,44,49,74,3934.03,3
204,99,17,41,47,70,3934.3,3
205,98,15,39,46,67,3934.5,3
206,98,13,39,44,64,3934.7,3
207,97,11,39,43,58,3935.1,3
208,96,10,36,41,51,3935.57,3
209,96,9,34,41,46,3935.91,3
210,95,10,32,39,42,3936.18,3
211,95,12,34,40,42,3936.18,3
212,97,19,34,42,55,3935.31,3
213,97,22,36,42,58,3935.1,3
214,98,29,41,43,76,3933.9,3
215,99,32,45,43,81,3933.57,3
216,99,33,45,43,86,3933.23,3
217,99,31,44,42,83,3933.43,3
218,98,31,43,39,81,3933.57,3
219,97,32,41,39,82,3933.5,3
220,97,33,43,39,84,3933.36,3
221,97,32,42,39,83,3933.43,3
222,97,33,40,39,86,3933.23,3
223,98,34,40,39,90,3932.96,3
224,98,33,42,39,86,3933.23,3
225,97,32,42,37,81,3933.57,3
226,96,29,38,35,65,3934.64,3
227,96,27,36,35,53,3935.44,3
228,96,27,33,36,50,3935.64,3
229,98,28,32,36,53,3935.44,3
230,98,32,36,36,60,3934.97,3
231,98,32,37,37,56,3935.24,3
232,99,33,37,37,56,3935.24,3
233,99,35,37,37,57,3935.17,3
234,99,38,37,37,66,3934.57,3
235,99,39,37,37,67,3934.5,3
236,100,43,38,38,79,3933.7,3
237,101,44,38,39,80,3933.63,3
238,101,47,42,39,84,3933.36,3
239,101,48,43,39,85,3933.3,3
240,101,48,41,39,86,3933.23,3
241,101,48,41,39,85,3933.3,3
242,101,47,41,38,85,3933.3,3
243,101,47,39,38,85,3933.3,3
244,102,50,39,39,97,3932.49,3
245,103,51,39,39,98,3932.43,3
246,103,53,42,39,103,3932.09,3
247,103,53,44,39,99,3932.36,3
248,103,53,43,39,99,3932.36,3
249,103,53,41,39,98,3932.43,3
250,103,50,41,39,84,3933.36,3
251,103,48,41,37,83,3933.43,3
252,102,45,36,35,69,3934.37,3
253,101,43,34,34,70,3934.3,3
254,101,42,31,33,71,3934.23,3
255,100,43,30,31,74,3934.03,3
256,99,44,31,31,75,3933.97,3
257,99,44,31,30,75,3933.97,3
258,99,43,30,30,72,3934.17,3
259,99,41,28,30,70,3934.3,3
260,99,40,27,29,69,3934.37,3
261,99,39,26,28,71,3934.23,3
262,98,39,25,27,71,3934.23,3
263,98,38,25,27,69,3934.37,3
264,97,37,23,25,65,3934.64,3
265,96,36,22,23,62,3934.84,3
266,95,36,21,22,62,3934.84,3
267,95,36,21,22,60,3934.97,3
268,95,35,21,21,59,3935.04,3
269,95,34,21,20,58,3935.1,3
270,95,34,20,20,58,3935.1,3
271,94,34,19,19,56,3935.24,3
272,95,35,17,19,60,3934.97,3
273,95,36,17,19,60,3934.97,3
274,95,36,20,19,63,3934.77,3
275,95,34,19,19,54,3935.37,3
276,95,32,18,17,45,3935.97,3
277,94,29,14,15,38,3936.44,3
278,93,27,13,14,31,3936.91,3
279,92,24,13,12,21,3937.58,3
280,90,21,11,8,17,3937.85,3
281,89,22,8,5,12,3938.18,4
282,89,24,7,6,22,3937.51,0
283,89,31,13,6,33,3936.78,0
284,89,34,18,6,46,3935.91,0
285,90,38,21,7,56,3935.24,0
286,91,40,22,8,61,3934.9,0
287,92,43,24,9,70,3934.3,0
288,92,44,25,9,71,3934.23,0
289,92,44,27,9,74,3934.03,0
290,93,46,26,9,80,3933.63,0
291,93,47,26,9,82,3933.5,0
292,93,47,28,9,86,3933.23,0
293,93,47,28,9,81,3933.57,0
294,93,46,26,9,79,3933.7,0
295,93,46,26,8,77,3933.83,0
296,93,46,25,9,78,3933.77,0
297,94,49,25,11,90,3932.96,0
298,95,51,26,12,93,3932.76,0
299,96,57,30,14,103,3932.09,0
300,98,61,33,16,113,3931.42,0
301,99,65,40,18,116,3931.22,0
302,100,70,43,20,126,3930.55,0
303,102,75,44,26,139,3929.68,0
304,105,83,48,29,147,3929.15,0
305,106,88,58,30,154,3928.68,0
306,106,89,66,30,147,3929.15,0
307,106,84,66,29,127,3930.49,0
308,106,77,60,27,108,3931.76,0
309,104,72,53,24,89,3933.03,0
310,103,68,50,21,77,3933.83,0
311,102,66,50,20,77,3933.83,0
312,102,64,50,20,74,3934.03,0
313,101,66,46,18,84,3933.36,0
314,101,68,46,17,85,3933.3,0
315,101,72,51,17,100,3932.29,0
316,101,73,53,17,100,3932.29,0
317,102,74,52,17,102,3932.16,0
318,102,75,52,18,103,3932.09,0
319,102,77,54,18,108,3931.76,0
320,102,78,54,19,109,3931.69,0
321,103,79,54,19,118,3931.09,0
322,103,80,54,19,117,3931.16,0
323,103,80,54,20,117,3931.16,0
324,103,79,54,20,115,3931.29,0
325,103,79,53,20,113,3931.42,0
326,103,80,53,19,112,3931.49,0
327,103,80,53,18,111,3931.56,0
328,103,80,54,18,108,3931.76,0
329,103,79,53,18,103,3932.09,0
330,103,78,52,18,101,3932.23,0
331,104,79,52,18,108,3931.76,0
332,104,79,52,18,112,3931.49,0
333,104,79,53,18,115,3931.29,0
334,104,79,52,18,113,3931.42,0
335,104,79,51,18,110,3931.63,0
336,104,79,51,17,109,3931.69,0
337,104,79,51,17,112,3931.49,0
338,104,80,51,17,118,3931.09,0
339,104,81,52,17,122,3930.82,0
340,104,83,52,16,130,3930.29,0
341,104,85,53,16,132,3930.15,0
342,104,86,56,16,131,3930.22,0
343,104,87,56,17,131,3930.22,0
344,104,88,56,17,132,3930.15,0
345,104,89,57,17,135,3929.95,0
346,104,90,59,18,137,3929.82,0
347,105,92,60,19,141,3929.55,0
348,106,93,61,19,143,3929.42,0
349,106,94,62,20,146,3929.22,0
350,107,97,62,22,154,3928.68,0
351,108,101,64,23,159,3928.35,0
352,108,103,67,24,169,3927.68,0
353,109,107,71,24,174,3927.34,0
354,109,107,74,24,169,3927.68,0
355,109,107,75,25,167,3927.81,0
356,110,106,74,25,159,3928.35,0
357,110,107,74,25,161,3928.21,0
358,110,108,74,25,164,3928.01,0
359,110,108,75,25,165,3927.94,0
360,110,108,76,25,166,3927.88,0
361,110,108,76,25,165,3927.94,0
362,110,108,75,24,165,3927.94,0
363,110,108,75,24,165,3927.94,0
364,110,108,76,24,159,3928.35,0
365,110,107,76,24,154,3928.68,0
366,110,106,74,23,149,3929.02,0
367,110,108,73,25,156,3928.55,0
368,112,111,73,27,158,3928.41,0
369,113,115,78,29,172,3927.48,0
370,113,118,82,30,175,3927.28,0
371,114,120,85,30,182,3926.81,0
372,114,120,87,30,177,3927.14,0
373,114,119,88,30,177,3927.14,0
374,113,117,85,28,165,3927.94,0
375,113,116,83,27,164,3928.01,0
376,113,115,82,27,163,3928.08,0
377,113,114,82,27,159,3928.35,0
378,113,112,82,27,156,3928.55,0
379,112,110,78,23,151,3928.88,0
380,111,109,77,23,148,3929.08,0
381,111,109,77,23,148,3929.08,0
382,111,108,77,22,144,3929.35,0
383,111,107,77,22,143,3929.42,0
384,110,105,74,19,139,3929.68,0
385,110,105,74,20,139,3929.68,0
386,111,108,74,20,148,3929.08,0
387,111,109,76,20,150,3928.95,0
388,111,112,80,20,157,3928.48,0
389,111,112,81,20,156,3928.55,0
390,111,112,81,20,154,3928.68,0
391,111,111,80,21,153,3928.75,0
392,112,112,80,22,155,3928.61,0
393,112,113,80,22,156,3928.55,0
394,112,113,80,22,158,3928.41,0
395,112,114,81,22,158,3928.41,0
396,112,116,82,23,161,3928.21,0
397,113,119,83,23,168,3927.74,0
398,113,121,86,23,175,3927.28,0
399,113,121,88,23,181,3926.87,0
400,113,121,88,24,177,3927.14,0
401,114,120,89,24,175,3927.28,0
402,115,121,88,26,173,3927.41,0
403,116,124,88,29,180,3926.94,0
404,117,126,91,31,182,3926.81,0
405,118,129,93,32,196,3925.87,0
406,119,131,95,33,201,3925.54,0
407,119,133,97,35,212,3924.8,0
408,120,134,99,35,211,3924.87,0
409,120,131,100,35,210,3924.93,0
410,120,129,98,36,201,3925.54,0
411,120,126,96,36,198,3925.74,0
412,120,125,93,36,197,3925.8,0
413,120,125,92,36,192,3926.14,0
414,120,124,92,36,191,3926.2,0
415,120,123,90,34,187,3926.47,0
416,120,121,89,34,185,3926.61,0
417,120,119,88,34,178,3927.07,0
418,120,116,86,33,175,3927.28,0
419,119,114,84,31,167,3927.81,0
420,118,113,82,31,166,3927.88,0
421,118,114,82,30,173,3927.41,0
422,118,115,85,30,177,3927.14,0
423,119,116,85,31,186,3926.54,0
424,119,116,86,31,188,3926.41,0
425,119,116,85,31,183,3926.74,0
426,119,115,85,30,176,3927.21,0
427,119,113,84,30,171,3927.54,0
428,119,112,83,29,169,3927.68,0
429,119,111,81,29,168,3927.74,0
430,119,111,81,29,170,3927.61,0
431,118,111,79,27,172,3927.48,0
432,118,112,79,28,176,3927.21,0
433,119,113,81,28,180,3926.94,0
434,119,113,82,28,179,3927.01,0
435,119,112,81,28,179,3927.01,0
436,119,112,81,29,177,3927.14,0
437,119,113,81,29,181,3926.87,0
438,119,114,83,30,183,3926.74,0
439,120,116,83,30,186,3926.54,0
440,120,116,85,31,187,3926.47,0
441,121,116,86,31,188,3926.41,0
442,121,116,85,31,188,3926.41,0
443,121,116,85,31,187,3926.47,0
444,120,117,85,31,190,3926.27,0
445,121,118,85,32,191,3926.2,0
446,121,120,86,33,197,3925.8,0
447,122,122,87,35,203,3925.4,0
448,123,123,88,35,207,3925.13,0
449,123,124,91,37,204,3925.33,0
450,124,123,92,37,204,3925.33,0
451,124,123,92,37,199,3925.67,0
452,124,123,92,38,202,3925.47,0
453,124,124,93,38,207,3925.13,0
454,124,124,93,38,205,3925.27,0
455,124,123,93,38,203,3925.4,0
456,124,122,90,37,197,3925.8,0
457,124,122,89,37,196,3925.87,0
458,125,124,89,39,205,3925.27,0
459,125,126,90,39,208,3925.07,0
460,126,129,94,40,221,3924.2,0
461,126,129,95,40,222,3924.13,0
462,126,130,96,41,225,3923.93,0
463,126,131,96,41,225,3923.93,0
464,126,130,97,41,221,3924.2,0
465,126,129,96,41,220,3924.26,0
466,127,130,96,43,223,3924.06,0
467,128,133,97,45,228,3923.73,0
468,128,134,98,46,231,3923.53,0
469,129,135,100,47,232,3923.46,0
470,130,136,101,47,232,3923.46,0
471,130,137,101,47,234,3923.33,0
472,130,137,103,47,232,3923.46,0
473,130,137,103,47,227,3923.8,0
474,130,134,102,47,215,3924.6,0
475,130,132,101,47,209,3925.0,0
476,129,125,97,46,191,3926.2,0
477,129,124,95,45,185,3926.61,0
478,128,119,90,41,171,3927.54,0
479,127,118,89,41,165,3927.94,0
480,127,120,88,40,170,3927.61,0
481,127,121,88,41,173,3927.41,0
482,127,123,92,41,182,3926.81,0
483,127,123,93,41,182,3926.81,0
484,127,121,91,40,178,3927.07,0
485,127,118,89,40,166,3927.88,0
486,127,116,87,39,162,3928.15,0
487,126,114,84,37,151,3928.88,0
488,126,113,83,37,150,3928.95,0
489,126,113,82,36,147,3929.15,0
490,126,111,81,35,145,3929.28,0
491,125,110,80,35,144,3929.35,0
492,125,110,80,34,148,3929.08,0
493,125,111,80,34,149,3929.02,0
494,126,113,80,34,155,3928.61,0
495,126,114,80,34,156,3928.55,0
496,126,114,83,34,161,3928.21,0
497,125,113,82,33,160,3928.28,0
498,125,112,81,32,158,3928.41,0
499,125,112,81,32,157,3928.48,0
500,125,111,81,32,153,3928.75,0
501,124,111,79,31,154,3928.68,0
502,124,111,79,30,156,3928.55,0
503,124,111,80,30,157,3928.48,0
504,123,112,80,29,158,3928.41,0
505,123,113,80,29,159,3928.35,0
506,123,113,82,29,163,3928.08,0
507,123,113,82,29,164,3928.01,0
508,123,113,82,28,164,3928.01,0
509,123,113,82,28,164,3928.01,0
510,124,113,82,28,164,3928.01,0
511,124,113,82,28,167,3927.81,0
512,124,113,82,28,169,3927.68,0
513,124,113,82,28,171,3927.54,0
514,124,115,82,30,181,3926.87,0
515,126,119,82,32,190,3926.27,0
516,126,122,86,32,199,3925.67,0
517,126,124,90,33,204,3925.33,0
518,126,124,92,33,201,3925.54,0
519,126,125,92,34,200,3925.6,0
520,127,127,92,35,202,3925.47,0
521,128,129,93,37,205,3925.27,0
522,128,131,95,37,210,3924.93,0
523,129,131,97,39,212,3924.8,0
524,129,132,97,40,218,3924.4,0
525,130,134,98,41,218,3924.4,0
526,130,135,99,43,222,3924.13,0
527,131,137,100,45,231,3923.53,0
528,132,140,103,47,239,3922.99,0
529,133,143,106,48,247,3922.46,0
530,134,148,110,50,255,3921.92,0
531,135,151,114,53,259,3921.65,0
532,137,156,117,58,269,3920.99,0
533,139,161,121,61,280,3920.25,0
534,140,164,126,64,284,3919.98,0
535,140,167,132,65,282,3920.12,0
536,141,167,134,65,276,3920.52,0
537,141,167,133,66,271,3920.85,0
538,141,167,133,66,271,3920.85,0
539,141,166,132,66,277,3920.45,0
540,141,165,131,66,278,3920.38,0
541,142,165,130,67,272,3920.78,0
542,142,164,130,67,263,3921.39,0
543,142,163,130,69,256,3921.86,0
544,143,148,130,69,242,3922.79,0
545,143,145,119,69,228,3923.73,0
546,143,128,85,68,208,3925.07,0
547,142,125,85,62,190,3926.27,0
548,138,121,85,55,180,3926.94,0
549,136,114,81,53,157,3928.48,0
550,132,113,81,39,155,3928.61,0
551,130,109,80,34,144,3929.35,0
552,129,109,82,34,147,3929.15,0
