x,a,b,c,d,index_value,true_index_value,label
2,214,8,85,101,44,3954.66,0
3,214,23,85,101,72,3952.48,0
4,213,58,85,102,113,3949.31,0
5,200,73,101,103,148,3946.59,0
6,202,98,139,104,176,3944.42,0
7,221,92,161,108,176,3944.42,0
8,221,87,153,112,155,3946.05,0
9,220,79,135,106,145,3946.82,0
10,217,80,128,104,113,3949.31,0
11,216,85,139,103,110,3949.54,0
12,190,95,152,102,109,3949.62,0
13,188,98,158,101,110,3949.54,0
14,182,113,160,100,129,3948.06,0
15,170,114,160,99,139,3947.29,0
16,166,119,180,98,145,3946.82,0
17,159,119,182,98,135,3947.6,0
18,155,112,169,97,115,3949.15,0
19,154,96,155,90,78,3952.02,0
20,145,85,135,79,66,3952.95,0
21,110,61,135,72,36,3955.28,0
22,104,58,119,66,35,3955.35,0
23,87,58,108,68,28,3955.9,0
24,96,77,108,74,45,3954.58,0
25,108,94,128,78,66,3952.95,0
26,112,109,148,81,86,3951.4,0
27,127,129,162,82,116,3949.07,0
28,127,131,169,82,118,3948.92,0
29,126,133,169,79,114,3949.23,0
30,121,128,177,76,103,3950.08,0
31,121,122,167,78,88,3951.24,0
32,124,118,149,79,86,3951.4,0
33,124,115,141,79,79,3951.94,0
34,123,107,150,74,65,3953.03,0
35,119,101,141,77,53,3953.96,0
36,125,104,131,78,65,3953.03,0
37,126,108,133,78,78,3952.02,0
38,126,100,138,76,58,3953.57,0
39,125,96,138,73,43,3954.73,0
40,120,95,128,73,41,3954.89,0
41,120,97,129,74,56,3953.72,0
42,122,104,123,75,70,3952.64,0
43,122,105,136,75,72,3952.48,0
44,121,107,145,70,75,3952.25,0
45,118,101,135,70,66,3952.95,0
46,119,92,124,70,59,3953.49,0
47,119,89,116,67,56,3953.72,0
48,118,83,115,64,61,3953.34,0
49,115,86,110,64,73,3952.41,0
50,115,58,111,61,78,3952.02,0
51,114,57,99,44,76,3952.17,0
52,84,55,119,24,66,3952.95,0
53,61,83,126,25,60,3953.41,0
54,61,79,122,30,56,3953.72,0
55,72,83,114,33,59,3953.49,0
56,75,87,106,36,62,3953.26,0
57,80,97,123,38,74,3952.33,0
58,85,101,132,38,76,3952.17,0
59,85,102,126,38,77,3952.1,0
60,84,104,126,42,81,3951.79,0
61,93,110,130,47,91,3951.01,0
62,100,115,134,48,103,3950.08,0
63,101,121,137,53,113,3949.31,0
64,103,123,140,55,118,3948.92,0
65,111,128,137,56,128,3948.14,0
66,112,134,151,62,140,3947.21,0
67,121,143,160,63,164,3945.35,0
68,121,147,161,63,172,3944.73,0
69,121,152,166,64,184,3943.8,0
70,124,152,171,65,186,3943.65,0
71,125,150,170,65,186,3943.65,0
72,125,145,165,65,184,3943.8,0
73,125,142,157,65,172,3944.73,0
74,125,140,155,64,167,3945.12,0
75,125,133,156,64,145,3946.82,0
76,124,128,149,57,135,3947.6,0
77,118,121,137,49,119,3948.84,0
78,111,115,130,46,103,3950.08,0
79,105,111,129,44,99,3950.39,0
80,104,108,120,44,89,3951.17,0
81,105,106,111,44,87,3951.32,0
82,105,106,109,44,87,3951.32,0
83,105,107,107,44,85,3951.48,0
84,105,100,113,43,85,3951.48,0
85,105,99,111,44,92,3950.93,0
86,108,98,104,44,93,3950.86,0
87,108,102,106,44,95,3950.7,0
88,107,99,112,40,91,3951.01,0
89,105,93,111,40,79,3951.94,0
90,103,87,104,32,68,3952.79,0
91,94,77,92,23,56,3953.72,0
92,86,73,85,26,48,3954.35,1
93,92,76,87,27,57,3953.65,0
94,92,79,93,27,63,3953.18,0
95,91,81,95,28,68,3952.79,0
96,94,87,94,37,76,3952.17,0
97,102,98,94,43,93,3950.86,0
98,110,107,105,47,113,3949.31,0
99,115,119,120,50,130,3947.99,0
100,118,123,129,58,143,3946.98,0
101,127,129,131,63,146,3946.75,0
102,130,133,136,67,152,3946.28,0
103,135,136,141,69,154,3946.13,0
104,137,139,144,69,161,3945.58,0
105,137,135,142,69,152,3946.28,0
106,136,132,137,66,145,3946.82,0
107,134,128,135,67,133,3947.75,0
108,135,129,131,67,138,3947.37,0
109,135,128,131,66,143,3946.98,0
110,135,127,128,65,140,3947.21,0
111,135,124,126,65,133,3947.75,0
112,135,120,125,65,123,3948.53,0
113,134,119,120,64,117,3949.0,0
114,133,121,115,71,123,3948.53,0
115,141,128,120,75,136,3947.52,0
116,143,134,131,80,153,3946.2,0
117,149,143,142,86,172,3944.73,0
118,154,146,145,87,179,3944.19,0
119,155,149,148,97,184,3943.8,0
120,162,151,153,97,184,3943.8,0
121,165,152,153,98,182,3943.96,0
