x,a,b,c,d,index_value,true_index_value,label
2,205,19,69,119,192,3912.33,0
3,205,17,69,119,160,3915.73,0
4,204,17,69,119,159,3915.83,0
5,207,17,69,119,155,3916.26,0
6,207,21,70,119,161,3915.62,0
7,207,21,68,119,161,3915.62,0
8,207,20,63,119,154,3916.36,0
9,206,18,54,119,153,3916.47,0
10,198,18,50,119,149,3916.9,0
11,206,19,50,119,150,3916.79,0
12,206,20,56,119,151,3916.68,0
13,206,24,54,119,154,3916.36,0
14,208,25,52,119,156,3916.15,0
15,208,27,52,119,157,3916.05,0
16,207,26,58,119,153,3916.47,0
17,199,25,56,118,150,3916.79,0
18,195,25,51,117,150,3916.79,0
19,194,26,47,117,154,3916.36,0
20,196,25,47,117,152,3916.58,0
21,197,24,51,117,152,3916.58,0
22,197,22,48,117,140,3917.85,0
23,196,22,44,117,140,3917.85,0
24,194,23,41,117,140,3917.85,0
25,195,25,48,117,139,3917.96,0
26,198,28,48,117,140,3917.85,0
27,198,30,47,117,140,3917.85,0
28,197,32,47,117,138,3918.06,0
29,197,34,50,117,139,3917.96,0
30,197,35,54,117,142,3917.64,0
31,197,36,55,117,147,3917.11,0
32,197,37,52,117,145,3917.32,0
33,197,39,49,117,143,3917.53,0
34,197,40,55,117,142,3917.64,0
35,197,41,57,117,143,3917.53,0
36,197,42,54,117,147,3917.11,0
37,197,41,53,116,145,3917.32,0
38,196,38,52,115,137,3918.17,0
39,193,32,52,113,126,3919.34,0
40,189,26,47,111,115,3920.51,0
41,182,21,40,109,110,3921.04,0
42,178,15,36,107,99,3922.21,0
43,175,13,37,106,98,3922.31,0
44,173,14,36,105,94,3922.74,0
45,172,16,36,105,97,3922.42,0
46,172,17,35,105,99,3922.21,0
47,173,19,34,105,101,3921.99,0
48,174,22,37,105,102,3921.89,0
49,175,27,38,105,105,3921.57,0
50,176,30,38,105,106,3921.46,0
51,177,32,38,106,106,3921.46,0
52,178,35,43,106,108,3921.25,0
53,180,36,44,107,108,3921.25,0
54,181,39,44,107,112,3920.82,0
55,181,39,44,107,104,3921.67,0
56,181,38,44,106,103,3921.78,0
57,180,40,47,106,102,3921.89,0
58,180,43,48,106,107,3921.36,0
59,180,44,47,106,106,3921.46,0
60,179,41,47,104,99,3922.21,0
61,178,42,49,104,95,3922.63,0
62,179,44,49,104,95,3922.63,0
63,179,47,51,104,96,3922.52,0
64,179,44,52,104,90,3923.16,0
65,178,42,50,102,76,3924.65,0
66,175,35,49,100,66,3925.71,0
67,172,33,45,99,51,3927.3,0
68,173,32,40,99,52,3927.2,0
69,173,33,40,99,53,3927.09,0
70,172,32,43,97,53,3927.09,0
71,169,32,42,97,51,3927.3,0
72,169,33,40,96,54,3926.98,0
73,169,33,38,96,53,3927.09,0
74,168,31,38,95,50,3927.41,0
75,168,30,38,95,48,3927.62,0
76,169,31,37,95,50,3927.41,0
77,169,31,37,95,48,3927.62,0
78,168,27,33,94,35,3929.0,0
79,166,25,33,91,24,3930.17,0
80,162,21,30,88,11,3931.55,0
81,159,23,29,88,12,3931.44,0
82,159,25,29,87,17,3930.91,0
83,159,28,29,87,22,3930.38,0
84,158,30,32,86,25,3930.06,0
85,158,31,33,86,25,3930.06,0
86,158,30,32,85,27,3929.85,0
87,158,31,30,84,29,3929.64,0
88,157,33,32,84,34,3929.11,0
89,157,35,33,84,38,3928.68,0
90,158,36,33,84,40,3928.47,0
91,158,39,33,84,44,3928.05,0
92,158,40,32,84,43,3928.15,0
93,157,40,35,83,44,3928.05,0
94,156,41,35,84,47,3927.73,0
95,157,42,35,84,54,3926.98,0
96,157,43,35,84,56,3926.77,0
97,158,43,38,83,55,3926.88,0
98,159,43,38,84,58,3926.56,0
99,160,44,36,84,61,3926.24,0
100,160,45,36,84,66,3925.71,0
101,160,45,36,84,67,3925.6,0
102,160,45,39,83,68,3925.5,0
103,160,46,38,83,70,3925.29,0
104,160,47,36,83,73,3924.97,0
105,160,49,36,84,74,3924.86,0
106,161,50,39,84,74,3924.86,0
107,162,50,39,85,73,3924.97,0
108,163,51,39,85,76,3924.65,0
109,164,52,38,86,78,3924.44,0
110,165,53,38,86,84,3923.8,0
111,165,55,41,86,85,3923.69,0
112,166,55,42,87,89,3923.27,0
113,167,56,41,87,91,3923.05,0
114,168,56,41,88,93,3922.84,0
115,169,58,42,88,98,3922.31,0
116,169,59,44,88,99,3922.21,0
117,170,60,44,90,104,3921.67,0
118,172,62,44,91,108,3921.25,0
119,173,64,44,91,114,3920.61,0
120,174,66,48,92,119,3920.08,0
121,174,66,49,92,121,3919.87,0
122,175,66,50,94,122,3919.76,0
123,177,68,48,94,127,3919.23,0
124,177,69,48,94,128,3919.13,0
125,177,68,52,94,126,3919.34,0
126,177,67,51,94,121,3919.87,0
127,177,65,49,94,116,3920.4,0
128,177,64,47,93,114,3920.61,0
129,177,62,47,93,112,3920.82,0
130,178,61,45,93,109,3921.14,0
131,178,59,43,93,104,3921.67,0
132,178,57,42,92,98,3922.31,0
133,177,56,40,92,95,3922.63,0
134,176,55,40,91,92,3922.95,0
135,175,55,38,91,90,3923.16,0
136,175,53,37,90,87,3923.48,0
137,174,51,34,89,80,3924.22,0
138,173,49,34,88,76,3924.65,0
139,171,47,33,85,68,3925.5,0
140,169,45,30,85,64,3925.92,0
141,169,44,28,84,61,3926.24,0
142,169,44,28,84,62,3926.13,0
143,169,43,28,83,63,3926.03,0
144,168,43,28,82,61,3926.24,0
145,167,42,26,82,58,3926.56,0
146,167,42,25,82,57,3926.67,0
147,167,43,27,82,59,3926.45,0
148,166,43,28,79,61,3926.24,0
149,165,43,26,80,63,3926.03,0
150,166,43,26,80,63,3926.03,0
151,166,43,26,80,64,3925.92,0
152,166,43,28,79,65,3925.82,0
153,165,43,27,78,64,3925.92,0
154,165,43,26,78,64,3925.92,0
155,164,44,26,78,64,3925.92,0
156,164,44,26,78,67,3925.6,0
157,165,45,26,78,70,3925.29,0
158,165,45,26,79,70,3925.29,0
159,166,46,26,80,73,3924.97,0
160,167,48,26,80,74,3924.86,0
161,168,49,29,80,78,3924.44,0
162,168,49,30,80,78,3924.44,0
163,168,49,29,81,78,3924.44,0
164,168,50,29,81,76,3924.65,0
165,169,51,30,82,76,3924.65,0
166,170,53,30,82,80,3924.22,0
167,170,55,31,83,83,3923.9,0
168,171,56,34,83,86,3923.59,0
169,171,56,35,83,83,3923.9,0
170,171,56,36,82,82,3924.01,0
171,171,55,35,82,80,3924.22,0
172,171,54,34,81,80,3924.22,0
173,170,54,34,81,77,3924.54,0
174,170,55,34,81,77,3924.54,0
175,170,56,34,82,79,3924.33,0
176,171,57,34,83,84,3923.8,0
