x,a,b,c,d,index_value,true_index_value,label
2,238,86,64,134,35,3844.7,3
3,237,116,64,132,83,3838.15,0
4,47,154,64,132,117,3833.5,0
5,75,180,100,134,173,3825.86,0
6,89,188,142,134,195,3822.85,0
7,94,195,157,134,211,3820.67,0
8,110,207,182,133,231,3817.94,0
9,110,213,199,133,242,3816.43,0
10,109,214,204,130,245,3816.02,0
11,104,216,224,130,254,3814.79,0
12,104,214,223,130,255,3814.66,0
13,103,213,210,129,257,3814.38,0
14,104,213,183,132,260,3813.98,0
15,119,215,181,133,268,3812.88,0
16,121,219,204,133,276,3811.79,0
17,126,221,203,133,282,3810.97,0
18,126,224,199,133,287,3810.29,0
19,131,225,198,134,292,3809.61,0
20,133,229,196,134,302,3808.24,0
21,134,230,214,134,303,3808.1,0
22,134,225,216,135,305,3807.83,0
23,142,222,201,139,303,3808.1,0
24,153,220,197,143,309,3807.28,0
25,157,217,215,148,312,3806.87,0
26,164,219,216,151,315,3806.46,0
27,179,223,203,151,327,3804.83,0
28,186,230,217,151,330,3804.42,0
29,186,219,221,152,322,3805.51,0
30,185,215,218,152,315,3806.46,0
31,184,203,196,152,311,3807.01,0
32,184,194,191,153,310,3807.15,0
33,183,191,173,153,307,3807.56,0
34,182,185,189,153,305,3807.83,0
35,181,179,194,152,306,3807.69,0
36,180,176,186,152,303,3808.1,0
37,178,168,167,151,301,3808.38,0
38,178,169,163,151,299,3808.65,0
39,178,169,178,152,296,3809.06,0
40,179,168,179,153,296,3809.06,0
41,182,164,170,153,297,3808.92,0
42,182,159,171,153,298,3808.79,0
43,181,150,175,149,287,3810.29,0
44,178,145,165,148,285,3810.56,0
45,173,135,151,145,279,3811.38,0
46,168,131,145,145,284,3810.7,0
47,165,128,141,142,289,3810.02,0
48,163,129,152,141,291,3809.74,0
49,163,133,163,146,295,3809.2,0
50,170,136,167,147,299,3808.65,0
51,173,138,168,150,302,3808.24,0
52,178,145,183,152,304,3807.97,0
53,180,146,183,152,304,3807.97,0
54,180,151,184,153,311,3807.01,0
55,186,156,179,154,320,3805.78,0
56,186,160,178,155,323,3805.37,0
57,187,163,194,156,323,3805.37,0
58,191,163,200,158,322,3805.51,0
59,192,159,189,159,318,3806.05,0
60,192,157,185,157,316,3806.33,0
61,192,150,187,155,311,3807.01,0
62,191,143,177,154,307,3807.56,0
63,189,138,162,153,304,3807.97,0
64,186,132,149,152,305,3807.83,0
65,186,126,148,151,300,3808.51,0
66,185,118,148,150,295,3809.2,0
67,183,113,135,149,290,3809.88,0
68,177,108,124,149,291,3809.74,0
69,176,105,122,147,294,3809.33,0
70,175,102,124,145,294,3809.33,0
71,173,100,121,144,298,3808.79,0
72,171,102,118,144,299,3808.65,0
73,170,104,124,141,299,3808.65,0
74,166,106,126,137,298,3808.79,0
75,163,109,132,137,299,3808.65,0
76,163,109,134,136,300,3808.51,0
77,162,108,130,138,295,3809.2,0
