x,a,b,c,d,index_value,true_index_value,label
2,225,32,59,137,264,3890.09,0
3,225,32,59,132,251,3890.91,0
4,224,36,59,131,248,3891.09,0
5,160,60,68,131,269,3889.78,0
6,102,71,76,131,276,3889.34,0
7,74,94,96,131,309,3887.28,0
8,118,105,109,132,321,3886.53,0
9,125,114,106,137,327,3886.15,0
10,136,125,108,139,337,3885.53,0
11,136,130,124,138,327,3886.15,0
12,135,123,141,137,319,3886.65,0
13,130,118,124,137,303,3887.65,0
14,110,109,103,138,300,3887.84,0
15,118,107,95,139,305,3887.53,0
16,118,108,109,139,322,3886.47,0
17,118,112,112,140,337,3885.53,0
18,118,112,103,141,351,3884.65,0
19,117,106,103,141,338,3885.46,0
20,112,97,97,140,324,3886.34,0
21,112,97,97,138,319,3886.65,0
22,111,89,92,137,305,3887.53,0
23,100,82,76,134,298,3887.97,0
24,92,66,58,133,277,3889.28,0
25,90,61,65,133,274,3889.47,0
26,76,53,53,131,274,3889.47,0
27,74,46,44,131,263,3890.16,0
28,73,45,34,131,259,3890.41,0
29,59,44,34,131,255,3890.66,0
30,59,45,40,131,255,3890.66,0
31,58,43,35,131,247,3891.16,0
32,56,38,21,131,229,3892.28,0
33,51,39,11,131,222,3892.72,0
34,56,42,25,131,224,3892.6,0
35,59,47,31,131,230,3892.22,0
36,66,52,27,131,233,3892.03,0
37,71,58,23,133,239,3891.66,0
38,71,61,24,131,246,3891.22,0
39,70,57,38,131,241,3891.53,0
40,65,54,32,131,237,3891.78,0
41,66,57,23,132,239,3891.66,0
42,66,59,21,131,245,3891.28,0
43,65,62,40,131,247,3891.16,0
44,66,66,45,132,256,3890.59,0
45,68,69,42,134,264,3890.09,0
46,68,71,40,131,272,3889.59,0
47,68,66,40,130,271,3889.66,0
48,67,64,46,130,257,3890.53,0
49,60,62,41,130,256,3890.59,0
50,57,61,41,129,253,3890.78,0
51,56,58,36,129,246,3891.22,0
52,56,52,37,129,231,3892.16,0
53,55,56,31,129,235,3891.91,0
54,57,60,28,128,242,3891.47,0
55,59,68,37,128,255,3890.66,0
56,59,65,43,128,248,3891.09,0
57,58,59,46,128,227,3892.41,0
58,51,51,35,124,217,3893.03,0
59,38,43,23,122,202,3893.97,0
60,34,42,22,116,210,3893.47,0
61,27,50,23,115,222,3892.72,0
62,22,54,33,118,234,3891.97,0
63,31,71,39,125,257,3890.53,0
64,38,82,39,128,262,3890.22,0
65,49,96,50,129,290,3888.47,0
66,50,108,79,129,293,3888.28,0
67,52,112,95,129,300,3887.84,0
68,52,112,95,129,295,3888.15,0
69,57,110,93,129,290,3888.47,0
70,57,103,100,129,279,3889.16,0
71,56,99,94,129,272,3889.59,0
72,51,91,80,129,261,3890.28,0
73,51,89,72,129,260,3890.34,0
74,49,82,64,124,248,3891.09,0
75,47,80,70,116,244,3891.34,0
76,26,72,66,114,232,3892.1,0
77,24,74,59,118,240,3891.59,0
78,32,85,54,119,256,3890.59,0
79,32,89,68,119,270,3889.72,0
80,32,94,87,119,271,3889.66,0
81,32,93,85,119,263,3890.16,0
82,33,90,77,119,259,3890.41,0
83,33,89,75,119,259,3890.41,0
84,33,89,77,119,258,3890.47,0
85,34,89,76,122,258,3890.47,0
86,39,93,75,122,266,3889.97,0
87,39,93,71,122,267,3889.91,0
88,39,94,81,122,266,3889.97,0
89,39,89,82,121,253,3890.78,0
90,37,86,72,120,246,3891.22,0
91,37,83,64,122,240,3891.59,0
92,38,85,64,124,250,3890.97,0
93,42,91,68,125,259,3890.41,0
94,44,93,74,125,268,3889.84,0
95,44,93,74,125,262,3890.22,0
96,44,83,68,125,229,3892.28,0
97,43,76,65,119,213,3893.28,0
98,36,67,52,117,181,3895.29,0
99,33,66,47,117,182,3895.22,0
100,31,66,47,116,188,3894.85,0
101,30,66,45,115,198,3894.22,0
102,30,68,45,116,205,3893.78,0
103,32,71,54,116,213,3893.28,0
104,33,72,54,117,210,3893.47,0
105,34,75,49,118,212,3893.35,0
106,36,76,53,120,212,3893.35,0
107,39,80,59,122,219,3892.91,0
108,41,81,57,122,216,3893.1,0
109,41,80,55,122,210,3893.47,0
110,41,79,51,125,208,3893.6,0
111,46,87,56,128,218,3892.97,0
112,50,89,66,128,225,3892.53,0
113,53,100,77,129,240,3891.59,0
114,57,107,81,130,251,3890.91,0
115,58,109,84,131,256,3890.59,0
116,58,115,97,131,258,3890.47,0
117,59,117,102,132,259,3890.41,0
118,61,120,104,134,265,3890.03,0
119,61,120,104,134,260,3890.34,0
120,64,120,112,135,262,3890.22,0
121,64,119,112,136,263,3890.16,0
122,65,118,109,137,267,3889.91,0
123,66,120,106,138,271,3889.66,0
124,68,122,106,138,280,3889.09,0
125,71,125,111,140,284,3888.84,0
126,75,130,113,143,296,3888.09,0
127,82,136,115,146,304,3887.59,0
128,84,145,124,151,325,3886.28,0
129,88,151,134,154,333,3885.78,0
130,91,157,143,156,344,3885.09,0
131,93,160,148,158,346,3884.96,0
132,93,163,154,159,345,3885.03,0
133,95,164,156,161,345,3885.03,0
134,99,164,160,163,346,3884.96,0
135,100,164,160,165,354,3884.46,0
136,102,168,160,167,361,3884.03,0
137,104,170,161,169,372,3883.34,0
138,105,171,171,168,374,3883.21,0
139,105,168,173,166,366,3883.71,0
140,104,164,166,165,359,3884.15,0
141,100,160,161,164,353,3884.53,0
142,100,161,159,165,366,3883.71,0
143,105,166,161,168,370,3883.46,0
144,113,175,166,172,395,3881.9,0
145,118,185,175,179,406,3881.21,0
146,124,196,188,185,426,3879.96,0
147,124,202,207,184,434,3879.46,0
148,123,203,217,185,440,3879.08,0
149,123,203,215,187,441,3879.02,0
150,123,204,219,188,445,3878.77,0
151,123,200,218,187,441,3879.02,0
152,122,195,216,187,433,3879.52,0
153,122,191,210,187,433,3879.52,0
154,122,189,205,189,434,3879.46,0
155,125,188,202,191,436,3879.33,0
156,125,184,202,191,429,3879.77,0
157,125,181,199,191,426,3879.96,0
158,125,179,193,191,429,3879.77,0
159,125,179,189,192,430,3879.71,0
160,125,178,189,193,432,3879.58,0
161,125,175,189,193,426,3879.96,0
162,125,173,183,193,425,3880.02,0
163,129,176,179,194,438,3879.21,0
164,130,178,179,198,446,3878.71,0
165,132,185,188,199,461,3877.77,0
166,133,187,194,201,469,3877.27,0
167,134,186,195,202,472,3877.08,0
168,136,187,194,203,472,3877.08,0
169,138,187,191,205,473,3877.02,0
170,138,187,198,207,473,3877.02,0
171,138,184,199,207,469,3877.27,0
172,139,181,192,207,466,3877.46,0
173,139,176,188,208,461,3877.77,0
174,139,170,187,206,449,3878.52,0
175,138,162,180,205,435,3879.4,0
176,136,154,169,205,416,3880.58,0
177,135,148,159,205,407,3881.15,0
178,135,149,155,206,411,3880.9,0
179,136,152,161,206,424,3880.08,0
180,136,152,163,206,425,3880.02,0
181,136,150,162,205,422,3880.21,0
182,136,148,158,206,422,3880.21,0
183,136,150,158,207,423,3880.15,0
184,138,154,161,209,442,3878.96,0
185,139,157,164,210,443,3878.9,0
186,139,158,167,211,443,3878.9,0
187,139,157,168,211,440,3879.08,0
188,139,154,168,210,431,3879.65,0
189,138,151,164,210,427,3879.9,0
190,138,146,158,210,419,3880.4,0
191,138,144,154,211,417,3880.52,0
192,141,149,154,212,436,3879.33,0
193,142,150,161,215,439,3879.15,0
194,144,154,167,217,444,3878.83,0
195,145,154,165,218,439,3879.15,0
196,146,154,164,219,439,3879.15,0
197,146,152,166,219,434,3879.46,0
198,146,149,164,218,426,3879.96,0
199,145,144,159,216,410,3880.96,0
200,143,139,153,215,402,3881.46,0
201,141,136,148,215,403,3881.4,0
202,141,137,150,216,404,3881.34,0
203,141,136,151,216,403,3881.4,0
204,141,135,148,216,400,3881.59,0
205,142,139,146,217,408,3881.09,0
206,142,140,152,218,420,3880.33,0
207,142,139,155,218,408,3881.09,0
208,142,138,153,218,402,3881.46,0
