x,a,b,c,d,index_value,true_index_value,label
2,138,131,166,73,197,3784.01,0
3,138,135,166,73,246,3781.94,0
4,138,145,166,73,286,3780.26,0
5,110,148,164,73,305,3779.46,0
6,110,138,175,73,270,3780.93,0
7,109,130,167,73,241,3782.15,0
8,63,117,146,73,193,3784.17,0
9,43,118,139,76,183,3784.6,0
10,72,119,140,79,183,3784.6,0
11,99,127,159,82,218,3783.12,0
12,129,131,163,88,229,3782.66,0
13,138,139,158,95,270,3780.93,0
14,167,142,155,103,287,3780.22,0
15,174,146,159,109,312,3779.16,0
16,179,143,171,111,310,3779.25,0
17,182,141,168,113,309,3779.29,0
18,182,133,159,116,297,3779.79,0
19,191,134,146,119,311,3779.2,0
20,207,135,136,126,320,3778.83,0
21,207,135,157,127,350,3777.56,0
22,207,130,154,128,356,3777.31,0
23,206,125,141,133,356,3777.31,0
24,226,127,134,138,377,3776.42,0
25,227,130,145,142,381,3776.26,0
26,227,136,155,143,405,3775.25,0
27,226,134,154,144,407,3775.16,0
28,224,129,145,139,414,3774.87,0
29,224,121,148,132,390,3775.88,0
30,223,110,142,124,371,3776.68,0
31,205,99,126,122,335,3778.19,0
32,186,96,113,123,337,3778.11,0
33,176,100,103,128,359,3777.18,0
34,176,108,122,128,385,3776.09,0
35,176,106,132,126,394,3775.71,0
36,175,101,124,122,381,3776.26,0
37,165,91,119,120,355,3777.35,0
38,161,86,119,114,343,3777.86,0
39,153,75,114,113,313,3779.12,0
40,148,72,106,114,303,3779.54,0
41,139,73,104,116,305,3779.46,0
42,141,71,101,116,299,3779.71,0
43,141,66,103,113,290,3780.09,0
44,140,60,98,112,276,3780.68,0
45,134,56,89,113,271,3780.89,0
46,155,67,85,117,295,3779.88,0
47,155,76,85,130,310,3779.25,0
48,162,89,102,134,339,3778.03,0
49,170,95,114,138,349,3777.6,0
50,170,95,112,139,354,3777.39,0
51,170,94,108,140,355,3777.35,0
52,178,97,112,144,364,3776.97,0
53,180,98,117,149,365,3776.93,0
54,182,99,116,151,368,3776.8,0
55,188,99,111,155,373,3776.59,0
56,202,102,107,160,382,3776.21,0
57,209,103,114,170,389,3775.92,0
58,209,102,118,174,388,3775.96,0
59,210,100,113,174,379,3776.34,0
60,229,103,106,176,391,3775.84,0
61,233,107,114,191,410,3775.04,0
62,236,113,121,196,427,3774.32,0
63,239,118,124,198,442,3773.69,0
64,239,118,121,200,432,3774.11,0
65,239,117,123,202,431,3774.15,0
66,239,114,128,202,423,3774.49,0
67,238,112,125,196,425,3774.4,0
68,238,106,117,187,416,3774.78,0
69,237,102,116,178,406,3775.2,0
70,219,91,116,172,366,3776.89,0
71,213,84,109,167,348,3777.65,0
72,198,73,98,165,311,3779.2,0
73,189,69,88,161,305,3779.46,0
74,182,60,81,153,289,3780.13,0
75,181,57,82,149,277,3780.64,0
76,171,52,75,147,257,3781.48,0
77,161,53,75,134,257,3781.48,0
78,159,48,76,132,240,3782.19,0
79,154,47,77,132,230,3782.62,0
80,140,45,73,134,225,3782.83,0
81,140,49,73,136,249,3781.82,0
82,140,51,72,136,257,3781.48,0
83,140,56,72,136,267,3781.06,0
84,139,60,77,137,274,3780.76,0
85,142,62,80,139,274,3780.76,0
86,142,64,81,139,271,3780.89,0
87,141,62,77,137,264,3781.18,0
88,140,60,77,135,251,3781.73,0
89,139,60,77,135,252,3781.69,0
90,137,64,73,136,259,3781.39,0
91,144,71,75,138,286,3780.26,0
92,148,76,79,145,284,3780.34,0
93,154,86,91,149,284,3780.34,0
94,157,87,98,155,280,3780.51,0
95,157,90,104,154,278,3780.59,0
96,156,89,102,154,272,3780.85,0
