x,a,b,c,d,index_value,true_index_value,label
1,90,98,184,230,438,3751.38,0
2,155,98,184,231,438,3751.38,0
3,156,98,184,232,452,3750.44,0
4,184,97,184,233,453,3750.38,0
5,229,95,186,235,466,3749.5,3
6,240,91,183,237,463,3749.71,3
7,240,84,180,235,459,3749.97,3
8,239,75,169,233,439,3751.32,3
9,227,64,153,231,419,3752.66,3
10,197,48,137,229,382,3755.15,3
11,188,43,129,228,373,3755.75,3
12,166,35,130,228,358,3756.76,3
13,166,34,125,228,359,3756.69,3
14,166,33,117,227,355,3756.96,3
15,166,34,113,227,353,3757.09,3
16,171,36,124,228,353,3757.09,3
17,171,39,128,228,350,3757.3,3
18,171,39,123,228,343,3757.77,3
19,170,37,120,227,340,3757.97,3
20,168,36,122,225,338,3758.1,3
21,165,36,126,225,339,3758.03,3
22,164,36,123,224,339,3758.03,3
23,161,35,118,220,330,3758.64,3
24,153,32,115,217,324,3759.04,3
25,138,23,118,213,297,3760.86,3
26,131,20,113,210,294,3761.06,3
27,115,15,105,210,277,3762.2,3
28,115,15,105,208,277,3762.2,3
29,114,17,106,209,276,3762.27,3
30,120,21,109,213,288,3761.46,3
31,140,30,110,214,302,3760.52,3
32,140,34,115,214,315,3759.65,3
33,140,41,119,213,324,3759.04,3
34,139,40,126,211,324,3759.04,3
35,135,39,123,211,322,3759.18,3
36,137,38,117,213,321,3759.24,3
37,139,42,113,213,326,3758.91,3
38,142,45,112,213,331,3758.57,3
39,144,50,123,213,342,3757.83,3
40,144,52,129,213,346,3757.56,3
41,144,53,126,212,346,3757.56,3
42,143,52,125,211,346,3757.56,3
43,142,52,129,210,350,3757.3,3
44,142,52,128,210,352,3757.16,3
45,141,52,126,210,357,3756.83,3
46,138,50,123,208,358,3756.76,3
47,138,50,122,207,359,3756.69,3
48,138,47,128,207,351,3757.23,3
49,137,45,126,203,350,3757.3,3
50,132,42,122,200,339,3758.03,3
51,122,35,118,197,326,3758.91,3
52,119,31,118,193,316,3759.58,3
53,111,26,110,193,304,3760.39,3
54,111,24,104,193,302,3760.52,3
55,111,26,103,191,308,3760.12,3
56,111,27,100,191,310,3759.98,3
57,111,26,106,190,307,3760.18,3
58,109,25,104,189,299,3760.72,3
59,109,25,100,189,296,3760.92,3
60,111,26,99,189,292,3761.19,3
61,111,26,103,189,291,3761.26,3
62,110,26,104,188,288,3761.46,3
63,108,26,102,184,285,3761.66,3
64,103,25,100,181,281,3761.93,3
65,98,23,99,179,275,3762.33,3
66,95,22,101,178,273,3762.47,3
67,96,22,100,178,273,3762.47,3
68,96,21,100,178,270,3762.67,3
69,95,19,97,174,265,3763.0,3
70,90,14,99,171,237,3764.89,3
71,88,13,97,168,233,3765.15,3
