x,a,b,c,d,index_value,true_index_value,label
1,126,112,164,169,139,3939.77,0
2,126,112,164,164,139,3939.77,0
3,131,112,164,160,142,3939.61,0
4,152,127,164,163,206,3936.12,0
5,165,129,175,166,209,3935.96,0
6,189,153,190,167,265,3932.91,0
7,197,154,197,167,266,3932.85,0
8,197,157,198,164,272,3932.53,0
9,196,151,186,162,270,3932.64,0
10,185,146,173,160,289,3931.6,0
11,191,143,178,160,289,3931.6,0
12,191,138,184,160,297,3931.17,0
13,190,132,173,156,286,3931.77,0
14,183,125,156,156,286,3931.77,0
15,184,120,150,155,274,3932.42,0
16,184,115,159,153,265,3932.91,0
17,183,112,153,151,259,3933.24,0
18,184,107,142,154,254,3933.51,0
19,188,108,135,155,254,3933.51,0
20,193,108,138,155,250,3933.73,0
21,193,108,144,155,239,3934.32,0
22,193,103,135,154,227,3934.98,0
23,191,100,125,150,220,3935.36,0
24,189,100,116,150,222,3935.25,0
25,189,98,135,148,232,3934.71,0
26,188,91,131,146,225,3935.09,0
27,187,82,116,141,217,3935.52,0
28,185,73,100,134,207,3936.07,0
29,172,59,96,129,178,3937.65,0
30,170,56,99,122,173,3937.92,0
31,161,47,90,117,145,3939.44,0
32,159,43,85,114,133,3940.1,0
33,157,38,77,108,130,3940.26,0
34,155,30,80,98,96,3942.11,0
35,144,26,76,94,94,3942.22,0
36,142,26,66,92,82,3942.87,0
37,144,30,62,90,91,3942.38,0
38,144,34,61,88,96,3942.11,0
39,143,37,72,88,90,3942.44,0
40,141,37,77,84,73,3943.36,0
41,141,35,68,81,67,3943.69,0
42,140,37,64,75,63,3943.91,0
43,139,40,72,75,63,3943.91,0
44,139,43,80,73,66,3943.74,0
45,139,42,78,70,64,3943.85,0
46,137,41,71,64,67,3943.69,0
47,134,47,64,63,76,3943.2,0
48,138,57,78,66,94,3942.22,0
49,141,68,84,66,111,3941.29,0
50,141,77,88,68,119,3940.86,0
51,146,88,91,69,133,3940.1,0
52,146,91,102,69,133,3940.1,0
53,146,92,108,67,125,3940.53,0
54,145,86,101,64,114,3941.13,0
55,144,82,91,60,94,3942.22,0
56,143,79,85,59,86,3942.65,0
57,143,78,93,58,76,3943.2,0
58,142,75,93,54,57,3944.23,0
59,141,67,83,52,32,3945.59,0
60,139,65,76,44,18,3946.36,1
61,136,65,82,40,18,3946.36,1
62,136,72,85,39,33,3945.54,1
63,136,74,85,39,33,3945.54,1
64,136,81,86,39,53,3944.45,1
65,136,82,84,39,53,3944.45,1
66,136,83,95,36,54,3944.4,1
67,136,84,95,43,56,3944.29,1
68,143,90,93,48,77,3943.14,1
69,147,94,93,51,85,3942.71,1
70,150,100,104,51,110,3941.35,1
71,150,101,110,51,114,3941.13,1
72,150,99,106,49,117,3940.97,1
73,149,95,103,48,117,3940.97,1
74,149,90,96,47,107,3941.51,1
75,147,87,96,42,106,3941.57,1
76,149,90,97,44,119,3940.86,1
77,151,92,98,46,123,3940.64,1
78,152,94,99,46,133,3940.1,1
79,153,96,103,46,146,3939.39,1
80,153,98,104,49,153,3939.01,1
81,157,103,106,52,181,3937.48,1
82,158,107,109,55,189,3937.05,1
83,161,110,109,58,205,3936.18,1
84,163,112,116,58,205,3936.18,1
85,164,109,117,58,196,3936.67,1
86,164,108,112,58,192,3936.88,1
87,165,106,106,60,194,3936.77,1
88,166,109,110,62,200,3936.45,1
89,169,111,112,63,210,3935.9,1
90,169,111,110,63,207,3936.07,1
91,169,105,107,63,190,3936.99,1
92,168,103,102,59,175,3937.81,1
93,167,98,102,59,160,3938.63,1
94,166,95,102,49,146,3939.39,1
95,163,94,97,45,145,3939.44,1
96,162,94,92,45,141,3939.66,1
97,161,93,92,43,139,3939.77,1
98,161,93,94,40,149,3939.22,1
99,160,94,94,37,149,3939.22,1
100,160,96,94,37,164,3938.41,1
101,160,93,94,37,160,3938.63,1
102,159,89,94,27,153,3939.01,1
103,155,83,88,25,134,3940.04,1
104,153,80,81,19,127,3940.42,1
105,152,78,76,17,129,3940.31,1
106,152,78,76,16,137,3939.88,1
107,151,74,79,14,128,3940.37,1
108,150,73,75,9,125,3940.53,1
109,149,70,69,6,118,3940.91,1
110,148,70,69,6,119,3940.86,1
111,148,71,71,6,121,3940.75,1
112,150,74,71,7,134,3940.04,1
113,150,75,72,7,136,3939.93,1
114,151,79,74,7,158,3938.73,1
115,151,80,74,7,160,3938.63,1
116,151,80,78,5,161,3938.57,1
117,150,79,77,4,158,3938.73,1
118,151,78,74,6,159,3938.68,1
119,153,78,71,7,163,3938.46,1
120,153,78,74,8,165,3938.35,1
121,154,80,73,13,171,3938.03,1
122,157,85,70,16,192,3936.88,1
123,158,88,70,18,199,3936.5,1
124,160,93,77,19,217,3935.52,1
125,160,94,83,19,214,3935.69,1
126,160,93,83,19,208,3936.01,1
127,161,92,79,21,204,3936.23,1
128,162,95,78,25,209,3935.96,1
129,165,100,80,32,226,3935.03,1
130,168,107,86,35,236,3934.49,1
131,170,113,93,41,258,3933.29,1
132,172,120,99,44,268,3932.75,1
133,174,122,102,47,275,3932.36,1
134,175,124,109,49,279,3932.15,1
135,176,124,108,53,282,3931.98,1
136,179,124,107,57,283,3931.93,1
137,181,127,107,60,298,3931.11,1
138,182,128,110,63,298,3931.11,1
139,184,129,115,65,297,3931.17,1
140,184,128,114,67,299,3931.06,1
141,186,128,111,70,304,3930.79,1
142,187,129,111,71,317,3930.08,1
143,187,129,114,73,318,3930.02,1
144,189,128,114,75,314,3930.24,1
145,190,129,112,76,308,3930.57,1
146,190,128,112,76,309,3930.51,1
147,190,128,113,76,310,3930.46,1
148,190,127,113,80,311,3930.4,1
149,192,129,112,88,314,3930.24,1
150,194,133,112,91,322,3929.8,1
151,197,137,114,96,328,3929.48,1
