x,a,b,c,d,index_value,true_index_value,label
2,132,18,154,233,421,3839.78,0
3,132,19,154,228,367,3841.99,0
4,141,26,154,226,355,3842.48,0
5,146,29,156,226,334,3843.34,0
6,146,28,159,224,316,3844.08,0
7,145,25,153,219,299,3844.78,0
8,139,28,146,218,294,3844.98,0
9,159,35,143,219,309,3844.37,0
10,163,38,143,219,323,3843.79,0
11,167,38,147,218,337,3843.22,0
12,168,32,148,218,306,3844.49,0
13,168,31,138,214,301,3844.69,0
14,167,26,128,213,264,3846.21,0
15,162,22,124,213,259,3846.41,0
16,165,21,133,211,258,3846.45,0
17,165,21,131,210,253,3846.66,0
18,170,24,126,210,255,3846.58,0
19,170,25,122,210,256,3846.54,0
20,170,21,119,205,235,3847.39,0
21,169,19,123,203,215,3848.21,0
22,161,16,119,200,189,3849.28,0
23,158,16,114,197,177,3849.77,0
24,153,11,112,196,144,3851.12,0
25,152,9,117,188,140,3851.28,0
26,143,7,112,189,120,3852.1,0
27,149,9,107,189,129,3851.73,0
28,151,13,106,189,139,3851.32,0
29,152,15,104,189,164,3850.3,0
30,154,19,111,189,171,3850.01,0
31,157,21,113,189,182,3849.56,0
32,157,27,112,189,182,3849.56,0
33,157,28,111,188,180,3849.65,0
34,159,31,119,186,181,3849.6,0
35,159,32,118,186,171,3850.01,0
36,158,33,117,184,165,3850.26,0
37,158,34,115,184,145,3851.08,0
38,158,31,116,183,126,3851.86,0
39,157,30,118,179,113,3852.39,0
40,153,30,114,178,108,3852.59,0
41,153,32,114,177,108,3852.59,0
42,152,28,111,173,102,3852.84,0
43,150,27,115,169,95,3853.12,0
44,145,26,114,168,95,3853.12,0
45,145,25,113,168,93,3853.21,0
46,144,24,109,166,90,3853.33,0
47,143,22,105,163,83,3853.62,0
48,141,24,109,159,75,3853.94,0
49,139,27,108,158,74,3853.98,0
50,139,29,108,158,75,3853.94,0
51,139,31,108,156,77,3853.86,0
52,140,31,113,156,79,3853.78,0
53,140,31,113,156,76,3853.9,0
54,139,32,110,152,74,3853.98,0
55,137,33,108,151,65,3854.35,0
56,136,29,108,146,54,3854.8,0
57,131,27,110,142,40,3855.38,0
