cluster_id,cluster_size,avg_similarity,profitability_score,expected_return,risk,sharpe_ratio,signal_strength,total_signals
381,5,0.908635995219845,-2.2256179957646536,-0.0022697238796454966,0.0005099086824344466,-4.451235991529307,0.0,0
389,5,0.9174099518243617,0.393925754757537,0.00041671041705532185,0.001074407103832933,0.3878515095150739,0.0,0
396,38,0.876884328639399,0.8973319686288956,0.006817592477790589,0.004888340693167589,1.3946639372577911,0.0,0
400,6,0.9035829795235598,0.8077806989248595,0.002953796357084983,0.002429985323908882,1.215561397849719,0.0,0
407,5,0.9011063382321061,0.8406708915485699,0.006488250319365315,0.0050636375126100405,1.2813417830971396,0.0,0
417,23,0.8845835550149322,1.4901364754909185,0.004106930744775604,0.001607921566277214,2.554185994460098,0.043478260869565216,1
432,38,0.8883840741214801,0.5136250861371419,0.0022401103167193404,0.003571318774767568,0.6272501722742836,0.0,0
435,15,0.8913714161786391,-0.40169631323228755,-0.0017614435152688008,0.0021925064498291985,-0.8033926264645751,0.0,0
438,5,0.9121157449202432,-0.5721558057923132,-0.0015894792654585742,0.001389026598495742,-1.1443116115846264,0.0,0
444,5,0.8910128135984088,-0.07809170291930616,-0.00029290956045948546,0.0018754204960939015,-0.15618340583861232,0.0,0
448,5,0.9039210951023191,0.5979094583274366,0.0014249756397383814,0.0017905777431480156,0.7958189166548731,0.0,0
460,32,0.8753720404950414,0.7937055151430703,0.004903335130773354,0.004129433705522977,1.1874110302861407,0.0,0
462,21,0.8740976300313835,0.7418026857832125,0.0031173269633378623,0.0028768101793659024,1.083605371566425,0.0,0
464,21,0.8776173704264946,0.37288665030314283,0.014170980230952418,0.04098344263742963,0.3457733006062856,0.0,0
468,8,0.8800177035034915,0.4175949116888873,0.012186237755325737,0.02800212022593012,0.4351898233777745,0.0,0
479,5,0.8980733828090779,-0.7038122888399931,-0.0013863180837015152,0.0009848635109699576,-1.4076245776799863,0.0,0
481,5,0.9080995567687319,-0.8113540796009311,-0.001574938216322376,0.0009705615932177342,-1.6227081592018622,0.0,0
492,9,0.8894376001064018,-0.3357204155687799,-0.0022235760825358966,0.0033116485912372926,-0.6714408311375598,0.0,0
496,7,0.9022150509042586,1.4399673245016238,0.0056986322929708216,0.0022978961543447343,2.4799346490032477,0.0,0
512,6,0.9022197970791449,1.1454066041620772,0.005055257017870665,0.0026735888006363074,1.8908132083241544,0.0,0
548,5,0.9088393598999069,-0.4097758157212107,-0.0030909931745418213,0.0037715661295208867,-0.8195516314424214,0.0,0
550,17,0.9001769674705231,-1.0905063874246796,-0.007350107292184538,0.003370043209715818,-2.1810127748493593,0.0,0
566,7,0.8985789006052985,0.5411925267595449,0.03271460985285882,0.047941568597008585,0.6823850535190897,0.0,0
582,7,0.9096250928731073,-0.6033490543363171,-0.004103478713322418,0.003400584358117738,-1.2066981086726343,0.0,0
584,5,0.9193976417019911,-1.6044005658174751,-0.0037442463980694634,0.0011668677005737943,-3.2088011316349503,0.0,0
638,10,0.886553635728885,0.6616603274262604,0.002464176838532733,0.0026688202257603875,0.9233206548525207,0.0,0
659,11,0.8882273587282318,0.8527498223834336,0.004369426024683893,0.0033469377354477755,1.305499644766867,0.0,0
670,6,0.9156295560406017,-0.5111586972872754,-0.0008384233043613555,0.0008201203548045615,-1.0223173945745507,0.0,0
676,8,0.8968460409283049,2.426650232701058,0.002149818536845667,0.0004827472463508134,4.4533004654021155,0.0,0
697,9,0.8988323313142453,0.22457633287767254,7.395944091475916e-05,0.001504688296722065,0.049152665755345076,0.0,0
702,6,0.8980026037166416,-0.3420445085537902,-0.0011642433480105847,0.0017018886707656274,-0.6840890171075804,0.0,0
707,16,0.8841333804770417,0.5067705726200362,0.0016432024578855525,0.0026782269952613917,0.6135411452400725,0.0,0
741,12,0.8910777366921598,-1.025548171206855,-0.006919428728490175,0.003373526920899025,-2.05109634241371,0.0,0
806,5,0.9093921338640026,0.6555537979053462,0.04887352772694813,0.05364188373762932,0.9111075958106923,0.0,0
808,5,0.9183340674931573,0.707078475093875,0.05147523656325977,0.0507566768178537,1.0141569501877499,0.0,0
825,6,0.9014537598077511,0.9443620941263453,0.004475480775609132,0.003006252475055158,1.4887241882526905,0.0,0
853,49,0.8814239091721545,-0.3353998253778978,-0.01696610196826115,0.024838939129489722,-0.6830445487149793,0.02040816326530612,1
855,9,0.9022647453773897,0.4937419385003535,0.01016281162894697,0.01729887751274362,0.587483877000707,0.0,0
880,7,0.9044839086453557,0.6189607216247044,0.031033157972501838,0.037035879941390605,0.8379214432494086,0.0,0
892,100,0.896739731708317,0.7945326456788868,0.0054714831610713655,0.004624836178561105,1.1830652913577735,0.01,1
916,5,0.9094960871653088,0.9054958486829305,0.0010890706981938473,0.000771847701320285,1.4109916973658612,0.0,0
921,11,0.9016218510470074,1.7760241071529268,0.002956319307372584,0.0009379042154098608,3.1520482143058537,0.0,0
968,6,0.8901606587830612,-0.36702642680756786,-0.0009068118597222813,0.001235349546366212,-0.7340528536151357,0.0,0
1056,42,0.8764099197311124,0.4036959877148588,0.017933421504070075,0.04402006565090998,0.4073919754297176,0.0,0
1059,10,0.8927803237538482,0.7637075230640429,0.009214202510800157,0.008172857495954804,1.1274150461280859,0.0,0
3,6,0.9223652993384591,-0.40249379275580277,-0.0032973859914468997,0.004096194836782811,-0.8049875855116055,0.0,0
5,8,0.9234788622851046,-1.068810699429862,-0.005197912901008173,0.00243163401329202,-2.137621398859724,0.0,0
8,6,0.9326597448027053,-0.9441822024026632,-0.0028382522261773424,0.0015030214607704073,-1.8883644048053263,0.0,0
10,6,0.9208687187569741,-0.6787705079453942,-0.0011258678987789736,0.0008293435598630543,-1.3575410158907883,0.0,0
12,5,0.9159670794767492,-1.233574855100142,-0.0017325295404649033,0.0007022393222842792,-2.467149710200284,0.0,0
14,5,0.9247696769999593,-0.007931824111126223,-2.637484118369459e-05,0.0016625961956656197,-0.015863648222252447,0.0,0
21,32,0.8829891467347798,0.8341601993387429,0.014558024952591495,0.011478191920410306,1.2683203986774858,0.0,0
24,112,0.904761639338908,0.8156892439601926,0.014269042322998986,0.011638494207670536,1.2260213450632425,0.008928571428571428,1
27,76,0.8889568290124987,0.6481765154479572,0.01601743056252129,0.017869555867414982,0.8963530308959143,0.0,0
30,16,0.8886083716879702,0.5689487888766362,0.011425018334936306,0.015483203468051546,0.7378975777532726,0.0,0
33,17,0.895529746194506,0.2273458947752371,0.0002565661698913,0.00469112771770833,0.05469178955047413,0.0,0
36,16,0.8927525020836177,-0.32654605914114393,-0.0033850347906908516,0.005183089331400764,-0.6530921182822879,0.0,0
39,6,0.9302622839225759,-1.1499778444862858,-0.0030006361005608974,0.001304649526487761,-2.2999556889725716,0.0,0
65,14,0.8883440772063202,-0.6875717204319154,-0.009292890676859974,0.006757760972937058,-1.3751434408638308,0.0,0
69,135,0.9039407668238025,-0.627327685493958,-0.01684694832095594,0.013427550473633766,-1.254655370987916,0.0,0
73,136,0.8946572979808006,-0.5890984753311054,-0.014676865897027202,0.012457056427431768,-1.1781969506622108,0.0,0
76,62,0.8848630089971933,-0.4642555751966955,-0.012338380958775153,0.013288349799081717,-0.928511150393391,0.0,0
79,18,0.8843262742442599,-0.5858267719066684,-0.02321158800426752,0.019810965559598475,-1.1716535438133369,0.0,0
84,5,0.9131487433715011,-1.80657657286728,-0.005521173841596538,0.0015280763418828388,-3.61315314573456,0.0,0
86,37,0.8820811698061632,-0.6903980546743891,-0.00943175966130556,0.006830667900530108,-1.3807961093487782,0.0,0
91,32,0.8870401632014342,-0.7315276168620642,-0.004795294391385052,0.0032775894449171873,-1.4630552337241285,0.0,0
93,8,0.9081565087537384,-1.025859532597614,-0.003995640172143224,0.0019474596887673924,-2.051719065195228,0.0,0
108,8,0.8905342222420258,1.7195205080841909,0.007694951008484894,0.002532032627248538,3.039041016168382,0.0,0
130,17,0.8830441012728596,0.4719862546713094,0.017979373477321908,0.03305198915116072,0.5439725093426188,0.0,0
133,7,0.8906641804704953,0.20828732218874094,2.8364692513641082e-05,0.0017113303831831858,0.016574644377481868,0.0,0
136,5,0.9008714220013296,-0.34766239577677266,-0.0040224610136301705,0.005785010203135279,-0.6953247915535453,0.0,0
149,17,0.8931509194183402,-0.589692476379098,-0.00781793494623917,0.006628823716934471,-1.179384952758196,0.0,0
173,29,0.8739843796120433,-0.7701982463293169,-0.024786590655479983,0.01609104589215195,-1.5403964926586338,0.0,0
208,6,0.9061159998791225,0.44249149014193634,0.0007657635449840932,0.0015789493159860427,0.48498298028387266,0.0,0
211,9,0.9028840209712313,0.4653680721251543,0.002535748998937969,0.004777795947023434,0.5307361442503086,0.0,0
221,38,0.873191574809497,0.5483403497357566,0.01945887089001099,0.02793083101738295,0.6966806994715132,0.0,0
223,5,0.8965696262789956,0.8559061854580898,0.005617474103485736,0.004282223760065968,1.3118123709161797,0.0,0
234,7,0.8914276306170927,1.2568828434921795,0.006614904221834253,0.003129440629378142,2.113765686984359,0.0,0
236,15,0.8878585767841713,0.7187232601266904,0.004775052515892822,0.004602697510351268,1.0374465202533807,0.0,0
238,56,0.8862726480796486,0.6393702522084357,0.011261769472560709,0.012815807870417868,0.8787405044168715,0.0,0
242,96,0.9011972626543604,0.5598419919316338,0.01832094290408245,0.025679941407996808,0.7134339838632676,0.010416666666666666,1
245,45,0.8860983935483814,0.536466150724384,0.0194472160512137,0.028899216175751172,0.672932301448768,0.0,0
270,6,0.9127186436515361,-0.33438744391663167,-0.0005359688700081091,0.0008014189524139774,-0.6687748878332633,0.0,0
272,5,0.9101381869726592,0.7753439683996519,0.0014489937548330589,0.0012592412838388725,1.150687936799304,0.0,0
276,12,0.8813061990305503,0.4674985265549062,0.01576760726561597,0.02947232545293954,0.5349970531098124,0.0,0
278,6,0.905337013583346,0.36767078188434,0.0006189092761415799,0.001845608606300012,0.3353415637686799,0.0,0
280,5,0.9076859590893754,-0.2482610360709811,-0.0032326189857849893,0.006510524238811162,-0.4965220721419622,0.0,0
282,5,0.9055313141154006,-0.3390863557491257,-0.005778728521233517,0.008521027790202402,-0.6781727114982514,0.0,0
284,5,0.915729832745525,-0.349063750184417,-0.005633212357160034,0.008069030877860994,-0.698127500368834,0.0,0
307,6,0.9239892561745667,0.7534098196942363,0.043987905550613327,0.0397426138687935,1.1068196393884726,0.0,0
309,7,0.9264999815134817,0.6807411587727367,0.04169449191712327,0.04336480365396978,0.9614823175454733,0.0,0
311,16,0.8986239826230273,0.5625269193186129,0.024274832877405342,0.033480041872519545,0.7250538386372256,0.0,0
318,17,0.8894843057257871,0.4784488920754667,0.025943859244504014,0.04658639337927869,0.5568977841509334,0.0,0
320,6,0.9088991907019874,-0.9329874109992108,-0.00973354325846497,0.005216331508718077,-1.8659748219984216,0.0,0
322,22,0.891875131158898,-0.6337674874805012,-0.007424823806485548,0.005857687521966788,-1.2675349749610023,0.0,0
336,6,0.8997905383026086,0.7092539438295202,0.0048367979953493345,0.004748905780657557,1.0185078876590403,0.0,0
346,17,0.8887206298762851,0.5525769445007693,0.019671557956237033,0.02789682970350052,0.7051538890015387,0.0,0
353,17,0.8929862083976114,0.9609595304431655,0.005309168349373551,0.0034884695814780143,1.5219190608863309,0.0,0
381,7,0.9022417342884319,1.1956361775027229,0.0028489312588868623,0.0014307089895189507,1.9912723550054456,0.0,0
389,6,0.8847844214275545,1.0198867271117242,0.011576419379625816,0.007059767524476781,1.6397734542234486,0.0,0
414,9,0.8887699248109706,-0.5260396211187537,-0.00785181760045738,0.007463142779776306,-1.0520792422375074,0.0,0
425,13,0.8920443310482239,-0.57736391310916,-0.0016012807802483068,0.001386717063442064,-1.15472782621832,0.0,0
427,7,0.9035573979254706,-0.14974032809567578,-0.0003640854931839455,0.0012157229044914173,-0.29948065619135156,0.0,0
429,5,0.907763960439296,0.20360243251896387,1.7002301837204093e-05,0.002359836270034322,0.007204865037927741,0.0,0
452,5,0.9168290843610526,-0.652025365694791,-0.0031003312188638567,0.0023774621218609943,-1.304050731389582,0.0,0
454,5,0.9039695168022333,0.3190056294104606,0.004294924583585458,0.01804504797320089,0.23801125882092128,0.0,0
456,6,0.8967377461941685,0.5131628364166749,0.012779622425933057,0.0204041171873429,0.6263256728333497,0.0,0
585,6,0.9124613242993984,-0.8597731192492095,-0.010448273040737756,0.006076180335727193,-1.719546238498419,0.0,0
603,11,0.9026652692823292,0.20454795801847023,0.0001446817997108386,0.015906237384256304,0.00909591603694045,0.0,0
610,6,0.9077253548386817,-0.25286639579951065,-0.004134799914958871,0.008175858840170316,-0.5057327915990213,0.0,0
628,26,0.8921099728408804,0.6884331926876336,0.02340858758321995,0.02396293693146934,0.9768663853752672,0.0,0
636,17,0.8932660199393626,0.6965593222743022,0.03234536270229521,0.032569484904793965,0.9931186445486043,0.0,0
657,15,0.8836896083443615,-0.6960875853301173,-0.01045473498381883,0.007509640456280158,-1.3921751706602346,0.0,0
659,35,0.8846555060439253,-0.6419616725348578,-0.010164184053330243,0.007916503810263173,-1.2839233450697156,0.0,0
696,7,0.8929431658273043,-0.9927739028543269,-0.011126194388308929,0.005603589274617301,-1.9855478057086537,0.0,0
724,7,0.906410611414746,0.9699459964465993,0.023869100663110487,0.015500503134810417,1.5398919928931987,0.0,0
756,7,0.9113291186787745,0.44907989025842643,0.008276964220161862,0.016615079225332705,0.4981597805168529,0.0,0
762,10,0.9025107107745493,0.7609741724417804,0.04142324883035427,0.036920816380947824,1.1219483448835608,0.0,0
768,36,0.8819779054605954,0.5889493232087698,0.02502633205037124,0.03217171307036608,0.7778986464175396,0.0,0
775,5,0.9092974203003175,0.379396879408814,0.0017036926538112993,0.00474838988121104,0.358793758817628,0.0,0
822,8,0.9082476918103023,1.1028857137055943,0.008549478614133571,0.004734529788407593,1.8057714274111885,0.0,0
824,11,0.8996264614827404,-0.06398874180957269,-0.0004322209605822719,0.0033773203563569037,-0.12797748361914538,0.0,0
851,5,0.9209419517559233,3.725592204136282,0.007409457702495163,0.0010508103707800164,7.051184408272563,0.0,0
853,8,0.9097940548499177,0.7673219168150955,0.004617400388780187,0.004069471187277534,1.1346438336301912,0.0,0
873,7,0.9149911066025714,-0.3238634443286619,-0.002923599668426573,0.004513630234630088,-0.6477268886573238,0.0,0
898,9,0.8853800303444159,-0.4545855639524848,-0.00433272838363135,0.004765580703838876,-0.9091711279049696,0.0,0
900,15,0.8922096261233439,-0.6081019416275047,-0.005265602184898712,0.0043295390332137584,-1.2162038832550095,0.0,0
947,8,0.9024747308559181,0.9645757417757959,0.02074399560158941,0.013565690400672155,1.5291514835515916,0.0,0
958,57,0.8954282151602188,0.9091415803912275,0.017823731127057176,0.012661086458539677,1.4077568449929814,0.017543859649122806,1
993,6,0.9097028314709087,-1.210441610276455,-0.0019210429438347072,0.0007935297859580177,-2.42088322055291,0.0,0
1003,6,0.8921818178755342,0.5092046034027274,0.004978226355767804,0.008050052135355583,0.6184092068054549,0.0,0
1011,11,0.8822323771456696,0.6241060210985163,0.010527131113194355,0.012410966349790388,0.8482120421970325,0.0,0
1034,10,0.9053212852593436,-3.069638441333234,-0.005608252848631525,0.0009135038141814018,-6.139276882666468,0.0,0
1037,9,0.8999295992264,-4.902578562494594,-0.0051203516130608594,0.0005222100520971005,-9.805157124989188,0.0,0
1040,8,0.9120804950719058,-2.570402825576991,-0.006121089007129916,0.0011906867177046239,-5.140805651153982,0.0,0
5,8,0.9282962365348264,0.28661410114964414,0.0009172942993422857,0.00529529422557573,0.1732282022992883,0.0,0
8,5,0.9346592169935963,0.24097120634937524,0.00017165871667019545,0.002094870177929396,0.0819424126987505,0.0,0
14,7,0.9360277625552325,-1.189297101085562,-0.008537545954589915,0.003589324293650866,-2.378594202171124,0.0,0
18,9,0.9101717039697562,-0.7182183378149696,-0.005878001847704058,0.0040920716850440355,-1.4364366756299392,0.0,0
32,6,0.909889757400043,-1.0292375398699127,-0.018922268973842065,0.009192372139979312,-2.0584750797398255,0.0,0
34,5,0.9159803382136861,-1.2172775506682654,-0.00815403156059694,0.003349290207529298,-2.4345551013365307,0.0,0
36,7,0.9043739022629556,-1.2471548871984832,-0.007272563711921726,0.002915661794124977,-2.4943097743969664,0.0,0
38,17,0.8893316275893182,-0.6654082292922103,-0.008278686885850763,0.006220757815586936,-1.3308164585844207,0.0,0
40,5,0.9303416427315694,-4.447132946506219,-0.010107088319843058,0.001136360037064267,-8.894265893012438,0.0,0
64,6,0.9125741220177068,-1.3620190864840278,-0.01024878992701555,0.0037623518013511098,-2.7240381729680556,0.0,0
66,18,0.8899737850311905,-0.6537668536348114,-0.014607083994313427,0.011171477961218894,-1.3075337072696227,0.0,0
74,17,0.898235991566597,-0.7832021262169686,-0.00738880249028391,0.00471704700673719,-1.5664042524339372,0.0,0
76,7,0.8943464722764782,-0.31482103397575484,-0.003854771105286829,0.006122162576951092,-0.6296420679515097,0.0,0
88,5,0.8967564381814785,-1.0050771233187235,-0.008746685622873823,0.0043512509736529596,-2.010154246637447,0.0,0
90,10,0.8881368624429268,-1.1649687361088419,-0.009980880655868682,0.0042837547251294555,-2.3299374722176838,0.0,0
92,7,0.8921986126083673,-1.375757754581778,-0.00932605038754229,0.003389423158431461,-2.751515509163556,0.0,0
98,13,0.8900820532744722,-0.35393772411292057,-0.015943532115247225,0.022523075429733773,-0.7078754482258411,0.0,0
100,34,0.8826918457214707,-0.4452269364648501,-0.01922901475969189,0.021594621961074884,-0.8904538729297002,0.0,0
102,14,0.8895325665540174,-0.32984922776362247,-0.019470288761271097,0.029513922002000186,-0.6596984555272449,0.0,0
106,7,0.9091280619499225,0.3550253820084842,0.00036696753859599116,0.0011835724377570246,0.31005076401696835,0.0,0
108,9,0.9115030636844023,0.4503942387143566,0.009779711891964672,0.01952862801911573,0.5007884774287131,0.0,0
110,8,0.9195764576068743,0.6600682870243413,0.006252914119301985,0.006795636969182312,0.9201365740486824,0.0,0
112,10,0.9031544015724773,0.6954992198772805,0.014326714410298346,0.014456848603966137,0.990998439754561,0.0,0
114,32,0.8735917964421752,0.6518079104582917,0.017326871106124853,0.01917504176559163,0.9036158209165834,0.0,0
116,5,0.9150049082156301,1.4285191529612256,0.013426698329397597,0.005464586488958617,2.457038305922451,0.0,0
118,5,0.8985238186205298,1.498721753771687,0.01598365532745748,0.006153610379220374,2.597443507543374,0.0,0
132,6,0.901881873881209,-1.9458398318159777,-0.006564102406248611,0.0016867016233608975,-3.8916796636319555,0.0,0
134,9,0.8996794157090622,-0.14090760728915752,-0.0015717878151150797,0.0055773703256829935,-0.28181521457831504,0.0,0
136,10,0.8958491136063784,-1.0281480257681004,-0.022729840497757114,0.011053778214852036,-2.0562960515362008,0.0,0
138,67,0.8938671855539002,-0.5151737607237239,-0.031281683557437906,0.03009872118404169,-1.0393027453280448,0.014925373134328358,1
147,48,0.8992680282764898,-0.31412686355522923,-0.019986970746026973,0.031192905948686667,-0.6407537271104584,0.020833333333333332,1
173,75,0.8983281237505293,-0.4814678754318822,-0.030566124977891795,0.0314810994967479,-0.9709357508637644,0.013333333333333334,1
199,9,0.9003168970699517,0.5988438334790747,0.022366078095977585,0.028038640964911668,0.7976876669581494,0.0,0
211,6,0.9108569987089682,0.8461653214355542,0.11283189354457646,0.08730884326467978,1.2923306428711083,0.0,0
213,24,0.8882063265942454,0.7149569260826469,0.04201343998645415,0.040793159445447764,1.0299138521652937,0.0,0
217,171,0.9112280145070515,0.6362730494020978,0.014196194293498006,0.01633554032087073,0.8690373268743712,0.005847953216374269,1
221,160,0.9134351406762459,0.6565147011305883,0.013496717026610903,0.01478234654128926,0.9130294022611765,0.0,0
225,48,0.9001863144817307,0.6484373291958896,0.011490543558858724,0.012811760764277659,0.896874658391779,0.0,0
236,27,0.8884726788482561,-0.5038757839297195,-0.023674298833952417,0.023492197471087935,-1.007751567859439,0.0,0
273,51,0.8905113325944886,0.6975962724385386,0.01866866689058396,0.018983260540669025,0.9834278389947243,0.0196078431372549,1
294,9,0.8967198356764742,0.5231301400597786,0.003400166521705974,0.005261295837455689,0.6462602801195573,0.0,0
296,5,0.9195677697746047,-0.3426211866238296,-0.0021612976709676755,0.00315406308095682,-0.6852423732476592,0.0,0
298,5,0.9030072734292858,-1.48358722075916,-0.007382626275833243,0.00248809984762996,-2.96717444151832,0.0,0
319,9,0.9079890402078424,-2.7629313208864166,-0.025744345433291228,0.004603345644419117,-5.5925293084395,0.1111111111111111,1
330,22,0.9016781608448508,-0.8248155927337024,-0.009952314232128322,0.006033054127373595,-1.6496311854674048,0.0,0
332,5,0.9225580981871364,-0.19282629944744806,-0.0008035402817437598,0.002083585807657821,-0.3856525988948961,0.0,0
350,14,0.8882746188883202,0.26481109468815,0.0004077643663594734,0.0031457913827987604,0.12962218937629993,0.0,0
361,5,0.9129258405188343,-1.0345851537358968,-0.010879067641077548,0.005257695609584737,-2.0691703074717935,0.0,0
431,95,0.8875373541463457,0.7145605513814206,0.013080156559299005,0.012710026569451565,1.029121102762841,0.0,0
