x,a,b,c,d,index_value,true_index_value
2,126,123,241,181,426,3271.45
3,205,124,241,181,427,3271.36
4,205,133,241,183,430,3271.07
5,205,122,241,184,406,3273.35
6,224,126,239,185,405,3273.45
7,234,126,237,190,405,3273.45
8,234,129,238,189,400,3273.92
9,233,118,230,188,379,3275.92
10,214,114,221,188,375,3276.3
11,202,112,214,189,376,3276.21
12,202,120,214,191,397,3274.21
13,207,123,214,192,407,3273.26
14,210,131,215,194,424,3271.64
15,223,132,214,196,425,3271.55
16,223,129,216,198,418,3272.21
17,222,123,213,197,409,3273.07
18,220,119,206,197,394,3274.5
19,212,112,197,196,386,3275.26
20,206,108,192,196,384,3275.45
21,201,105,191,196,383,3275.54
22,194,100,185,196,375,3276.3
23,191,98,178,195,372,3276.59
24,186,93,174,193,361,3277.63
25,184,90,173,193,350,3278.68
26,170,88,167,193,342,3279.44
27,167,90,163,193,344,3279.25
28,166,98,165,193,354,3278.3
29,168,106,165,194,360,3277.73
30,170,110,166,195,363,3277.44
31,172,121,169,196,377,3276.11
32,173,125,169,197,382,3275.64
33,173,135,170,197,400,3273.92
34,173,138,176,198,408,3273.16
35,171,143,179,198,417,3272.31
36,173,144,179,199,423,3271.74
37,177,147,178,201,430,3271.07
38,186,153,174,204,440,3270.12
39,193,164,179,207,452,3268.98
40,203,170,184,209,461,3268.12
41,205,175,191,211,472,3267.08
42,210,174,190,213,473,3266.98
43,213,171,190,215,472,3267.08
44,213,167,188,216,472,3267.08
45,213,161,182,216,468,3267.46
46,212,158,176,216,468,3267.46
47,216,158,172,218,471,3267.17
48,216,156,175,220,475,3266.79
49,217,154,173,220,474,3266.89
50,217,147,168,221,462,3268.03
51,216,143,164,221,456,3268.6
52,215,140,163,221,448,3269.36
53,214,140,158,221,451,3269.07
54,211,141,158,221,453,3268.88
55,211,138,158,221,444,3269.74
56,209,137,156,221,440,3270.12
57,205,131,151,221,438,3270.31
58,205,124,149,220,432,3270.88
59,204,121,143,219,432,3270.88
60,199,116,135,219,424,3271.64
61,197,119,135,219,429,3271.17
62,196,126,139,220,439,3270.22
63,196,131,140,221,448,3269.36
64,198,139,143,222,457,3268.5
65,200,141,143,223,461,3268.12
66,200,136,146,222,448,3269.36
67,199,133,142,222,445,3269.64
68,196,128,136,222,436,3270.5
69,197,131,134,223,448,3269.36
70,197,132,134,223,449,3269.26
71,196,138,136,223,456,3268.6
72,198,140,136,225,459,3268.31
73,198,140,136,226,464,3267.84
74,198,138,136,226,464,3267.84
75,198,134,135,226,460,3268.22
76,197,133,131,226,464,3267.84
77,197,132,126,226,465,3267.74
78,197,125,125,225,448,3269.36
79,196,124,124,225,447,3269.45
80,190,118,119,225,434,3270.69
81,189,119,118,225,441,3270.02
82,189,120,118,225,446,3269.55
83,188,118,117,224,444,3269.74
84,188,110,115,223,426,3271.45
85,186,107,111,221,420,3272.02
86,183,96,105,217,395,3274.4
87,181,91,100,216,393,3274.59
88,175,88,99,216,390,3274.88
89,167,89,99,216,395,3274.4
90,167,97,101,217,407,3273.26
91,167,99,100,217,412,3272.78
92,167,103,102,217,417,3272.31
93,166,106,104,217,424,3271.64
94,166,107,103,217,430,3271.07
95,166,106,103,216,430,3271.07
96,166,104,102,216,426,3271.45
97,164,101,97,215,413,3272.69
98,162,92,97,213,394,3274.5
99,160,91,93,211,387,3275.16
100,156,83,86,209,370,3276.78
101,152,83,86,209,370,3276.78
102,148,87,87,209,375,3276.3
103,148,89,88,210,379,3275.92
104,148,91,88,209,381,3275.73
105,148,90,87,208,376,3276.21
106,146,87,85,208,371,3276.68
107,145,86,85,208,364,3277.35
108,144,87,82,209,363,3277.44
109,145,93,82,209,371,3276.68
110,146,95,82,209,376,3276.21
111,146,101,88,209,384,3275.45
