x,a,b,c,d,index_value,true_index_value
2,107,22,109,5,88,3883.12
3,111,21,109,5,77,3883.95
4,111,22,109,5,74,3884.18
5,112,29,109,5,76,3884.02
6,117,31,111,6,77,3883.95
7,130,33,108,7,93,3882.74
8,131,34,103,8,94,3882.67
9,133,42,106,8,97,3882.44
10,133,46,106,9,105,3881.84
11,133,49,118,9,111,3881.38
12,132,46,119,9,110,3881.46
13,124,40,110,9,104,3881.91
14,123,34,102,9,94,3882.67
15,123,25,95,8,81,3883.65
16,122,22,96,8,75,3884.1
17,112,18,89,6,72,3884.33
18,107,18,85,5,71,3884.4
19,103,15,83,5,60,3885.23
20,94,13,87,5,54,3885.69
21,87,13,86,5,49,3886.06
22,87,11,82,5,49,3886.06
23,87,11,76,5,49,3886.06
24,90,14,70,6,60,3885.23
25,98,21,78,7,68,3884.63
26,106,28,83,9,84,3883.42
27,107,31,82,9,85,3883.35
28,107,34,84,9,85,3883.35
29,107,35,84,10,79,3883.8
30,110,36,87,10,84,3883.42
31,115,39,85,11,87,3883.19
32,119,42,83,12,98,3882.36
33,123,44,82,13,103,3881.99
34,126,48,91,15,116,3881.0
35,133,54,94,16,125,3880.32
36,133,57,95,17,134,3879.65
37,133,60,96,17,134,3879.65
38,136,57,95,17,131,3879.87
39,136,55,98,18,131,3879.87
40,136,52,95,17,130,3879.95
41,135,45,89,17,114,3881.16
42,134,41,85,16,113,3881.23
43,129,32,87,16,96,3882.51
44,126,28,83,15,93,3882.74
45,122,23,76,15,84,3883.42
46,121,24,72,14,88,3883.12
47,121,24,70,14,88,3883.12
48,120,24,75,14,88,3883.12
49,112,23,72,13,83,3883.5
50,111,23,72,12,82,3883.57
51,111,18,72,11,67,3884.7
52,110,14,74,11,59,3885.31
53,106,10,69,11,55,3885.61
54,100,11,66,11,55,3885.61
55,100,12,66,10,58,3885.38
56,99,9,63,9,47,3886.21
57,97,4,64,9,30,3887.5
58,94,2,61,9,28,3887.65
59,92,4,60,9,28,3887.65
60,92,6,60,8,35,3887.12
61,91,5,65,7,29,3887.57
62,89,4,65,6,23,3888.03
63,86,3,62,6,20,3888.25
64,84,2,59,5,18,3888.4
65,81,2,58,5,15,3888.63
66,79,1,61,5,10,3889.01
67,77,0,59,5,8,3889.16
68,78,1,57,5,11,3888.93
69,78,4,56,5,18,3888.4
70,78,5,60,5,19,3888.33
71,77,4,61,5,18,3888.4
72,76,6,58,5,18,3888.4
73,79,12,58,5,28,3887.65
74,82,15,58,6,34,3887.2
75,84,21,65,7,45,3886.37
76,85,25,68,8,50,3885.99
77,86,28,69,8,55,3885.61
78,86,31,70,8,59,3885.31
79,86,32,72,7,61,3885.16
80,86,33,74,7,61,3885.16
81,86,31,73,6,56,3885.54
82,85,30,70,6,52,3885.84
83,83,27,68,6,43,3886.52
84,81,27,70,6,42,3886.59
85,79,26,68,5,40,3886.74
86,79,26,67,5,38,3886.89
87,78,27,66,5,39,3886.82
88,77,30,69,5,41,3886.67
89,77,32,72,5,43,3886.52
90,78,34,73,5,43,3886.52
91,80,37,73,6,46,3886.29
92,81,39,74,6,48,3886.14
93,81,39,79,7,46,3886.29
94,83,40,80,7,45,3886.37
95,84,41,78,7,50,3885.99
96,84,42,79,6,50,3885.99
97,83,39,80,6,45,3886.37
98,81,36,79,6,34,3887.2
99,80,34,77,6,29,3887.57
100,80,35,73,6,36,3887.05
101,81,36,73,7,41,3886.67
102,82,39,78,7,51,3885.91
103,84,40,79,7,54,3885.69
104,84,40,78,7,54,3885.69
105,83,39,78,7,49,3886.06
106,82,37,78,7,47,3886.21
107,81,36,78,7,41,3886.67
108,81,37,76,7,44,3886.44
109,82,39,76,7,46,3886.29
110,84,42,76,8,56,3885.54
111,86,45,79,9,60,3885.23
112,88,49,82,10,69,3884.55
113,89,52,83,10,73,3884.25
114,90,54,85,11,74,3884.18
115,90,54,85,11,73,3884.25
116,90,54,88,11,72,3884.33
117,90,55,88,12,74,3884.18
118,90,56,87,12,75,3884.1
119,91,56,87,11,78,3883.87
120,90,56,91,11,80,3883.72
121,89,57,91,11,86,3883.27
122,89,57,92,11,87,3883.19
123,90,56,92,11,86,3883.27
124,90,55,91,12,83,3883.5
125,90,56,91,13,91,3882.89
126,93,58,91,13,92,3882.82
127,94,60,92,13,94,3882.67
128,94,61,92,14,94,3882.67
129,94,61,95,14,90,3882.97
130,95,60,95,14,92,3882.82
131,97,63,93,15,102,3882.06
132,99,69,93,16,115,3881.08
133,102,76,98,18,130,3879.95
134,105,83,105,19,144,3878.89
135,106,88,111,20,154,3878.13
136,110,93,113,22,170,3876.93
137,115,98,115,24,174,3876.62
138,117,101,122,26,181,3876.1
139,118,104,127,27,181,3876.1
140,121,106,127,28,187,3875.64
141,124,108,127,30,191,3875.34
142,125,109,127,31,193,3875.19
143,126,109,130,32,193,3875.19
144,128,108,130,33,185,3875.79
145,129,107,129,34,185,3875.79
146,130,106,128,35,187,3875.64
147,132,108,128,36,193,3875.19
148,134,109,128,37,195,3875.04
149,135,111,129,38,201,3874.59
150,136,111,129,38,205,3874.28
151,141,112,129,40,204,3874.36
152,142,114,130,42,204,3874.36
153,145,116,132,44,211,3873.83
154,146,118,133,45,216,3873.45
155,148,120,136,46,223,3872.92
156,150,124,139,48,229,3872.47
157,152,127,140,49,232,3872.24
158,158,136,143,51,249,3870.96
159,161,143,147,55,260,3870.13
160,165,151,155,58,272,3869.22
161,167,157,163,59,284,3868.32
162,168,158,167,60,285,3868.24
163,168,156,167,61,285,3868.24
164,172,160,167,63,287,3868.09
165,176,161,167,66,290,3867.86
166,178,165,174,67,297,3867.34
167,181,164,175,69,297,3867.34
168,182,163,173,71,296,3867.41
169,184,166,173,73,300,3867.11
170,188,169,175,75,304,3866.81
171,190,171,179,77,308,3866.51
172,191,171,180,78,310,3866.35
173,193,171,180,80,308,3866.51
174,195,170,181,81,311,3866.28
175,195,167,181,82,309,3866.43
176,195,164,178,82,309,3866.43
177,195,160,174,82,300,3867.11
178,195,156,170,82,297,3867.34
179,194,152,169,82,291,3867.79
180,194,149,167,82,283,3868.39
181,194,143,164,82,275,3869.0
182,193,139,160,81,268,3869.53
183,192,133,156,81,258,3870.28
184,191,130,152,81,254,3870.58
185,190,126,151,81,249,3870.96
186,189,124,148,81,250,3870.89
187,188,124,145,81,252,3870.73
188,189,125,147,81,258,3870.28
189,189,125,147,82,260,3870.13
190,189,125,147,82,263,3869.9
191,189,126,147,82,270,3869.38
192,190,127,147,83,273,3869.15
193,190,126,148,83,275,3869.0
194,190,125,147,83,272,3869.22
195,189,122,144,83,264,3869.83
196,189,121,142,83,262,3869.98
197,189,118,142,83,259,3870.21
198,189,117,141,83,259,3870.21
199,189,116,139,84,255,3870.51
200,189,114,138,83,254,3870.58
201,189,112,137,83,245,3871.26
202,188,109,135,82,244,3871.34
203,187,107,134,82,239,3871.72
204,186,105,133,82,234,3872.09
205,185,104,132,82,235,3872.02
206,184,103,132,82,235,3872.02
207,184,103,132,82,237,3871.87
208,184,102,130,82,236,3871.94
209,184,101,130,81,236,3871.94
210,183,100,129,81,226,3872.7
211,182,98,128,81,220,3873.15
212,181,98,128,81,211,3873.83
213,182,98,127,81,215,3873.53
214,182,99,126,82,218,3873.3
215,182,100,128,82,224,3872.85
216,182,100,129,82,223,3872.92
217,182,99,127,82,222,3873.0
218,182,98,126,82,218,3873.3
219,181,98,126,82,216,3873.45
220,181,97,126,82,214,3873.6
221,182,97,127,83,210,3873.91
222,183,98,125,83,209,3873.98
223,183,98,125,83,204,3874.36
224,182,97,126,83,203,3874.43
225,181,95,125,83,196,3874.96
226,182,95,124,84,196,3874.96
227,182,95,124,83,197,3874.89
228,182,93,123,83,196,3874.96
229,181,92,123,83,195,3875.04
230,181,92,122,84,200,3874.66
231,182,94,122,84,203,3874.43
