x,a,b,c,d,index_value,true_index_value
2,80,127,180,5,43,3905.16
3,79,128,180,5,54,3904.34
4,53,122,180,5,62,3903.74
5,49,118,173,5,62,3903.74
6,50,117,173,5,48,3904.79
7,78,132,172,5,70,3903.14
8,99,136,177,6,89,3901.72
9,99,149,185,7,112,3900.01
10,98,141,181,6,111,3900.08
11,96,139,175,6,111,3900.08
12,80,136,182,6,101,3900.83
13,66,136,180,6,119,3899.49
14,94,142,174,8,130,3898.66
15,120,153,170,10,162,3896.28
16,140,165,191,12,177,3895.16
17,150,175,211,13,200,3893.44
18,150,171,212,15,202,3893.29
19,151,167,199,16,201,3893.36
20,162,164,192,17,208,3892.84
21,162,158,203,17,210,3892.69
22,161,151,195,16,210,3892.69
23,157,137,179,14,201,3893.36
24,146,126,168,13,192,3894.04
25,141,117,168,13,186,3894.48
26,111,99,159,12,172,3895.53
27,108,91,144,11,162,3896.28
28,90,78,123,11,148,3897.32
29,87,73,110,11,149,3897.25
30,84,75,121,12,160,3896.42
31,96,81,125,13,174,3895.38
32,96,83,121,14,183,3894.71
33,96,84,123,15,188,3894.33
34,118,93,130,17,207,3892.92
35,123,95,136,19,209,3892.77
36,132,105,140,20,225,3891.57
37,136,109,138,21,225,3891.57
38,140,110,137,22,225,3891.57
39,141,111,151,23,233,3890.97
40,142,106,154,23,234,3890.9
41,142,100,145,22,226,3891.5
42,141,87,132,20,215,3892.32
43,133,75,133,19,194,3893.89
44,119,66,121,19,187,3894.41
45,114,61,111,20,188,3894.33
46,115,63,111,21,196,3893.74
47,115,61,111,21,199,3893.51
48,117,62,116,22,210,3892.69
49,126,68,117,24,220,3891.95
50,133,77,118,25,239,3890.53
51,134,82,121,25,246,3890.0
52,134,75,129,24,233,3890.97
53,133,65,122,24,215,3892.32
54,121,52,109,24,199,3893.51
55,118,45,94,23,192,3894.04
56,116,38,86,22,192,3894.04
57,115,37,93,22,192,3894.04
58,110,33,90,23,188,3894.33
59,106,33,89,23,194,3893.89
60,105,33,84,23,199,3893.51
61,104,36,89,23,211,3892.62
62,112,39,91,24,219,3892.02
63,113,43,93,25,225,3891.57
64,113,36,91,25,215,3892.32
65,112,34,86,24,208,3892.84
66,108,25,86,24,195,3893.81
67,106,23,81,24,187,3894.41
68,105,20,75,24,184,3894.63
69,113,30,71,26,194,3893.89
70,118,37,79,27,208,3892.84
71,118,49,91,27,224,3891.65
72,117,51,96,27,235,3890.83
73,113,47,91,27,229,3891.27
74,112,46,91,27,228,3891.35
75,112,43,96,28,225,3891.57
76,114,43,95,28,232,3891.05
77,116,44,91,29,235,3890.83
78,116,42,91,28,233,3890.97
79,116,50,94,28,238,3890.6
80,116,51,96,29,240,3890.45
81,115,61,106,30,249,3889.78
82,114,58,111,29,244,3890.15
83,113,56,108,29,237,3890.68
84,110,54,109,29,241,3890.38
85,112,58,108,30,244,3890.15
86,116,65,110,31,262,3888.81
87,116,68,113,32,264,3888.66
88,116,67,121,32,259,3889.03
89,114,64,120,32,253,3889.48
90,118,64,116,32,256,3889.26
91,126,69,112,34,266,3888.51
92,128,72,112,36,274,3887.91
93,131,78,122,37,282,3887.32
94,131,79,125,37,282,3887.32
95,130,79,125,37,282,3887.32
96,137,86,124,39,295,3886.35
97,141,91,129,41,298,3886.12
98,147,102,140,42,316,3884.78
99,153,109,149,44,321,3884.41
100,154,112,153,44,326,3884.03
101,154,103,154,42,310,3885.23
102,153,93,149,40,304,3885.67
103,144,81,141,40,283,3887.24
104,134,75,130,40,279,3887.54
105,133,69,125,41,277,3887.69
106,133,68,125,41,274,3887.91
107,133,64,124,41,270,3888.21
108,132,63,120,41,272,3888.06
109,132,62,116,42,273,3887.99
110,134,63,113,42,272,3888.06
111,138,66,116,43,282,3887.32
112,141,69,116,45,283,3887.24
113,143,72,118,46,297,3886.2
114,143,70,121,46,291,3886.65
115,143,70,121,46,291,3886.65
116,147,71,121,47,292,3886.57
117,150,75,121,49,294,3886.42
118,150,77,123,48,298,3886.12
119,150,71,124,47,290,3886.72
120,148,64,124,46,276,3887.76
121,143,55,116,45,268,3888.36
122,138,50,109,44,257,3889.18
123,133,47,104,44,257,3889.18
124,130,48,101,44,255,3889.33
125,130,55,107,45,266,3888.51
126,132,56,108,46,266,3888.51
127,135,66,114,47,281,3887.39
128,140,68,116,48,283,3887.24
129,140,72,125,49,288,3886.87
130,140,68,126,49,278,3887.62
131,140,67,123,49,277,3887.69
132,140,67,117,50,277,3887.69
133,141,68,117,50,283,3887.24
134,143,69,117,51,282,3887.32
135,144,71,118,52,286,3887.02
136,147,74,117,52,293,3886.5
137,149,78,117,53,297,3886.2
138,149,78,124,53,297,3886.2
139,148,72,126,53,282,3887.32
140,146,65,117,52,275,3887.84
141,144,58,108,51,255,3889.33
142,142,55,103,51,253,3889.48
143,139,58,105,51,270,3888.21
144,143,61,106,53,280,3887.47
145,144,66,111,54,296,3886.27
146,146,65,113,54,294,3886.42
147,147,64,114,55,291,3886.65
148,148,63,111,56,292,3886.57
149,149,62,107,57,292,3886.57
150,149,60,104,56,288,3886.87
151,149,56,102,56,279,3887.54
152,147,50,100,56,269,3888.29
153,147,47,93,56,264,3888.66
154,147,47,89,57,264,3888.66
155,147,45,89,57,267,3888.44
156,146,43,91,56,265,3888.59
157,145,38,89,56,252,3889.56
158,144,37,85,56,250,3889.71
159,143,30,79,56,235,3890.83
160,142,27,77,55,234,3890.9
161,141,22,74,54,229,3891.27
162,140,17,70,54,223,3891.72
163,138,14,65,53,219,3892.02
164,134,8,62,52,206,3892.99
165,132,5,60,52,200,3893.44
166,131,4,57,52,201,3893.36
167,131,4,53,53,204,3893.14
168,133,7,55,53,216,3892.24
169,134,8,55,54,219,3892.02
170,138,16,58,56,232,3891.05
171,138,18,60,57,236,3890.75
172,139,24,67,57,248,3889.86
173,140,25,69,57,250,3889.71
174,140,23,71,57,248,3889.86
175,139,22,70,57,247,3889.93
176,138,18,65,57,243,3890.23
177,138,19,62,57,247,3889.93
178,138,21,59,58,256,3889.26
179,138,24,64,58,259,3889.03
180,139,26,68,58,264,3888.66
181,140,28,68,59,267,3888.44
182,140,26,68,58,263,3888.74
183,139,24,69,58,262,3888.81
184,138,19,65,58,253,3889.48
185,137,18,62,57,249,3889.78
186,136,19,62,57,256,3889.26
187,137,25,63,58,263,3888.74
188,138,28,68,59,280,3887.47
189,140,35,75,60,291,3886.65
190,143,40,78,61,299,3886.05
191,143,39,79,62,299,3886.05
192,143,37,80,62,297,3886.2
193,142,30,78,62,286,3887.02
194,141,27,73,62,282,3887.32
195,141,24,68,62,276,3887.76
196,143,27,65,62,284,3887.17
197,143,28,71,63,285,3887.09
198,143,29,73,64,290,3886.72
199,143,28,70,63,288,3886.87
200,146,28,68,63,286,3887.02
201,146,29,70,63,287,3886.94
202,145,31,74,63,290,3886.72
203,143,31,75,64,288,3886.87
204,143,32,74,65,286,3887.02
205,144,33,74,65,287,3886.94
206,144,33,77,65,287,3886.94
207,145,33,77,65,289,3886.79
208,145,33,77,66,289,3886.79
209,145,34,78,66,292,3886.57
210,145,34,78,67,295,3886.35
211,145,34,81,67,299,3886.05
212,145,34,82,67,301,3885.9
213,147,34,81,67,299,3886.05
214,147,34,81,68,299,3886.05
215,150,36,81,69,299,3886.05
216,151,37,85,70,305,3885.6
217,154,39,86,71,314,3884.93
218,157,46,86,73,327,3883.96
219,160,51,90,74,339,3883.06
220,162,58,99,75,348,3882.39
221,164,61,104,76,351,3882.17
222,168,63,105,78,354,3881.94
223,172,69,105,80,359,3881.57
224,173,71,109,81,364,3881.2
225,176,76,116,83,369,3880.82
226,179,78,117,85,371,3880.67
227,183,82,120,86,373,3880.52
228,185,84,120,87,376,3880.3
229,187,87,125,89,381,3879.93
230,188,87,129,90,382,3879.85
231,189,87,130,91,382,3879.85
232,189,85,130,92,383,3879.78
233,189,83,130,92,378,3880.15
234,189,79,127,92,371,3880.67
235,189,75,124,91,365,3881.12
236,188,70,119,91,352,3882.09
237,187,66,114,91,351,3882.17
238,187,62,113,91,342,3882.84
239,187,60,110,92,344,3882.69
240,187,58,109,91,342,3882.84
241,186,54,105,90,338,3883.14
242,185,52,105,89,332,3883.58
243,181,50,103,89,328,3883.88
244,181,49,102,89,327,3883.96
245,180,49,101,89,326,3884.03
246,179,50,101,89,325,3884.11
247,179,51,102,89,325,3884.11
248,179,53,104,89,326,3884.03
249,179,54,103,89,333,3883.51
250,180,58,103,90,341,3882.91
251,180,60,106,91,348,3882.39
252,180,62,110,91,353,3882.02
253,180,62,110,91,351,3882.17
254,180,62,109,91,351,3882.17
255,179,61,109,91,349,3882.32
256,179,61,109,91,345,3882.61
257,179,61,108,91,342,3882.84
258,179,60,108,90,339,3883.06
259,179,54,107,89,329,3883.81
260,177,51,103,88,322,3884.33
261,174,45,97,88,313,3885.0
262,172,42,94,88,305,3885.6
263,170,39,92,87,301,3885.9
264,169,36,88,86,294,3886.42
265,168,33,86,86,285,3887.09
266,166,33,83,86,284,3887.17
267,165,33,83,85,284,3887.17
268,164,36,84,85,298,3886.12
269,164,38,84,85,298,3886.12
270,164,40,88,86,305,3885.6
271,164,40,88,86,299,3886.05
272,164,40,86,86,302,3885.82
273,163,41,86,86,302,3885.82
274,164,41,88,86,307,3885.45
275,164,42,88,86,303,3885.75
276,164,39,89,86,298,3886.12
277,162,38,86,86,290,3886.72
278,161,41,87,86,298,3886.12
279,162,44,90,86,303,3885.75
280,163,48,95,87,313,3885.0
281,166,54,98,88,323,3884.26
282,166,55,99,89,327,3883.96
283,167,60,104,89,337,3883.21
284,167,61,105,89,340,3882.99
285,167,61,106,89,341,3882.91
286,167,58,105,89,330,3883.73
287,166,57,101,89,328,3883.88
288,167,58,101,90,332,3883.58
289,168,61,101,90,345,3882.61
290,169,64,103,91,351,3882.17
291,169,66,103,92,354,3881.94
292,170,68,104,92,356,3881.79
293,171,69,105,93,358,3881.64
294,171,70,105,93,360,3881.49
295,171,72,105,93,365,3881.12
296,172,74,105,94,367,3880.97
297,173,76,108,95,365,3881.12
298,173,76,109,95,361,3881.42
299,173,74,109,95,359,3881.57
300,173,71,107,95,355,3881.87
301,172,70,105,95,354,3881.94
302,173,67,103,95,351,3882.17
303,173,67,102,96,350,3882.24
304,174,68,101,96,349,3882.32
305,176,69,100,97,351,3882.17
306,176,70,103,97,351,3882.17
307,176,68,104,97,349,3882.32
308,175,67,101,97,348,3882.39
309,175,69,100,97,351,3882.17
310,176,70,102,98,354,3881.94
311,176,72,103,99,359,3881.57
312,177,73,104,99,363,3881.27
313,178,75,103,99,370,3880.75
314,180,80,103,100,377,3880.22
315,184,83,106,101,387,3879.48
316,186,90,112,104,397,3878.73
317,189,96,117,105,407,3877.99
318,196,106,121,107,429,3876.34
319,203,116,133,111,439,3875.6
320,205,125,147,116,461,3873.95
321,207,132,156,117,467,3873.51
322,210,135,160,119,472,3873.13
323,211,137,165,120,471,3873.21
324,213,137,168,120,469,3873.36
325,213,137,168,122,469,3873.36
326,214,136,168,122,469,3873.36
327,214,130,167,123,454,3874.48
328,214,127,165,123,454,3874.48
329,213,120,160,123,438,3875.67
330,213,115,156,123,433,3876.04
331,212,112,151,123,427,3876.49
332,212,109,146,123,421,3876.94
333,212,107,145,123,418,3877.16
334,212,107,143,123,419,3877.09
335,212,108,142,124,422,3876.87
336,213,109,142,124,426,3876.57
337,213,109,142,124,429,3876.34
338,213,109,141,124,428,3876.42
339,213,108,140,125,426,3876.57
340,213,107,139,125,422,3876.87
341,213,106,137,125,421,3876.94
342,213,105,137,125,422,3876.87
343,214,105,136,125,428,3876.42
344,214,105,134,125,429,3876.34
345,214,105,134,126,433,3876.04
346,215,106,135,126,440,3875.52
347,215,107,136,127,441,3875.45
348,215,106,136,127,441,3875.45
349,215,104,134,126,436,3875.82
350,215,100,132,126,426,3876.57
351,214,98,131,126,421,3876.94
352,212,93,127,126,410,3877.76
353,212,91,124,125,408,3877.91
354,212,88,120,125,404,3878.21
355,211,85,119,124,399,3878.58
356,210,83,116,124,395,3878.88
357,209,79,113,124,388,3879.4
358,209,77,111,124,381,3879.93
359,208,74,107,123,377,3880.22
360,207,72,106,123,370,3880.75
361,206,71,105,123,371,3880.67
362,206,71,104,123,372,3880.6
363,206,70,104,123,373,3880.52
364,205,70,102,123,377,3880.22
365,205,71,102,123,381,3879.93
366,205,72,103,123,385,3879.63
367,205,72,103,123,383,3879.78
368,205,70,101,123,380,3880.0
369,205,70,100,123,379,3880.08
370,204,70,100,123,378,3880.15
371,204,71,100,123,383,3879.78
372,204,71,100,123,384,3879.7
373,204,71,100,123,390,3879.25
374,204,70,100,122,387,3879.48
375,203,69,99,122,383,3879.78
376,202,68,97,122,379,3880.08
377,201,68,97,122,379,3880.08
378,201,67,97,123,382,3879.85
379,202,68,95,123,388,3879.4
380,202,68,95,123,388,3879.4
381,203,70,95,123,391,3879.18
382,204,71,95,124,394,3878.96
383,204,72,98,124,396,3878.81
384,204,70,98,124,390,3879.25
385,203,68,96,124,389,3879.33
386,203,68,94,124,389,3879.33
387,204,70,94,124,393,3879.03
388,204,72,95,125,403,3878.28
389,205,74,97,125,406,3878.06
390,205,75,98,126,409,3877.84
391,206,76,99,126,410,3877.76
392,207,78,100,126,411,3877.69
393,208,79,102,127,412,3877.61
394,208,79,102,128,412,3877.61
395,208,80,102,128,418,3877.16
396,211,82,101,129,421,3876.94
397,213,85,102,130,428,3876.42
398,213,86,105,131,430,3876.27
399,213,87,107,132,431,3876.19
400,214,87,108,132,432,3876.12
401,215,87,107,133,432,3876.12
402,215,87,107,134,432,3876.12
403,216,88,107,134,431,3876.19
404,217,89,107,135,438,3875.67
405,218,91,107,135,439,3875.6
406,218,91,109,136,439,3875.6
407,219,91,109,137,438,3875.67
408,219,92,109,137,439,3875.6
409,219,92,109,137,438,3875.67
410,219,92,109,138,436,3875.82
411,220,91,108,138,434,3875.97
412,220,91,108,138,433,3876.04
413,220,89,107,138,431,3876.19
414,220,88,105,138,431,3876.19
415,221,87,103,138,431,3876.19
416,221,88,103,139,435,3875.9
