x,a,b,c,d,index_value,true_index_value
1,118,101,172,195,327,3884.44
2,118,101,172,188,327,3884.44
3,118,97,172,187,303,3885.64
4,134,90,172,182,303,3885.64
5,140,90,171,182,276,3887.0
6,140,88,171,179,275,3887.05
7,150,84,161,176,279,3886.85
8,150,80,152,176,285,3886.54
9,149,73,144,172,265,3887.55
10,140,66,131,167,252,3888.2
11,134,60,129,163,232,3889.2
12,134,45,133,162,179,3891.86
13,133,44,125,154,178,3891.91
14,123,39,107,156,156,3893.02
15,138,45,101,159,173,3892.16
16,141,54,118,161,199,3890.86
17,154,62,124,165,230,3889.3
18,162,66,115,169,241,3888.75
19,176,73,111,170,258,3887.9
20,177,75,118,170,257,3887.95
21,180,78,131,170,257,3887.95
22,180,78,129,168,249,3888.35
23,179,73,120,165,242,3888.7
24,172,69,115,157,228,3889.4
25,164,65,119,156,219,3889.86
26,162,62,115,156,213,3890.16
27,161,63,109,154,214,3890.11
28,165,67,107,154,231,3889.25
29,165,68,111,154,231,3889.25
30,164,67,116,152,234,3889.1
31,163,63,112,151,222,3889.71
32,163,62,106,151,215,3890.06
33,165,61,100,151,211,3890.26
34,165,55,107,146,193,3891.16
35,164,50,101,142,181,3891.76
36,157,44,95,146,161,3892.77
37,167,55,90,149,179,3891.86
38,171,61,90,150,185,3891.56
39,174,74,111,152,224,3889.61
40,176,80,125,154,234,3889.1
41,181,81,124,161,256,3888.0
42,186,87,124,167,273,3887.15
43,197,93,133,170,298,3885.89
44,200,99,144,173,309,3885.34
45,204,103,145,174,328,3884.39
46,205,103,144,176,329,3884.34
47,207,102,140,177,347,3883.43
48,210,103,146,179,352,3883.18
49,211,103,144,181,355,3883.03
50,212,102,139,183,355,3883.03
51,214,99,138,184,347,3883.43
52,216,95,141,185,340,3883.78
53,218,93,138,185,327,3884.44
54,218,90,130,190,333,3884.14
55,222,93,126,193,347,3883.43
56,225,96,122,195,361,3882.73
57,227,102,133,198,382,3881.68
58,231,109,140,201,401,3880.72
59,238,112,140,204,413,3880.12
60,239,120,145,207,443,3878.62
61,241,121,152,209,447,3878.41
62,242,124,158,210,472,3877.16
63,242,122,159,208,468,3877.36
64,242,115,154,205,448,3878.36
65,241,110,146,204,432,3879.17
66,238,104,145,205,413,3880.12
67,239,101,140,206,413,3880.12
68,239,98,135,205,403,3880.62
69,239,94,130,203,397,3880.92
70,239,87,131,202,374,3882.08
71,237,85,126,201,371,3882.23
72,235,82,120,200,376,3881.98
73,237,85,116,204,383,3881.63
74,240,89,118,207,405,3880.52
75,241,94,126,206,414,3880.07
76,241,94,128,205,415,3880.02
77,241,92,129,206,415,3880.02
78,240,86,125,205,403,3880.62
79,238,83,126,204,401,3880.72
80,237,80,124,204,399,3880.82
81,238,80,119,204,399,3880.82
82,238,76,119,202,374,3882.08
83,237,74,118,202,370,3882.28
84,235,66,117,202,348,3883.38
85,235,65,114,203,349,3883.33
86,235,63,111,201,344,3883.58
87,235,60,110,200,329,3884.34
88,234,54,110,199,313,3885.14
89,233,50,105,198,294,3886.09
90,230,44,98,197,282,3886.69
91,229,44,92,194,273,3887.15
92,228,44,87,195,272,3887.2
93,228,45,96,195,270,3887.3
94,228,45,95,195,267,3887.45
95,228,45,92,195,264,3887.6
96,227,37,90,190,231,3889.25
97,225,35,89,180,229,3889.35
98,220,28,86,179,202,3890.71
99,219,28,82,180,204,3890.61
100,219,32,79,181,220,3889.81
101,220,35,78,182,235,3889.05
102,220,41,86,182,246,3888.5
103,220,44,88,182,259,3887.85
104,220,39,88,181,236,3889.0
105,219,39,85,175,235,3889.05
