x,a,b,c,d,index_value,true_index_value
2,81,57,124,9,16,4012.04
3,111,64,124,9,35,4010.29
4,111,68,124,9,58,4008.17
5,116,74,128,9,80,4006.14
6,121,72,128,9,94,4004.85
7,121,68,122,9,95,4004.76
8,120,63,113,9,97,4004.58
9,115,58,103,8,98,4004.49
10,106,53,92,8,101,4004.21
11,105,52,98,8,110,4003.38
12,109,55,100,8,123,4002.18
13,109,57,100,8,131,4001.44
14,108,53,96,7,130,4001.54
15,103,46,86,6,118,4002.64
16,102,42,91,7,114,4003.01
17,107,38,85,7,111,4003.29
18,107,36,80,7,111,4003.29
19,107,34,74,6,111,4003.29
20,105,31,67,5,112,4003.19
21,101,29,76,5,117,4002.73
22,99,31,75,6,120,4002.46
23,106,32,71,7,121,4002.37
24,112,33,71,8,125,4002.0
25,119,36,77,8,134,4001.17
26,121,37,75,8,137,4000.89
27,122,38,74,9,139,4000.71
28,123,39,69,9,144,4000.25
29,129,44,65,9,156,3999.14
30,132,46,77,10,165,3998.31
31,136,51,83,10,177,3997.2
32,141,55,80,11,182,3996.74
33,146,57,80,12,189,3996.1
34,147,57,90,12,189,3996.1
35,151,55,88,13,187,3996.28
36,160,55,82,15,192,3995.82
37,162,56,78,16,193,3995.73
38,165,55,78,17,193,3995.73
39,167,54,83,18,187,3996.28
40,167,52,83,19,186,3996.38
41,172,52,78,20,190,3996.01
42,174,52,76,21,191,3995.91
43,174,50,82,21,189,3996.1
44,174,46,81,21,187,3996.28
45,173,44,75,21,185,3996.47
46,174,43,70,21,186,3996.38
47,174,38,70,21,180,3996.93
48,173,35,72,21,176,3997.3
49,173,31,65,22,169,3997.94
50,176,30,62,23,165,3998.31
51,176,28,62,23,160,3998.77
52,175,27,65,23,158,3998.96
53,174,24,62,23,154,3999.32
54,174,25,59,23,159,3998.86
55,174,29,56,23,167,3998.13
56,176,32,56,23,173,3997.57
57,176,35,66,24,181,3996.84
58,176,35,71,24,179,3997.02
59,176,34,67,24,179,3997.02
60,177,35,65,25,180,3996.93
61,179,38,70,26,188,3996.19
62,182,41,71,27,196,3995.45
63,183,46,72,28,206,3994.53
64,184,48,75,28,214,3993.79
65,186,47,76,29,212,3993.98
66,186,45,79,30,211,3994.07
67,188,43,77,30,206,3994.53
68,188,41,73,31,201,3994.99
69,189,41,71,31,203,3994.81
70,192,41,72,32,208,3994.35
71,193,42,72,33,215,3993.7
72,194,43,71,34,219,3993.33
73,197,47,70,35,224,3992.87
74,202,54,70,37,236,3991.77
75,202,59,80,38,245,3990.94
76,205,64,88,40,257,3989.83
77,208,66,91,41,261,3989.46
78,210,67,91,42,262,3989.37
79,210,65,95,43,256,3989.92
80,210,64,95,43,255,3990.02
81,210,61,90,44,254,3990.11
82,211,60,89,44,256,3989.92
83,212,59,87,45,262,3989.37
84,214,58,89,46,267,3988.91
85,214,58,89,47,273,3988.36
86,218,58,87,49,277,3987.99
87,219,55,87,50,270,3988.63
88,219,53,87,50,266,3989.0
89,219,50,84,50,261,3989.46
90,219,47,81,50,260,3989.56
91,219,43,76,50,253,3990.2
92,218,41,73,50,252,3990.29
93,216,38,73,50,248,3990.66
94,216,39,72,51,255,3990.02
95,218,42,72,51,257,3989.83
96,218,43,73,52,258,3989.74
97,219,43,76,53,257,3989.83
98,220,43,76,53,252,3990.29
99,220,43,75,54,253,3990.2
100,220,43,75,53,256,3989.92
101,219,42,74,53,258,3989.74
102,218,42,76,53,258,3989.74
103,218,40,75,54,256,3989.92
104,218,38,73,54,253,3990.2
105,218,37,71,54,256,3989.92
106,219,38,69,55,263,3989.28
107,220,40,71,56,272,3988.45
108,221,41,73,56,278,3987.9
109,221,42,73,57,283,3987.44
110,228,50,72,59,296,3986.24
111,229,51,80,62,301,3985.78
112,231,58,88,64,310,3984.95
113,231,58,90,64,305,3985.41
114,231,52,89,63,295,3986.33
115,229,49,86,63,288,3986.98
116,227,43,81,62,277,3987.99
117,226,41,77,62,280,3987.71
118,225,41,74,62,280,3987.71
119,225,39,74,62,282,3987.53
120,224,37,74,62,280,3987.71
121,224,36,72,62,275,3988.17
122,223,35,68,62,278,3987.9
123,223,38,67,62,286,3987.16
124,224,39,67,63,292,3986.61
125,224,41,71,64,300,3985.87
126,225,43,72,64,305,3985.41
127,226,45,73,65,308,3985.13
128,227,46,73,66,314,3984.58
129,228,48,76,67,320,3984.03
130,229,50,78,68,324,3983.66
131,232,55,78,70,335,3982.64
132,234,59,79,71,339,3982.28
133,235,63,85,72,350,3981.26
134,237,66,91,74,353,3980.98
135,238,66,92,75,356,3980.71
136,240,68,92,77,358,3980.52
137,242,70,93,78,362,3980.16
138,242,70,99,79,357,3980.62
139,242,66,99,80,353,3980.98
140,242,64,94,80,344,3981.81
141,241,59,89,79,340,3982.18
142,241,54,88,78,332,3982.92
143,240,50,85,77,320,3984.03
144,238,44,80,76,309,3985.04
145,236,40,75,76,298,3986.05
146,234,38,71,75,295,3986.33
147,233,36,71,75,297,3986.15
148,233,35,71,75,296,3986.24
149,231,33,68,75,292,3986.61
150,230,30,64,75,283,3987.44
151,230,29,61,75,280,3987.71
152,230,28,61,75,283,3987.44
153,229,28,61,75,287,3987.07
154,229,27,60,74,288,3986.98
155,229,25,59,73,283,3987.44
156,228,21,59,73,273,3988.36
157,227,18,55,72,267,3988.91
158,226,15,52,71,253,3990.2
159,225,12,50,70,251,3990.38
160,223,9,48,69,239,3991.49
161,221,8,48,69,238,3991.58
162,220,6,46,68,233,3992.04
163,219,4,45,68,227,3992.6
164,218,3,44,68,226,3992.69
165,217,3,44,68,226,3992.69
166,216,5,44,67,227,3992.6
167,216,6,45,67,228,3992.5
168,216,5,44,67,225,3992.78
169,215,5,43,67,225,3992.78
170,215,5,44,67,225,3992.78
171,215,5,45,67,224,3992.87
172,215,4,43,67,224,3992.87
173,214,4,43,67,224,3992.87
174,213,5,44,67,229,3992.41
175,213,7,44,67,230,3992.32
176,213,10,46,67,243,3991.12
177,213,12,48,67,244,3991.03
178,213,11,48,67,248,3990.66
179,213,10,49,67,246,3990.85
180,212,9,48,67,243,3991.12
181,212,7,46,66,237,3991.68
182,211,6,44,66,237,3991.68
183,211,7,44,66,244,3991.03
184,210,9,45,67,251,3990.38
185,210,10,47,67,257,3989.83
186,210,11,46,66,259,3989.65
187,210,10,46,66,251,3990.38
188,210,10,48,66,251,3990.38
189,209,8,47,65,244,3991.03
190,208,7,46,65,242,3991.21
191,207,9,45,65,243,3991.12
192,208,11,45,66,250,3990.48
193,209,14,48,67,258,3989.74
194,210,17,49,68,266,3989.0
195,210,19,51,69,270,3988.63
196,211,20,52,69,269,3988.73
197,211,20,54,70,267,3988.91
198,211,19,54,70,265,3989.09
199,211,19,51,70,264,3989.19
200,211,19,51,70,265,3989.09
201,211,19,51,70,265,3989.09
202,211,20,52,70,266,3989.0
203,211,20,52,70,270,3988.63
204,211,20,52,70,271,3988.54
205,211,20,52,71,269,3988.73
206,211,21,53,71,270,3988.63
207,211,22,53,71,271,3988.54
208,211,22,53,71,271,3988.54
209,211,22,52,71,268,3988.82
210,211,22,52,71,271,3988.54
211,211,23,53,71,271,3988.54
212,211,24,54,72,275,3988.17
213,211,24,54,72,275,3988.17
214,211,23,54,72,268,3988.82
215,211,21,55,72,265,3989.09
216,210,19,52,72,259,3989.65
217,210,18,50,72,256,3989.92
218,211,20,48,72,258,3989.74
219,212,22,48,73,264,3989.19
220,212,25,53,74,268,3988.82
221,212,25,56,74,269,3988.73
222,212,25,55,74,266,3989.0
223,212,25,54,74,266,3989.0
224,212,25,54,74,267,3988.91
225,212,24,53,74,267,3988.91
226,212,24,52,74,267,3988.91
227,212,24,51,74,265,3989.09
228,212,22,50,74,262,3989.37
229,211,21,50,74,260,3989.56
230,211,20,48,74,260,3989.56
231,210,20,48,74,260,3989.56
232,210,23,48,74,265,3989.09
233,211,25,49,75,266,3989.0
234,212,28,54,75,274,3988.27
235,212,29,55,76,274,3988.27
236,212,29,55,76,273,3988.36
237,212,28,55,76,272,3988.45
238,212,28,56,76,271,3988.54
239,212,28,55,76,272,3988.45
240,212,28,54,76,275,3988.17
241,212,29,54,77,278,3987.9
242,212,31,55,77,280,3987.71
243,212,31,56,77,283,3987.44
244,212,31,57,77,282,3987.53
245,212,30,56,77,279,3987.8
246,212,29,54,77,275,3988.17
247,212,29,54,78,277,3987.99
248,212,30,55,78,279,3987.8
249,212,30,54,78,283,3987.44
250,212,30,54,78,285,3987.25
251,213,30,55,78,290,3986.79
252,213,30,55,79,291,3986.7
253,213,31,55,79,293,3986.51
254,215,36,55,79,300,3985.87
255,216,39,56,81,305,3985.41
256,217,43,64,83,314,3984.58
257,217,44,67,83,314,3984.58
258,217,44,67,83,314,3984.58
259,217,43,67,84,311,3984.86
260,217,40,67,83,301,3985.78
261,217,39,66,83,300,3985.87
262,216,36,62,83,290,3986.79
263,216,35,61,84,293,3986.51
264,216,36,60,84,295,3986.33
265,217,37,62,84,298,3986.05
266,217,37,62,84,302,3985.68
267,217,37,62,85,303,3985.59
268,217,39,62,85,309,3985.04
269,217,40,62,86,313,3984.67
270,218,40,65,86,318,3984.21
271,218,40,65,86,319,3984.12
272,218,40,65,86,318,3984.21
273,218,40,64,87,318,3984.21
274,218,40,64,87,318,3984.21
275,219,39,63,87,320,3984.03
276,219,39,62,88,320,3984.03
277,219,38,61,88,317,3984.3
278,219,38,61,88,319,3984.12
279,220,39,61,88,320,3984.03
280,220,39,63,89,320,3984.03
281,220,38,62,89,318,3984.21
282,220,37,60,89,313,3984.67
283,219,36,60,89,311,3984.86
284,219,34,59,89,306,3985.32
285,219,33,58,89,304,3985.5
286,219,31,56,88,297,3986.15
287,218,28,55,87,290,3986.79
288,218,27,54,87,285,3987.25
289,217,25,52,87,279,3987.8
290,216,25,52,87,277,3987.99
291,216,24,51,87,277,3987.99
292,216,23,51,86,273,3988.36
293,216,21,49,86,272,3988.45
294,216,21,47,86,272,3988.45
295,215,21,47,87,271,3988.54
296,215,21,48,86,269,3988.73
297,215,19,49,86,262,3989.37
298,214,17,47,85,257,3989.83
299,214,15,45,85,253,3990.2
300,214,15,44,85,256,3989.92
301,213,15,45,85,258,3989.74
302,212,15,46,85,265,3989.09
303,212,15,45,85,263,3989.28
304,212,15,44,85,263,3989.28
305,212,14,44,85,264,3989.19
306,212,14,44,84,271,3988.54
307,212,15,44,84,272,3988.45
308,211,15,45,84,277,3987.99
309,211,15,44,85,277,3987.99
310,212,15,44,85,279,3987.8
311,212,15,43,85,283,3987.44
312,213,17,43,85,293,3986.51
313,214,18,44,86,296,3986.24
314,214,19,46,87,297,3986.15
315,214,20,48,88,293,3986.51
316,214,20,48,88,294,3986.42
317,214,20,48,88,294,3986.42
318,214,20,48,88,289,3986.88
319,214,19,47,88,288,3986.98
320,214,18,47,88,286,3987.16
321,213,16,46,87,283,3987.44
322,213,15,45,87,281,3987.62
323,213,15,44,87,278,3987.9
324,213,15,45,88,274,3988.27
325,213,14,44,88,273,3988.36
326,213,14,43,88,271,3988.54
327,214,13,42,89,269,3988.73
328,214,13,42,89,268,3988.82
329,214,13,42,89,267,3988.91
330,214,12,42,88,265,3989.09
331,213,11,42,88,261,3989.46
332,213,10,41,88,257,3989.83
333,212,10,41,88,256,3989.92
334,213,11,41,89,257,3989.83
335,213,12,42,89,256,3989.92
336,213,13,42,89,262,3989.37
337,213,15,42,89,264,3989.19
338,213,17,44,90,274,3988.27
339,213,18,45,90,276,3988.08
340,213,19,46,90,278,3987.9
341,215,22,46,91,284,3987.34
342,216,25,48,93,287,3987.07
343,217,28,52,94,290,3986.79
344,217,28,54,95,292,3986.61
345,218,30,54,95,293,3986.51
346,219,31,55,97,289,3986.88
347,219,32,58,98,289,3986.88
348,219,32,57,98,287,3987.07
349,220,34,57,98,294,3986.42
350,220,35,57,99,295,3986.33
351,220,36,60,99,296,3986.24
352,220,35,61,99,289,3986.88
353,220,34,60,99,284,3987.34
354,220,33,58,99,281,3987.62
355,220,32,58,99,278,3987.9
356,220,31,57,98,275,3988.17
357,219,28,56,98,265,3989.09
358,219,27,54,98,262,3989.37
359,218,25,52,98,264,3989.19
360,218,26,53,98,266,3989.0
361,218,26,53,98,268,3988.82
362,218,25,52,98,268,3988.82
363,218,24,51,97,269,3988.73
364,217,23,51,97,265,3989.09
365,217,18,51,97,263,3989.28
366,217,17,50,97,260,3989.56
367,216,12,46,97,260,3989.56
368,216,13,46,97,261,3989.46
369,216,13,47,97,263,3989.28
370,216,13,47,97,262,3989.37
371,216,13,47,97,262,3989.37
372,217,17,47,98,272,3988.45
373,217,18,49,99,274,3988.27
374,217,21,52,99,281,3987.62
375,217,21,53,99,279,3987.8
376,217,22,52,99,281,3987.62
377,217,23,52,99,287,3987.07
378,218,25,53,99,291,3986.7
379,218,25,54,100,298,3986.05
380,218,25,55,100,296,3986.24
381,218,25,55,100,293,3986.51
382,218,25,55,99,287,3987.07
383,218,25,55,99,280,3987.71
384,217,24,53,99,276,3988.08
385,216,22,52,99,269,3988.73
386,216,21,51,99,268,3988.82
387,216,21,51,99,273,3988.36
388,216,22,51,99,275,3988.17
389,216,22,51,100,278,3987.9
390,216,22,51,100,277,3987.99
391,216,22,50,100,277,3987.99
392,216,22,50,99,275,3988.17
393,216,21,50,99,274,3988.27
394,216,21,49,99,270,3988.63
395,216,19,48,99,263,3989.28
396,216,18,48,99,257,3989.83
397,215,16,45,99,251,3990.38
398,215,14,44,99,249,3990.57
399,215,13,42,98,247,3990.75
400,214,12,42,98,249,3990.57
401,214,12,42,98,249,3990.57
402,214,13,42,98,253,3990.2
403,214,13,42,98,253,3990.2
404,214,13,42,98,254,3990.11
405,213,13,43,98,254,3990.11
406,214,14,43,98,259,3989.65
407,214,15,43,98,260,3989.56
408,214,16,45,99,266,3989.0
409,214,18,45,99,267,3988.91
410,214,20,47,99,274,3988.27
411,214,20,47,99,275,3988.17
412,214,20,48,100,274,3988.27
413,214,21,48,100,271,3988.54
414,214,21,48,100,269,3988.73
415,214,21,50,100,267,3988.91
416,214,21,49,100,267,3988.91
417,214,21,49,100,267,3988.91
418,214,20,49,99,264,3989.19
419,213,19,48,99,263,3989.28
420,213,19,47,99,263,3989.28
421,212,19,47,99,264,3989.19
422,212,19,46,99,267,3988.91
423,212,19,46,98,266,3989.0
424,212,19,46,98,264,3989.19
425,212,18,45,98,260,3989.56
426,211,19,45,98,264,3989.19
427,211,19,46,98,265,3989.09
428,211,20,46,98,266,3989.0
429,211,20,47,98,266,3989.0
430,211,20,46,98,266,3989.0
431,211,20,46,98,267,3988.91
432,210,22,46,98,270,3988.63
433,210,22,47,98,272,3988.45
434,210,23,48,98,274,3988.27
435,210,23,48,98,277,3987.99
436,210,23,48,98,275,3988.17
437,210,22,47,98,274,3988.27
438,210,21,46,98,273,3988.36
439,210,21,45,98,269,3988.73
440,210,20,45,98,266,3989.0
441,210,19,44,98,262,3989.37
442,210,18,44,98,261,3989.46
443,209,18,43,98,260,3989.56
444,209,20,43,98,265,3989.09
445,210,21,43,98,266,3989.0
446,210,23,46,99,270,3988.63
447,211,24,48,100,273,3988.36
448,211,24,47,100,274,3988.27
449,211,24,47,100,274,3988.27
450,211,23,48,100,270,3988.63
451,211,23,47,100,269,3988.73
452,211,23,46,100,267,3988.91
453,211,23,46,101,265,3989.09
454,211,23,46,101,264,3989.19
455,211,22,46,101,256,3989.92
456,211,21,46,100,253,3990.2
457,211,18,44,100,243,3991.12
458,210,15,42,99,235,3991.86
459,209,11,41,97,223,3992.97
460,208,9,39,95,209,3994.26
461,207,5,36,95,200,3995.09
462,206,3,35,95,196,3995.45
463,205,3,33,95,203,3994.81
464,204,4,33,95,204,3994.72
465,205,4,35,95,207,3994.44
466,205,5,34,95,207,3994.44
467,205,7,34,95,219,3993.33
468,205,9,34,95,222,3993.06
469,205,11,37,96,234,3991.95
470,205,11,39,96,237,3991.68
471,205,11,38,96,235,3991.86
472,205,10,38,96,230,3992.32
473,205,10,37,96,228,3992.5
474,205,9,36,96,227,3992.6
475,205,8,36,96,225,3992.78
476,205,8,35,96,223,3992.97
477,205,7,34,95,216,3993.61
478,204,5,33,95,215,3993.7
479,204,4,32,95,208,3994.35
480,204,3,30,95,206,3994.53
481,204,2,30,94,203,3994.81
482,203,1,29,94,197,3995.36
483,203,0,28,94,195,3995.55
484,202,1,27,94,204,3994.72
485,202,2,27,94,205,3994.62
486,202,2,29,94,208,3994.35
487,202,2,29,94,201,3994.99
488,202,1,29,93,198,3995.27
489,202,1,28,93,194,3995.64
490,202,0,27,93,197,3995.36
491,202,2,27,93,207,3994.44
492,202,3,28,94,210,3994.16
493,202,4,31,94,215,3993.7
494,202,5,30,94,216,3993.61
495,202,5,30,94,216,3993.61
496,201,5,30,94,215,3993.7
497,201,4,29,93,213,3993.89
498,201,4,29,92,214,3993.79
499,200,5,29,91,221,3993.15
500,200,7,29,91,225,3992.78
501,200,9,31,92,232,3992.14
502,200,10,33,93,232,3992.14
503,200,11,33,93,233,3992.04
504,200,12,33,93,234,3991.95
505,200,12,35,93,233,3992.04
506,200,12,34,93,233,3992.04
507,201,12,33,93,235,3991.86
508,201,14,33,93,241,3991.31
509,201,15,35,94,243,3991.12
510,202,15,36,95,245,3990.94
511,202,15,36,95,244,3991.03
512,202,16,36,95,243,3991.12
513,202,16,36,95,240,3991.4
514,202,16,36,95,240,3991.4
515,202,15,36,95,237,3991.68
516,202,15,36,95,235,3991.86
517,201,15,35,95,230,3992.32
518,201,14,35,95,231,3992.23
519,201,13,34,94,233,3992.04
520,201,13,34,94,234,3991.95
521,201,14,34,94,234,3991.95
522,201,14,34,95,234,3991.95
523,201,14,34,95,236,3991.77
524,201,14,34,95,234,3991.95
525,201,14,35,95,232,3992.14
526,201,13,34,94,222,3993.06
527,200,12,33,94,220,3993.24
528,200,10,33,94,212,3993.98
529,200,10,32,94,213,3993.89
530,200,10,31,94,213,3993.89
531,200,10,31,94,212,3993.98
532,199,10,31,93,211,3994.07
533,199,10,31,93,208,3994.35
534,199,9,29,93,207,3994.44
