x,a,b,c,d,index_value,true_index_value
2,101,156,124,6,356,3943.31
3,118,132,124,6,367,3942.55
4,131,123,124,7,362,3942.9
5,131,112,116,7,345,3944.07
6,130,107,118,7,333,3944.9
7,64,102,110,7,329,3945.17
8,47,100,99,7,331,3945.03
9,49,101,94,7,336,3944.69
10,73,102,94,7,343,3944.21
11,78,99,104,8,339,3944.48
12,78,88,105,7,343,3944.21
13,77,84,96,7,344,3944.14
14,62,70,83,6,356,3943.31
15,69,67,79,7,357,3943.24
16,69,59,78,9,356,3943.31
17,76,54,72,9,345,3944.07
18,76,48,64,9,334,3944.83
19,80,44,53,8,324,3945.52
20,80,40,57,7,311,3946.41
21,79,37,59,7,305,3946.82
22,64,35,51,8,295,3947.51
23,74,36,43,10,295,3947.51
24,90,41,41,12,308,3946.62
25,104,45,54,14,315,3946.14
26,105,49,60,16,324,3945.52
27,114,48,59,18,326,3945.38
28,114,43,52,18,317,3946.0
29,114,40,52,17,314,3946.2
30,113,34,49,16,306,3946.76
31,105,32,41,17,307,3946.69
32,108,32,34,18,309,3946.55
33,108,34,33,18,315,3946.14
34,114,38,41,20,324,3945.52
35,117,39,44,21,333,3944.9
36,120,42,44,22,343,3944.21
37,142,47,42,24,355,3943.38
38,146,49,45,29,364,3942.76
39,159,58,56,31,375,3942.0
40,162,59,63,32,382,3941.52
41,162,59,64,32,382,3941.52
42,161,59,59,33,381,3941.59
43,167,60,67,35,385,3941.31
44,167,62,71,36,385,3941.31
45,175,63,71,38,393,3940.76
46,175,59,70,37,381,3941.59
47,174,56,68,35,380,3941.66
48,169,47,64,34,355,3943.38
49,164,44,54,34,354,3943.45
50,147,39,46,33,345,3944.07
51,146,36,46,33,350,3943.72
52,145,35,47,34,351,3943.66
53,147,36,44,35,359,3943.1
54,148,36,43,36,360,3943.04
55,156,35,39,38,365,3942.69
56,156,34,35,39,363,3942.83
57,163,36,39,40,364,3942.76
58,169,37,40,42,361,3942.97
59,172,36,40,44,359,3943.1
60,172,36,36,45,349,3943.79
61,172,35,41,45,342,3944.28
62,174,34,41,46,332,3944.96
63,175,31,35,47,326,3945.38
64,187,33,30,48,328,3945.24
65,187,33,27,52,328,3945.24
66,190,35,35,53,328,3945.24
67,190,33,37,53,321,3945.72
68,190,32,32,53,313,3946.27
69,191,32,29,54,317,3946.0
70,191,31,33,55,318,3945.93
71,191,29,32,55,315,3946.14
72,190,26,26,54,304,3946.89
73,189,23,20,53,298,3947.31
74,187,21,17,52,288,3947.99
75,185,20,19,51,290,3947.86
76,180,20,18,51,291,3947.79
77,173,19,17,50,293,3947.65
78,172,19,16,49,290,3947.86
79,170,19,20,48,287,3948.06
80,169,16,19,48,286,3948.13
81,162,15,15,48,280,3948.55
82,159,16,12,48,281,3948.48
83,163,19,10,49,286,3948.13
84,163,21,17,49,291,3947.79
85,164,23,21,50,293,3947.65
86,170,25,21,52,292,3947.72
87,177,31,22,54,305,3946.82
88,180,33,25,58,307,3946.69
89,182,39,34,59,325,3945.45
90,185,41,37,60,326,3945.38
91,189,42,36,62,330,3945.1
92,192,44,36,64,332,3944.96
93,196,45,41,66,334,3944.83
94,196,46,45,66,334,3944.83
95,197,47,44,66,334,3944.83
96,197,47,43,66,332,3944.96
97,196,45,43,66,328,3945.24
98,192,42,44,66,327,3945.31
99,191,40,41,66,327,3945.31
100,191,39,37,66,323,3945.58
101,192,39,35,67,323,3945.58
102,194,40,37,68,325,3945.45
103,194,41,38,69,333,3944.9
104,195,42,37,69,335,3944.76
105,198,43,37,70,339,3944.48
106,198,44,40,70,339,3944.48
107,198,46,42,71,347,3943.93
108,206,50,42,74,357,3943.24
109,212,53,45,77,367,3942.55
110,217,58,49,81,379,3941.73
111,221,60,57,83,382,3941.52
112,225,63,62,86,389,3941.04
113,225,64,64,85,389,3941.04
