x,a,b,c,d,index_value,true_index_value
2,124,61,73,4,10,3934.2
3,131,63,73,4,18,3931.85
4,131,73,73,4,29,3928.62
5,140,73,69,4,32,3927.74
6,144,72,63,5,32,3927.74
7,144,70,70,5,31,3928.03
8,143,69,65,5,27,3929.21
9,140,63,51,5,25,3929.79
10,123,64,51,5,26,3929.5
11,123,64,50,5,25,3929.79
12,122,62,57,5,24,3930.09
13,127,64,55,5,27,3929.21
14,127,65,51,6,30,3928.32
15,129,70,51,6,34,3927.15
16,136,75,62,7,39,3925.68
17,136,77,67,7,40,3925.38
18,137,77,68,7,45,3923.91
19,138,75,63,8,46,3923.62
20,138,71,67,8,43,3924.5
21,137,68,65,8,43,3924.5
22,138,66,59,8,42,3924.8
23,138,68,56,9,45,3923.91
24,139,71,56,9,50,3922.44
25,144,75,61,9,56,3920.68
26,144,78,66,10,61,3919.21
27,146,79,65,10,63,3918.62
28,148,79,65,11,62,3918.92
29,148,76,67,11,63,3918.62
30,147,75,65,11,63,3918.62
31,143,70,63,11,61,3919.21
32,147,70,61,11,65,3918.04
33,147,71,55,12,65,3918.04
34,147,70,62,12,65,3918.04
35,147,68,61,12,63,3918.62
36,149,67,58,12,65,3918.04
37,149,67,55,13,66,3917.74
38,149,63,54,13,65,3918.04
39,149,61,55,13,63,3918.62
40,149,61,51,13,61,3919.21
41,149,61,50,13,63,3918.62
42,149,63,54,13,67,3917.45
43,150,63,56,14,71,3916.27
44,150,63,54,14,72,3915.98
45,153,64,51,15,76,3914.8
46,157,66,49,15,77,3914.51
47,159,68,49,16,82,3913.04
48,163,72,56,17,85,3912.16
49,165,75,58,18,90,3910.69
50,166,77,61,18,92,3910.1
51,170,77,63,19,97,3908.63
52,171,79,68,20,98,3908.34
53,172,83,71,20,102,3907.16
54,172,82,71,21,100,3907.75
55,175,82,68,21,102,3907.16
56,176,85,66,22,106,3905.98
57,178,87,71,22,111,3904.51
58,178,84,76,22,110,3904.81
59,177,82,74,22,109,3905.1
60,172,77,67,22,106,3905.98
61,172,74,67,22,107,3905.69
62,171,72,66,23,106,3905.98
63,171,69,61,23,104,3906.57
64,171,68,58,23,107,3905.69
65,171,65,57,23,108,3905.4
66,171,61,57,23,105,3906.28
67,170,55,52,23,99,3908.04
68,169,51,44,23,96,3908.92
69,169,51,40,23,97,3908.63
70,170,52,41,24,101,3907.45
71,170,54,44,24,106,3905.98
72,170,53,43,24,107,3905.69
73,171,52,41,25,108,3905.4
74,172,52,40,25,110,3904.81
75,172,53,42,25,112,3904.22
76,172,53,44,26,114,3903.63
77,174,53,42,26,116,3903.04
78,175,54,42,27,118,3902.46
79,176,56,45,27,121,3901.57
80,177,57,46,27,121,3901.57
81,177,54,47,28,117,3902.75
82,177,51,44,28,115,3903.34
83,176,48,40,28,111,3904.51
84,176,47,41,28,109,3905.1
85,175,46,39,28,109,3905.1
86,175,46,37,28,110,3904.81
87,176,47,37,28,113,3903.93
88,177,48,38,29,114,3903.63
89,179,51,41,29,119,3902.16
90,179,52,41,30,120,3901.87
91,183,57,42,31,124,3900.69
92,185,57,43,32,125,3900.4
93,186,60,48,33,125,3900.4
94,186,60,51,33,124,3900.69
95,187,61,51,33,126,3900.1
96,190,62,51,34,127,3899.81
97,190,63,55,35,127,3899.81
98,190,62,57,35,125,3900.4
99,189,59,55,35,120,3901.87
100,189,55,52,35,117,3902.75
101,189,51,47,35,114,3903.63
102,189,47,46,35,110,3904.81
103,188,43,42,35,109,3905.1
104,187,39,38,35,106,3905.98
105,186,37,35,35,104,3906.57
106,185,36,32,35,105,3906.28
107,185,36,32,35,106,3905.98
108,185,36,33,35,107,3905.69
109,185,33,31,35,104,3906.57
110,185,31,28,35,102,3907.16
111,185,32,28,36,104,3906.57
112,185,32,30,36,105,3906.28
113,185,32,29,36,104,3906.57
114,184,31,28,36,103,3906.87
115,183,29,27,36,103,3906.87
116,183,28,27,36,104,3906.57
117,182,29,26,36,107,3905.69
118,182,30,26,36,108,3905.4
119,182,33,27,36,112,3904.22
120,183,34,29,36,113,3903.93
121,183,34,30,37,113,3903.93
122,183,32,29,37,111,3904.51
123,183,31,28,37,111,3904.51
124,182,30,26,37,110,3904.81
125,182,29,26,37,109,3905.1
126,181,27,25,37,107,3905.69
127,181,25,21,37,106,3905.98
128,182,27,21,37,109,3905.1
129,185,33,22,38,112,3904.22
130,186,37,25,39,116,3903.04
131,189,45,31,40,121,3901.57
132,191,51,37,41,125,3900.4
133,191,54,43,42,127,3899.81
134,192,57,49,42,130,3898.93
135,192,58,50,43,131,3898.63
136,194,60,51,43,133,3898.05
137,194,61,51,44,133,3898.05
138,196,61,54,44,137,3896.87
139,196,60,54,45,138,3896.58
140,197,60,54,46,141,3895.7
141,198,62,53,46,143,3895.11
142,200,65,53,47,144,3894.81
143,200,66,56,47,144,3894.81
144,200,65,58,48,143,3895.11
145,202,65,57,48,145,3894.52
146,207,72,57,50,149,3893.34
147,208,73,61,52,151,3892.76
148,209,76,68,52,154,3891.87
149,210,78,69,53,156,3891.29
150,212,82,69,54,159,3890.4
151,215,87,69,56,164,3888.93
152,218,94,77,57,168,3887.76
153,219,98,85,58,172,3886.58
154,219,99,91,59,174,3885.99
155,220,99,91,59,174,3885.99
156,221,97,91,60,173,3886.29
157,221,95,91,61,172,3886.58
158,221,93,87,61,170,3887.17
159,221,89,85,61,169,3887.46
160,221,88,82,61,168,3887.76
161,221,86,82,62,169,3887.46
162,221,85,82,62,168,3887.76
163,221,85,80,63,167,3888.05
164,222,85,79,63,167,3888.05
