x,a,b,c,d,index_value,true_index_value
1,55,4,7,32,25,3807.71
2,127,4,7,25,25,3807.71
3,126,11,7,24,21,3807.95
4,56,25,7,24,26,3807.65
5,55,43,22,9,35,3807.1
6,29,64,55,7,55,3805.88
7,33,79,73,10,70,3804.96
8,62,92,79,10,71,3804.9
9,64,101,87,14,86,3803.98
10,76,113,91,15,107,3802.7
11,86,116,104,15,108,3802.64
12,88,128,120,15,139,3800.74
13,88,130,120,15,140,3800.68
14,87,134,121,12,145,3800.38
15,85,133,118,11,139,3800.74
16,88,130,122,11,133,3801.11
17,88,130,119,11,132,3801.17
18,88,132,114,13,143,3800.5
19,90,140,110,16,170,3798.85
20,105,146,112,18,193,3797.44
21,108,153,132,23,216,3796.04
22,117,157,141,24,231,3795.12
23,118,158,137,26,230,3795.18
24,125,160,139,27,234,3794.94
25,125,143,146,27,240,3794.57
26,124,137,143,27,258,3793.47
27,127,121,120,27,264,3793.11
28,127,122,120,27,257,3793.53
29,126,123,122,23,253,3793.78
30,122,119,125,21,236,3794.82
31,118,114,120,19,235,3794.88
32,117,110,112,18,216,3796.04
33,116,106,104,15,216,3796.04
34,113,103,107,15,205,3796.71
35,112,101,105,14,206,3796.65
36,111,100,97,16,208,3796.53
37,116,103,91,22,218,3795.92
38,122,109,93,28,236,3794.82
39,129,115,102,31,257,3793.53
40,134,122,112,33,276,3792.37
41,138,126,118,36,292,3791.39
42,141,126,120,38,297,3791.09
43,141,125,125,39,294,3791.27
44,144,125,124,40,292,3791.39
45,146,126,120,41,293,3791.33
46,149,127,120,42,293,3791.33
47,149,129,120,42,294,3791.27
48,156,134,124,43,310,3790.29
49,166,139,128,51,319,3789.74
50,170,145,136,59,337,3788.64
51,172,146,141,62,339,3788.52
52,173,145,148,63,340,3788.46
53,176,145,147,65,340,3788.46
54,182,147,145,70,343,3788.28
55,184,148,144,75,351,3787.79
56,184,148,145,77,353,3787.67
57,186,147,150,77,354,3787.61
58,186,145,149,78,350,3787.85
59,186,144,146,76,346,3788.09
60,186,144,143,74,345,3788.16
61,184,142,146,72,346,3788.09
62,180,139,145,70,338,3788.58
63,178,136,140,69,336,3788.71
64,176,131,132,69,323,3789.5
65,175,128,126,68,322,3789.56
66,175,124,126,67,311,3790.23
67,174,123,122,67,308,3790.42
68,174,122,117,68,306,3790.54
69,174,122,115,71,308,3790.42
70,181,125,119,73,329,3789.13
71,183,128,122,78,335,3788.77
72,183,131,125,80,349,3787.91
73,183,133,127,81,358,3787.36
74,185,134,126,83,358,3787.36
75,186,136,131,85,364,3787.0
76,187,136,135,86,365,3786.93
77,187,136,134,86,364,3787.0
78,188,134,131,87,364,3787.0
79,190,133,131,86,367,3786.81
80,190,129,131,85,355,3787.55
81,189,128,127,85,350,3787.85
82,186,124,120,85,335,3788.77
83,187,125,119,87,337,3788.64
84,189,126,121,89,348,3787.97
85,190,127,122,92,355,3787.55
86,192,128,122,94,363,3787.06
87,195,130,122,96,371,3786.57
88,195,131,123,99,374,3786.38
89,196,132,127,100,373,3786.45
90,196,131,126,101,372,3786.51
91,197,130,123,102,370,3786.63
92,197,129,122,101,367,3786.81
93,197,127,124,100,364,3787.0
94,196,124,121,100,353,3787.67
95,195,122,116,99,349,3787.91
96,194,120,112,96,340,3788.46
97,194,115,112,94,324,3789.44
98,193,113,108,92,318,3789.81
99,190,110,103,91,302,3790.78
100,188,110,101,90,300,3790.91
101,187,110,100,89,301,3790.84
102,186,110,102,86,302,3790.78
103,185,110,101,84,298,3791.03
104,182,108,100,84,291,3791.46
105,181,107,96,84,289,3791.58
106,182,107,96,85,297,3791.09
107,183,108,98,87,306,3790.54
108,183,109,98,87,317,3789.87
109,184,111,97,88,325,3789.38
110,185,112,97,91,329,3789.13
111,188,114,102,92,335,3788.77
112,188,115,105,94,336,3788.71
113,188,115,105,95,338,3788.58
114,189,117,104,97,344,3788.22
115,189,118,104,98,345,3788.16
116,190,118,107,99,344,3788.22
117,193,119,108,101,342,3788.34
118,195,121,108,105,347,3788.03
119,197,124,108,108,351,3787.79
120,198,125,113,111,345,3788.16
121,198,124,114,112,345,3788.16
122,198,123,113,112,334,3788.83
123,198,123,111,112,338,3788.58
124,199,123,111,113,341,3788.4
125,200,124,113,114,350,3787.85
126,200,125,113,115,355,3787.55
127,201,126,114,115,359,3787.3
128,201,123,114,114,350,3787.85
129,200,122,114,112,348,3787.97
130,199,119,109,111,334,3788.83
131,197,118,106,111,333,3788.89
132,197,117,104,112,329,3789.13
133,197,117,104,113,328,3789.19
134,198,119,106,114,334,3788.83
135,199,121,106,116,338,3788.58
136,200,123,109,117,347,3788.03
137,200,125,111,118,355,3787.55
138,202,128,116,120,364,3787.0
139,207,134,117,124,391,3785.35
140,209,137,120,131,399,3784.86
141,211,143,131,136,412,3784.06
142,211,143,135,137,406,3784.43
143,214,144,140,139,406,3784.43
144,214,144,140,143,402,3784.67
145,214,145,140,144,406,3784.43
146,217,146,140,146,414,3783.94
147,219,147,143,150,423,3783.39
148,221,147,145,154,430,3782.96
149,222,148,146,156,432,3782.84
150,222,149,144,158,434,3782.72
151,224,150,144,159,442,3782.23
152,227,153,148,163,448,3781.86
153,229,155,151,169,457,3781.31
154,229,157,156,171,462,3781.01
155,229,157,158,172,461,3781.07
156,229,156,159,172,461,3781.07
157,230,155,157,173,460,3781.13
158,230,153,155,174,460,3781.13
159,232,152,152,176,461,3781.07
160,233,153,151,179,467,3780.7
161,233,153,154,180,470,3780.52
162,233,153,156,181,468,3780.64
163,233,151,153,181,465,3780.82
164,233,149,150,180,453,3781.56
165,233,146,149,178,445,3782.05
166,233,143,146,176,433,3782.78
167,231,140,141,176,420,3783.57
168,230,138,136,176,416,3783.82
169,229,137,134,176,410,3784.18
170,229,135,135,176,409,3784.25
171,229,134,133,176,408,3784.31
172,229,132,130,176,408,3784.31
173,229,133,128,176,414,3783.94
174,230,134,128,178,417,3783.76
175,230,136,132,179,426,3783.21
176,230,136,135,179,429,3783.02
177,230,136,134,179,429,3783.02
178,230,136,134,179,428,3783.08
179,230,135,134,180,427,3783.15
180,230,135,133,180,426,3783.21
181,230,134,132,180,427,3783.15
182,230,134,131,180,424,3783.33
183,230,134,132,181,423,3783.39
184,231,136,132,182,425,3783.27
185,232,137,134,184,430,3782.96
186,233,139,134,186,432,3782.84
187,233,140,135,187,434,3782.72
188,233,139,138,187,427,3783.15
189,233,137,138,187,424,3783.33
190,233,136,134,188,418,3783.7
191,233,135,134,188,417,3783.76
192,233,135,134,187,414,3783.94
193,233,134,134,187,413,3784.0
194,232,133,132,185,408,3784.31
195,232,132,131,184,401,3784.73
196,231,132,129,185,401,3784.73
197,230,133,131,186,402,3784.67
198,231,134,134,187,409,3784.25
199,231,134,133,187,407,3784.37
200,231,133,132,186,406,3784.43
201,231,132,131,185,396,3785.04
202,230,131,129,185,395,3785.1
203,229,129,129,185,388,3785.53
204,229,128,126,184,385,3785.71
205,229,126,124,183,384,3785.77
206,228,126,124,183,386,3785.65
207,228,127,124,183,393,3785.22
208,228,127,124,184,394,3785.16
209,228,127,124,185,396,3785.04
210,228,126,123,184,395,3785.1
211,228,125,123,184,391,3785.35
212,227,124,121,184,391,3785.35
213,229,125,120,186,396,3785.04
214,229,126,121,186,396,3785.04
215,228,126,125,186,396,3785.04
216,228,127,125,186,394,3785.16
