x,a,b,c,d,index_value,true_index_value
2,213,80,155,230,362,3940.74
3,213,76,155,230,360,3940.96
4,212,78,155,230,347,3942.43
5,196,89,159,230,343,3942.88
6,192,94,160,230,332,3944.11
7,168,110,165,230,332,3944.11
8,182,120,166,230,335,3943.78
9,182,134,177,230,341,3943.1
10,181,148,187,230,343,3942.88
11,179,154,197,230,343,3942.88
12,178,160,213,230,337,3943.55
13,174,163,212,230,335,3943.78
14,169,163,204,230,330,3944.34
15,168,163,204,230,329,3944.45
16,165,165,210,230,331,3944.23
17,160,168,208,230,332,3944.11
18,159,170,206,230,333,3944.0
19,153,172,206,230,332,3944.11
20,149,174,210,230,334,3943.89
21,143,175,215,229,335,3943.78
22,136,172,211,228,329,3944.45
23,132,170,202,227,325,3944.9
24,125,168,198,227,315,3946.03
25,123,166,208,226,310,3946.59
26,121,162,205,226,299,3947.83
27,120,160,193,225,295,3948.28
28,116,158,185,225,288,3949.07
29,116,159,183,225,285,3949.41
30,116,161,190,225,286,3949.29
31,116,167,189,225,295,3948.28
32,121,175,191,226,308,3946.82
33,125,182,196,226,320,3945.47
34,127,190,212,226,335,3943.78
35,128,191,216,226,338,3943.44
36,128,190,213,226,339,3943.33
37,129,189,205,227,340,3943.21
38,130,189,201,227,342,3942.99
39,131,192,207,227,348,3942.31
40,131,192,210,227,349,3942.2
41,132,193,211,227,350,3942.09
42,133,194,206,227,352,3941.86
43,135,197,215,227,356,3941.41
44,136,199,216,227,363,3940.62
45,136,199,218,227,365,3940.4
46,136,199,214,227,364,3940.51
47,136,199,210,227,363,3940.62
48,136,195,215,227,356,3941.41
49,135,194,212,226,355,3941.52
50,133,195,208,228,355,3941.52
51,141,203,207,229,369,3939.95
52,146,211,220,229,382,3938.48
53,147,218,233,230,395,3937.02
54,149,224,238,230,403,3936.12
55,152,226,236,230,408,3935.56
56,152,225,235,230,408,3935.56
57,151,222,236,230,408,3935.56
58,150,216,232,230,399,3936.57
59,150,214,223,230,399,3936.57
60,152,214,219,230,398,3936.68
61,154,217,225,230,402,3936.23
62,156,218,227,230,405,3935.89
63,157,219,228,230,408,3935.56
64,157,216,226,230,403,3936.12
65,157,212,222,230,397,3936.8
66,155,209,222,230,389,3937.7
67,154,208,218,230,389,3937.7
68,157,212,221,230,394,3937.13
69,159,214,225,230,401,3936.34
70,159,213,229,230,397,3936.8
71,158,209,226,230,387,3937.92
72,156,204,217,230,383,3938.37
73,153,198,211,230,372,3939.61
74,151,194,207,229,371,3939.72
75,148,189,205,228,362,3940.74
76,146,184,197,228,359,3941.07
77,144,180,192,226,355,3941.52
78,140,177,188,225,352,3941.86
79,137,181,188,225,365,3940.4
80,138,187,191,225,375,3939.27
81,138,194,199,225,388,3937.81
82,138,197,208,226,390,3937.58
83,139,199,207,226,394,3937.13
84,140,200,210,226,395,3937.02
85,140,201,212,226,398,3936.68
86,139,200,211,225,400,3936.46
87,138,201,209,225,401,3936.34
88,139,200,211,225,404,3936.01
89,139,196,212,225,400,3936.46
90,138,193,206,224,398,3936.68
91,134,191,200,224,397,3936.8
92,134,192,202,224,398,3936.68
