x,a,b,c,d,index_value,true_index_value
1,8,10,7,137,221,3835.93
2,152,10,7,134,221,3835.93
3,151,24,7,138,233,3834.33
4,172,32,7,138,235,3834.06
5,199,58,28,138,252,3831.79
6,199,68,52,139,244,3832.86
7,198,75,60,138,243,3832.99
8,183,81,68,137,244,3832.86
9,182,83,74,136,249,3832.19
10,165,88,77,134,254,3831.52
11,162,89,81,130,257,3831.12
12,146,92,92,130,261,3830.58
13,149,94,92,131,265,3830.05
14,154,97,92,131,269,3829.51
15,158,100,91,131,275,3828.71
16,158,102,100,133,277,3828.45
17,163,106,101,133,285,3827.38
18,167,110,100,133,287,3827.11
19,167,114,102,133,296,3825.91
20,168,118,107,133,300,3825.37
21,170,122,115,133,307,3824.44
22,170,122,119,133,308,3824.3
23,169,121,118,132,305,3824.7
24,167,121,113,130,305,3824.7
25,165,121,117,129,305,3824.7
26,157,119,119,128,297,3825.77
27,155,114,114,124,284,3827.51
28,147,108,108,121,264,3830.18
29,138,99,102,114,238,3833.66
30,121,88,99,111,212,3837.13
31,111,83,86,105,188,3840.34
32,96,72,78,102,166,3843.28
33,90,70,77,98,149,3845.55
34,82,63,76,93,135,3847.42
35,72,61,76,89,126,3848.62
36,60,61,72,86,121,3849.29
37,56,57,72,82,110,3850.76
38,47,55,70,78,103,3851.7
39,43,53,70,77,91,3853.3
40,43,54,72,75,78,3855.04
41,42,52,70,72,66,3856.64
42,36,51,64,68,59,3857.58
43,30,53,69,63,60,3857.44
44,26,57,74,61,63,3857.04
45,27,63,76,60,70,3856.11
46,27,64,75,60,59,3857.58
47,26,55,74,52,44,3859.58
48,16,51,66,45,26,3861.99
49,11,48,59,42,21,3862.66
50,8,51,65,41,17,3863.19
51,8,50,66,39,16,3863.32
52,8,53,65,38,10,3864.13
53,14,64,65,38,30,3861.45
54,16,74,68,38,42,3859.85
55,18,86,79,37,62,3857.18
56,18,90,87,36,56,3857.98
57,17,88,89,34,52,3858.51
58,16,86,87,33,43,3859.72
59,16,82,83,31,25,3862.12
60,15,79,77,28,22,3862.52
61,13,76,74,25,9,3864.26
62,12,77,69,25,10,3864.13
63,12,81,69,24,22,3862.52
64,12,83,71,22,23,3862.39
65,13,90,74,21,38,3860.38
66,15,94,77,23,41,3859.98
67,20,101,83,23,61,3857.31
68,20,103,88,23,57,3857.84
69,20,102,90,21,52,3858.51
70,22,102,87,22,54,3858.25
71,27,106,84,22,66,3856.64
72,27,109,88,22,80,3854.77
73,26,112,93,21,89,3853.57
74,26,113,91,21,93,3853.03
75,28,116,93,22,99,3852.23
76,31,120,93,22,106,3851.3
77,33,123,97,22,113,3850.36
78,33,125,100,22,116,3849.96
79,33,124,103,21,109,3850.9
80,33,121,102,20,101,3851.96
81,32,118,94,18,88,3853.7
82,31,113,89,17,79,3854.9
83,30,112,84,15,68,3856.37
84,29,107,81,14,54,3858.25
85,29,105,80,13,48,3859.05
86,28,104,75,10,39,3860.25
87,27,104,74,10,39,3860.25
88,28,105,76,9,39,3860.25
89,28,106,75,9,41,3859.98
90,29,108,74,8,45,3859.45
91,29,111,74,8,50,3858.78
92,29,112,77,6,53,3858.38
93,28,113,81,7,56,3857.98
94,32,117,81,7,68,3856.37
95,32,118,85,7,74,3855.57
96,32,120,87,6,79,3854.9
97,33,121,87,6,80,3854.77
98,34,122,89,6,81,3854.64
99,34,124,88,6,87,3853.84
100,35,124,88,6,89,3853.57
101,35,124,88,5,80,3854.77
102,35,124,89,4,80,3854.77
103,36,126,90,4,79,3854.9
104,36,127,90,6,86,3853.97
105,40,130,90,8,99,3852.23
106,44,135,90,10,112,3850.49
107,45,139,96,10,122,3849.16
108,46,143,106,10,126,3848.62
109,48,143,110,10,126,3848.62
110,48,141,108,10,122,3849.16
111,49,140,107,11,123,3849.02
112,50,141,104,11,124,3848.89
113,51,141,104,11,126,3848.62
114,51,138,103,11,117,3849.83
115,51,137,100,11,115,3850.09
116,53,137,96,12,115,3850.09
117,55,140,96,14,124,3848.89
118,59,144,100,16,136,3847.29
119,61,148,106,18,153,3845.02
120,63,151,112,20,162,3843.81
121,65,155,117,21,175,3842.08
122,68,156,119,23,178,3841.68
123,71,158,121,23,188,3840.34
124,72,158,121,25,185,3840.74
125,73,158,124,25,184,3840.87
126,73,155,123,25,173,3842.34
127,73,154,120,24,168,3843.01
128,73,151,115,23,160,3844.08
129,73,149,112,23,155,3844.75
130,73,148,111,24,153,3845.02
131,76,148,108,24,159,3844.21
132,76,150,107,25,162,3843.81
133,77,151,108,26,169,3842.88
134,79,151,110,27,170,3842.74
135,80,151,110,27,172,3842.48
136,80,152,109,28,172,3842.48
137,82,153,109,29,177,3841.81
138,83,154,111,30,179,3841.54
139,85,155,112,31,188,3840.34
140,86,155,113,31,189,3840.21
141,86,155,113,31,187,3840.47
142,86,155,112,30,185,3840.74
143,86,155,114,30,184,3840.87
144,87,155,114,30,184,3840.87
145,87,155,114,30,184,3840.87
146,87,153,112,30,175,3842.08
147,87,151,111,30,171,3842.61
148,88,148,106,30,161,3843.95
149,88,146,102,30,156,3844.62
150,88,145,98,30,148,3845.68
151,90,146,97,32,152,3845.15
152,91,149,97,34,159,3844.21
153,94,152,104,40,177,3841.81
154,99,158,109,44,194,3839.54
155,106,163,112,47,209,3837.53
156,108,168,123,49,223,3835.66
157,110,173,136,51,237,3833.79
158,113,175,142,54,242,3833.12
159,115,176,145,55,248,3832.32
160,116,176,146,55,249,3832.19
161,117,174,147,55,248,3832.32
162,117,172,145,55,241,3833.26
163,117,169,140,55,238,3833.66
164,117,168,137,55,237,3833.79
165,118,168,137,57,242,3833.12
166,120,170,137,58,251,3831.92
