x,a,b,c,d,index_value,true_index_value
2,144,103,138,9,158,3897.37
3,143,115,138,9,188,3895.59
4,38,116,138,10,191,3895.41
5,47,131,156,12,226,3893.34
6,68,133,170,13,229,3893.16
7,85,135,171,13,228,3893.22
8,85,134,170,13,234,3892.87
9,84,126,163,12,234,3892.87
10,77,125,159,11,235,3892.81
11,74,119,166,10,207,3894.46
12,73,113,165,7,192,3895.35
13,51,100,149,7,163,3897.07
14,48,95,131,6,149,3897.9
15,47,87,116,8,150,3897.84
16,60,85,124,9,165,3896.95
17,66,84,119,10,169,3896.72
18,70,80,111,12,170,3896.66
19,70,81,103,12,168,3896.77
20,81,84,107,13,171,3896.6
21,86,95,120,14,188,3895.59
22,96,101,120,15,199,3894.94
23,109,108,123,16,211,3894.23
24,110,112,123,17,208,3894.41
25,117,111,133,19,206,3894.52
26,121,112,134,20,195,3895.18
27,128,117,128,22,197,3895.06
28,138,118,122,24,197,3895.06
29,138,118,127,24,194,3895.23
30,138,114,132,24,190,3895.47
31,131,113,125,24,190,3895.47
32,133,106,115,24,187,3895.65
33,133,104,108,24,181,3896.0
34,138,103,111,26,184,3895.83
35,146,106,115,30,193,3895.29
36,151,109,118,33,207,3894.46
37,155,109,114,34,215,3893.99
38,155,113,105,36,216,3893.93
39,176,131,119,38,248,3892.04
40,183,145,135,45,266,3890.97
41,197,170,150,52,309,3888.42
42,205,187,169,56,342,3886.47
43,205,198,196,58,359,3885.46
44,208,197,209,60,373,3884.63
45,212,194,204,62,383,3884.04
46,223,208,197,66,416,3882.09
47,228,213,199,71,433,3881.08
48,228,226,224,73,466,3879.13
49,233,225,238,75,471,3878.83
50,233,219,231,76,465,3879.19
51,232,210,225,76,458,3879.6
52,232,198,224,76,434,3881.02
53,231,184,210,77,429,3881.32
54,232,173,190,78,403,3882.86
55,232,162,175,79,394,3883.39
56,232,156,168,80,390,3883.63
57,234,150,168,81,390,3883.63
58,235,147,162,83,392,3883.51
59,236,142,153,84,384,3883.98
60,236,142,149,84,386,3883.86
61,235,143,156,85,386,3883.86
62,236,144,160,87,393,3883.45
63,237,145,156,88,400,3883.04
64,237,144,153,88,402,3882.92
65,237,142,149,89,402,3882.92
66,239,139,152,90,399,3883.09
67,239,136,149,91,395,3883.33
68,240,136,144,92,396,3883.27
69,240,134,139,92,397,3883.21
70,240,126,142,91,378,3884.34
71,239,123,136,91,374,3884.58
72,235,119,122,89,359,3885.46
73,233,119,120,87,349,3886.06
74,231,114,123,86,337,3886.77
75,227,106,126,82,310,3888.37
76,222,83,114,80,279,3890.2
77,221,68,98,79,262,3891.21
78,212,46,83,79,251,3891.86
79,206,37,76,79,253,3891.74
80,206,33,79,76,258,3891.44
81,205,23,80,71,239,3892.57
82,203,18,74,69,222,3893.58
83,194,8,62,68,203,3894.7
84,186,5,66,68,198,3895.0
85,183,12,65,69,205,3894.58
86,190,19,65,72,231,3893.04
87,190,26,73,73,237,3892.69
88,189,26,84,72,241,3892.45
89,187,24,83,72,236,3892.75
90,186,21,79,72,237,3892.69
91,192,31,75,73,259,3891.39
92,195,38,76,79,277,3890.32
93,200,57,91,81,311,3888.31
94,201,65,105,84,324,3887.54
95,201,74,117,85,334,3886.94
96,201,72,120,86,320,3887.77
97,202,69,121,86,315,3888.07
98,204,68,118,88,311,3888.31
99,206,72,113,90,323,3887.6
100,209,73,111,92,330,3887.18
101,209,70,111,91,322,3887.65
102,208,66,109,91,314,3888.13
103,206,60,102,91,299,3889.02
104,206,57,94,92,295,3889.25
105,206,54,91,92,290,3889.55
106,206,53,86,92,287,3889.73
107,205,50,86,93,281,3890.08
108,205,46,81,92,270,3890.73
109,205,44,75,91,264,3891.09
110,204,48,69,92,265,3891.03
111,206,54,73,94,269,3890.79
112,206,57,78,95,279,3890.2
113,206,57,78,94,279,3890.2
114,205,52,74,94,266,3890.97
115,204,49,70,94,261,3891.27
116,204,46,68,93,251,3891.86
117,203,43,64,92,243,3892.33
118,201,38,61,91,231,3893.04
119,199,35,56,90,217,3893.87
120,198,33,54,88,203,3894.7
121,196,32,54,88,187,3895.65
122,194,32,52,88,185,3895.77
123,193,31,48,88,185,3895.77
124,193,32,50,88,186,3895.71
125,193,30,50,88,190,3895.47
126,192,30,43,88,198,3895.0
127,191,31,43,87,200,3894.88
128,191,28,45,86,187,3895.65
129,189,27,44,86,183,3895.89
130,188,26,41,85,178,3896.18
131,188,23,41,83,174,3896.42
132,186,18,36,82,154,3897.6
133,184,16,31,81,146,3898.08
134,182,15,30,81,141,3898.37
135,181,17,35,81,146,3898.08
136,179,16,34,81,140,3898.43
137,179,16,31,81,133,3898.85
138,179,21,31,82,137,3898.61
139,179,23,37,82,139,3898.49
140,179,29,42,81,154,3897.6
141,179,28,42,78,148,3897.96
142,177,23,40,75,140,3898.43
143,174,17,39,74,116,3899.85
