x,a,b,c,d,index_value,true_index_value
2,215,13,64,172,252,3922.12
3,215,14,64,171,240,3922.93
4,214,17,64,171,229,3923.66
5,210,33,66,171,240,3922.93
6,190,43,71,170,246,3922.52
7,192,58,82,170,267,3921.12
8,192,64,87,170,259,3921.65
9,191,56,76,170,235,3923.26
10,175,55,69,165,227,3923.8
11,158,54,78,162,222,3924.13
12,146,58,85,162,219,3924.33
13,140,58,82,159,218,3924.4
14,141,55,72,159,212,3924.8
15,141,53,64,158,194,3926.0
16,140,45,72,157,189,3926.34
17,129,41,68,153,170,3927.61
18,124,35,55,152,165,3927.94
19,117,43,49,149,179,3927.01
20,117,44,45,148,179,3927.01
21,116,51,67,149,185,3926.61
22,120,53,67,149,184,3926.67
23,120,53,61,149,185,3926.61
24,120,51,59,148,193,3926.07
25,123,50,63,149,187,3926.47
26,123,48,56,149,178,3927.07
27,122,49,50,147,174,3927.34
28,121,57,45,147,173,3927.41
29,125,60,44,147,174,3927.34
30,125,65,62,147,168,3927.74
31,124,64,68,145,166,3927.88
32,122,68,60,145,161,3928.21
33,127,72,57,145,167,3927.81
34,127,81,72,145,173,3927.41
35,128,84,80,145,176,3927.21
36,128,90,81,145,182,3926.81
37,128,91,79,147,185,3926.61
38,132,90,79,151,188,3926.41
39,144,99,89,152,209,3925.0
40,145,100,96,152,209,3925.0
41,150,108,99,152,224,3924.0
42,150,108,96,152,220,3924.26
43,149,107,104,150,219,3924.33
44,144,103,102,150,213,3924.73
45,144,104,97,151,218,3924.4
46,148,111,92,151,239,3922.99
47,148,115,94,151,248,3922.39
48,148,119,110,150,266,3921.19
49,148,116,111,150,261,3921.52
50,148,111,106,150,244,3922.66
51,147,106,98,147,233,3923.39
52,144,105,99,146,225,3923.93
53,143,106,99,146,226,3923.86
54,143,109,101,146,233,3923.39
55,144,104,99,147,228,3923.73
56,146,104,95,149,221,3924.2
57,148,107,101,150,229,3923.66
58,151,113,102,150,247,3922.46
59,152,116,104,150,254,3921.99
60,152,116,103,151,262,3921.45
61,154,115,106,153,264,3921.32
62,157,117,104,154,269,3920.99
63,159,119,102,158,272,3920.78
64,164,126,104,159,283,3920.05
65,164,127,105,159,283,3920.05
66,163,127,117,156,287,3919.78
67,161,127,117,156,282,3920.12
68,162,129,116,158,281,3920.18
69,165,132,116,158,281,3920.18
70,165,134,123,158,281,3920.18
71,165,133,127,158,276,3920.52
72,166,133,124,160,276,3920.52
73,167,134,121,161,277,3920.45
74,171,136,121,163,280,3920.25
75,173,139,127,165,280,3920.25
76,173,142,130,167,289,3919.65
77,178,147,132,169,295,3919.25
78,180,150,135,170,307,3918.44
79,184,153,143,171,309,3918.31
80,186,155,145,172,308,3918.38
81,190,159,146,173,314,3917.97
82,190,160,145,173,317,3917.77
83,191,162,145,174,327,3917.1
84,193,163,150,176,332,3916.77
85,194,165,154,177,337,3916.43
86,194,160,154,176,330,3916.9
87,194,160,153,174,328,3917.04
88,192,152,153,172,312,3918.11
89,190,150,147,172,309,3918.31
90,188,145,140,172,306,3918.51
91,187,145,137,171,307,3918.44
92,187,146,135,171,309,3918.31
93,186,145,141,171,309,3918.31
94,187,144,140,170,311,3918.17
95,187,141,136,170,306,3918.51
96,186,136,130,170,289,3919.65
97,183,129,131,170,270,3920.92
