x,a,b,c,d,index_value,true_index_value
2,173,67,26,7,68,3683.05
3,173,59,26,9,62,3685.53
4,172,43,26,10,56,3688.0
5,159,31,18,10,45,3692.53
6,157,24,12,11,40,3694.59
7,156,19,7,11,31,3698.3
8,141,17,9,12,29,3699.12
9,142,17,10,13,25,3700.77
10,148,19,10,14,23,3701.6
11,150,23,15,15,25,3700.77
12,151,28,24,16,30,3698.71
13,151,34,29,17,36,3696.24
14,153,36,33,17,40,3694.59
15,155,27,34,19,30,3698.71
16,155,22,36,19,24,3701.18
17,154,13,30,19,12,3706.13
18,150,8,25,20,9,3707.36
19,149,8,23,21,8,3707.78
20,149,11,20,21,12,3706.13
21,149,12,25,22,13,3705.72
22,148,10,28,22,12,3706.13
23,146,7,23,22,10,3706.95
24,144,9,16,23,14,3705.3
25,144,15,22,24,18,3703.66
26,144,23,31,24,31,3698.3
27,148,34,36,25,41,3694.18
28,157,41,40,27,49,3690.88
29,161,47,47,28,55,3688.41
30,165,55,59,29,58,3687.17
31,165,56,63,30,60,3686.35
32,165,56,64,31,60,3686.35
33,164,58,63,31,64,3684.7
34,164,62,66,32,70,3682.23
35,165,68,72,32,78,3678.93
36,169,74,76,33,89,3674.4
37,172,79,77,34,96,3671.52
38,176,90,80,36,107,3666.98
39,183,98,90,38,120,3661.63
40,185,109,103,39,131,3657.1
41,188,116,112,40,144,3651.74
42,188,119,118,41,149,3649.68
43,188,122,125,42,157,3646.38
44,188,125,126,43,164,3643.5
45,189,129,130,44,174,3639.38
46,189,131,135,44,181,3636.49
47,189,126,135,45,172,3640.2
48,187,123,134,45,172,3640.2
49,185,115,126,45,163,3643.91
50,185,114,123,46,163,3643.91
51,185,115,119,46,171,3640.61
52,188,119,123,47,178,3637.73
53,189,122,127,48,187,3634.02
54,191,125,130,49,193,3631.55
55,191,123,131,50,191,3632.37
56,191,120,131,50,182,3636.08
57,190,114,127,51,175,3638.97
58,189,109,122,51,166,3642.67
59,189,104,117,51,164,3643.5
60,188,103,113,52,164,3643.5
61,188,100,112,52,164,3643.5
62,188,99,110,52,164,3643.5
63,188,98,108,53,163,3643.91
64,188,97,107,53,164,3643.5
65,191,100,105,54,172,3640.2
66,193,104,108,55,180,3636.91
67,193,106,113,56,188,3633.61
68,193,106,115,56,188,3633.61
69,195,106,113,57,195,3630.73
70,199,111,113,58,201,3628.25
71,200,115,117,60,210,3624.54
72,204,121,124,61,219,3620.84
73,207,125,129,63,222,3619.6
74,212,129,131,64,229,3616.72
75,213,134,137,66,234,3614.66
76,217,138,141,67,240,3612.18
77,218,141,145,68,244,3610.53
78,218,140,149,69,243,3610.95
79,219,140,151,70,242,3611.36
80,219,141,148,71,245,3610.12
81,221,145,150,71,254,3606.41
82,222,147,152,72,258,3604.77
83,224,151,155,73,266,3601.47
84,226,155,158,75,272,3599.0
85,228,157,161,76,277,3596.94
86,228,158,165,77,280,3595.7
87,228,156,166,77,279,3596.11
88,228,152,164,78,274,3598.17
89,228,151,162,78,274,3598.17
90,229,150,159,79,277,3596.94
91,231,152,159,80,285,3593.64
92,233,157,159,81,292,3590.76
93,235,161,164,82,302,3586.64
94,237,166,170,84,309,3583.75
95,240,170,174,85,316,3580.87
96,240,172,178,86,318,3580.04
97,239,173,180,86,323,3577.98
