x,a,b,c,d,index_value,true_index_value
2,190,57,219,218,428,3835.14
3,190,57,219,218,424,3835.41
4,189,51,219,219,422,3835.54
5,191,57,223,220,426,3835.27
6,208,67,234,220,441,3834.27
7,208,62,235,219,419,3835.74
8,207,54,224,213,407,3836.55
9,181,42,209,210,368,3839.17
10,168,40,193,209,374,3838.77
11,168,41,193,209,375,3838.7
12,167,43,209,205,391,3837.63
13,167,38,197,214,388,3837.83
14,171,40,183,215,392,3837.56
15,210,53,176,216,412,3836.21
16,217,57,204,217,423,3835.48
17,217,68,221,218,436,3834.6
18,216,66,213,219,432,3834.87
19,212,62,205,220,424,3835.41
20,212,58,203,222,414,3836.08
21,211,54,202,220,409,3836.42
22,209,51,192,220,407,3836.55
23,209,54,181,221,416,3835.95
24,216,59,176,222,436,3834.6
25,226,65,189,224,450,3833.66
26,226,69,200,227,464,3832.72
27,230,68,198,228,461,3832.92
28,238,70,189,232,457,3833.19
29,239,73,193,237,464,3832.72
30,239,73,209,236,461,3832.92
31,239,71,204,236,458,3833.12
32,238,60,186,232,440,3834.33
33,237,54,180,230,431,3834.94
34,236,47,180,225,414,3836.08
35,234,34,167,223,391,3837.63
36,226,27,152,222,366,3839.31
37,217,20,135,221,351,3840.31
38,208,14,129,217,341,3840.99
39,206,13,138,212,340,3841.05
40,199,8,130,212,326,3841.99
41,196,10,129,213,326,3841.99
42,198,10,125,215,325,3842.06
43,202,16,133,216,337,3841.25
44,203,18,135,216,338,3841.19
45,203,24,135,215,345,3840.72
46,202,24,131,218,337,3841.25
47,202,28,125,221,337,3841.25
48,209,30,132,222,338,3841.19
49,209,38,139,222,344,3840.78
50,210,41,139,222,349,3840.45
51,212,44,139,222,351,3840.31
52,212,44,149,223,355,3840.04
53,212,44,148,223,352,3840.25
54,214,45,142,223,351,3840.31
55,217,49,138,223,350,3840.38
56,218,52,139,224,355,3840.04
57,218,55,149,224,355,3840.04
58,218,56,151,224,357,3839.91
59,217,57,145,223,354,3840.11
60,216,56,140,222,346,3840.65
61,216,52,146,222,334,3841.46
62,214,49,142,218,324,3842.13
63,208,44,133,216,311,3843.0
64,204,38,126,213,302,3843.61
65,200,34,123,204,285,3844.75
66,198,28,123,200,279,3845.15
67,188,26,119,197,264,3846.16
68,185,27,116,197,268,3845.89
69,187,30,112,197,271,3845.69
70,187,29,118,195,263,3846.23
71,186,27,118,192,259,3846.5
72,181,24,110,191,246,3847.37
73,180,24,107,191,243,3847.57
74,180,20,103,190,226,3848.71
75,178,17,107,186,218,3849.25
76,174,13,103,181,202,3850.33
77,170,13,98,180,206,3850.06
78,170,15,98,180,210,3849.79
79,170,18,103,178,213,3849.59
80,169,20,103,176,216,3849.39
81,167,23,101,175,225,3848.78
82,168,25,101,178,227,3848.65
83,171,30,101,179,229,3848.51
84,171,33,106,181,234,3848.18
85,174,37,112,181,237,3847.97
86,174,37,112,181,233,3848.24
87,174,32,110,180,222,3848.98
88,172,30,108,176,211,3849.72
89,169,25,103,172,201,3850.39
90,167,24,99,172,198,3850.59
91,167,24,94,171,202,3850.33
92,167,26,90,171,204,3850.19
93,167,27,99,170,206,3850.06
94,167,26,100,170,205,3850.12
95,165,23,94,166,196,3850.73
96,163,20,90,165,190,3851.13
97,162,19,91,163,185,3851.47
98,162,21,91,164,191,3851.06
99,163,22,91,164,196,3850.73
100,163,24,91,165,201,3850.39
101,164,25,89,165,201,3850.39
102,164,25,96,165,202,3850.33
103,163,26,95,163,203,3850.26
104,163,27,94,163,201,3850.39
105,163,27,93,161,200,3850.46
106,162,27,94,161,197,3850.66
107,162,26,92,161,197,3850.66
108,163,26,89,161,195,3850.8
109,163,26,89,161,194,3850.86
110,163,25,85,161,187,3851.33
111,162,24,87,158,186,3851.4
112,160,22,86,158,180,3851.8
113,160,23,85,156,180,3851.8
114,160,25,84,159,184,3851.54
115,164,31,88,161,200,3850.46
116,165,35,94,163,208,3849.92
117,167,39,99,163,220,3849.12
118,167,40,99,163,222,3848.98
119,167,42,99,162,223,3848.91
120,167,43,102,162,224,3848.85
121,167,45,103,163,224,3848.85
122,169,46,103,164,227,3848.65
123,169,47,103,164,230,3848.44
