x,a,b,c,d,index_value,true_index_value
2,42,82,188,5,53,3944.81
3,41,103,188,5,78,3942.45
4,28,103,188,5,88,3941.51
5,53,133,208,5,102,3940.19
6,60,134,217,5,103,3940.1
7,60,139,223,6,113,3939.15
8,92,130,199,8,106,3939.81
9,112,135,189,10,108,3939.63
10,112,127,193,9,92,3941.13
11,111,118,206,9,86,3941.7
12,95,92,187,9,64,3943.77
13,87,83,156,8,60,3944.15
14,77,71,133,7,56,3944.53
15,76,71,120,7,56,3944.53
16,67,62,138,5,41,3945.94
17,63,53,129,5,33,3946.69
18,52,35,99,5,14,3948.49
19,36,26,71,5,7,3949.14
20,31,41,52,5,15,3948.39
21,31,49,87,5,21,3947.83
22,31,77,113,5,35,3946.51
23,33,84,111,5,39,3946.13
24,37,93,115,5,46,3945.47
25,40,103,141,5,66,3943.58
26,42,104,140,6,68,3943.4
27,44,110,138,6,79,3942.36
28,44,110,123,6,73,3942.92
29,55,118,112,7,84,3941.89
30,60,126,136,9,88,3941.51
31,60,134,152,8,100,3940.38
32,59,130,147,8,94,3940.94
33,53,122,136,8,89,3941.42
34,50,108,146,8,79,3942.36
35,50,100,136,8,78,3942.45
36,49,92,113,8,81,3942.17
37,54,101,102,8,90,3941.32
38,54,104,104,8,96,3940.76
39,54,103,119,8,98,3940.57
40,53,94,112,8,93,3941.04
41,53,91,102,9,90,3941.32
42,55,89,92,8,89,3941.42
43,55,75,98,7,75,3942.74
44,54,73,88,7,74,3942.83
45,46,73,76,7,77,3942.55
46,49,79,76,8,87,3941.6
47,52,88,83,9,98,3940.57
48,52,86,92,9,97,3940.66
49,55,89,88,10,104,3940.0
50,58,90,82,11,105,3939.91
51,61,106,83,11,128,3937.74
52,64,107,95,12,128,3937.74
53,64,108,103,13,132,3937.36
54,64,99,95,13,127,3937.83
55,66,94,81,13,123,3938.21
56,69,92,71,14,123,3938.21
57,70,98,82,15,127,3937.83
58,74,100,84,16,128,3937.74
59,74,92,84,16,124,3938.12
60,73,87,72,16,124,3938.12
61,72,81,72,16,126,3937.93
62,71,82,72,16,130,3937.55
63,71,84,66,16,134,3937.17
64,77,97,61,18,144,3936.23
65,92,117,61,20,165,3934.25
66,104,150,91,24,182,3932.65
67,104,168,127,27,197,3931.24
68,105,184,154,28,202,3930.76
69,106,181,156,28,201,3930.86
70,110,177,162,29,205,3930.48
71,111,178,159,30,210,3930.01
72,116,186,156,32,222,3928.88
73,116,182,155,32,226,3928.5
74,115,175,159,32,218,3929.26
75,113,157,155,32,208,3930.2
