x,a,b,c,d,index_value,true_index_value
2,112,146,165,131,352,3874.71
3,111,141,165,128,353,3874.66
4,62,135,165,127,359,3874.4
5,67,127,162,122,337,3875.36
6,67,117,153,122,303,3876.83
7,66,113,141,114,289,3877.43
8,47,106,127,114,273,3878.12
9,54,103,116,112,282,3877.73
10,54,93,106,111,257,3878.82
11,53,91,110,104,256,3878.86
12,42,90,111,104,250,3879.12
13,45,91,112,104,260,3878.69
14,45,95,110,102,281,3877.78
15,50,100,103,100,301,3876.91
16,55,101,116,103,315,3876.31
17,69,102,120,104,331,3875.62
18,78,102,111,105,338,3875.31
19,83,103,107,107,336,3875.4
20,100,108,109,110,354,3874.62
21,109,110,118,112,362,3874.27
22,121,113,122,113,386,3873.24
23,126,110,114,113,382,3873.41
24,126,105,108,113,376,3873.67
25,126,100,111,113,362,3874.27
26,128,95,105,113,357,3874.49
27,128,87,97,109,331,3875.62
28,127,82,86,106,326,3875.83
29,115,73,83,104,299,3877.0
30,112,70,82,101,295,3877.17
31,106,69,74,100,304,3876.78
32,106,69,69,99,299,3877.0
33,105,67,68,95,298,3877.04
34,103,65,76,93,287,3877.52
35,100,67,75,94,295,3877.17
36,104,69,73,94,301,3876.91
37,104,69,71,94,297,3877.09
38,107,69,67,94,297,3877.09
39,109,70,75,95,289,3877.43
40,111,72,75,95,293,3877.26
41,112,74,74,95,297,3877.09
42,112,70,74,94,286,3877.56
43,111,67,79,90,283,3877.69
44,104,56,74,83,245,3879.33
45,95,51,64,76,234,3879.81
46,84,38,54,71,185,3881.93
47,81,30,47,63,157,3883.14
48,69,23,46,56,132,3884.22
49,58,16,38,49,109,3885.22
50,47,14,32,45,108,3885.26
51,42,9,28,42,82,3886.39
52,41,7,29,39,77,3886.6
53,35,4,25,34,59,3887.38
54,31,3,20,32,53,3887.64
55,29,4,16,28,47,3887.9
56,27,5,13,25,40,3888.2
57,23,5,19,21,29,3888.68
58,22,3,18,15,20,3889.07
59,14,2,12,9,11,3889.46
60,10,5,8,9,11,3889.46
61,11,10,16,10,19,3889.11
62,17,17,21,12,39,3888.24
63,20,23,24,15,49,3887.81
64,25,36,27,17,81,3886.43
65,32,42,28,19,104,3885.43
66,35,51,42,19,121,3884.7
67,35,54,50,19,128,3884.4
68,37,52,47,17,120,3884.74
69,37,49,43,17,106,3885.35
70,37,48,45,15,91,3886.0
71,38,47,45,16,89,3886.08
72,41,48,39,16,83,3886.34
73,41,49,34,16,88,3886.13
74,41,49,34,15,84,3886.3
75,40,47,37,12,76,3886.64
76,38,45,34,9,57,3887.47
77,35,44,30,7,49,3887.81
78,34,46,29,6,48,3887.86
79,35,47,33,6,53,3887.64
80,36,48,34,6,59,3887.38
81,38,53,31,7,73,3886.77
82,40,55,31,7,81,3886.43
83,43,60,33,7,94,3885.87
84,43,61,42,6,99,3885.65
85,42,61,44,6,99,3885.65
86,43,60,40,7,101,3885.56
87,46,62,39,9,111,3885.13
88,48,64,42,9,114,3885.0
89,50,65,46,9,122,3884.66
90,50,64,45,8,119,3884.78
91,50,63,41,7,115,3884.96
92,50,63,39,7,105,3885.39
93,50,62,43,6,99,3885.65
94,52,62,42,6,95,3885.82
95,52,63,39,6,95,3885.82
96,53,66,39,9,98,3885.69
97,59,69,43,10,111,3885.13
98,61,72,50,12,114,3885.0
99,63,75,54,13,125,3884.53
100,65,77,53,13,126,3884.48
101,67,79,53,13,129,3884.35
102,67,81,60,16,138,3883.96
103,71,85,62,18,156,3883.18
104,74,87,63,20,166,3882.75
105,77,93,66,23,188,3881.8
106,82,94,72,24,189,3881.76
107,83,96,77,26,197,3881.41
108,86,99,77,29,207,3880.98
109,91,102,76,31,216,3880.59
110,92,105,78,33,225,3880.2
111,95,108,85,35,242,3879.46
112,97,109,88,36,242,3879.46
113,99,108,87,36,243,3879.42
114,99,107,84,39,239,3879.59
115,105,107,82,42,239,3879.59
116,107,108,85,43,241,3879.51
