x,a,b,c,d,index_value,true_index_value
2,201,36,176,238,340,3842.38
3,201,35,176,238,339,3842.46
4,220,48,176,238,350,3841.55
5,232,61,188,238,362,3840.57
6,234,80,205,238,374,3839.58
7,234,84,210,237,376,3839.42
8,233,89,208,234,375,3839.5
9,221,94,200,232,377,3839.34
10,214,102,190,232,397,3837.7
11,219,112,201,232,403,3837.2
12,220,120,219,232,424,3835.48
13,220,127,224,230,429,3835.07
14,220,127,214,227,431,3834.91
15,219,126,205,226,428,3835.15
16,206,125,220,224,428,3835.15
17,206,128,220,224,429,3835.07
18,209,129,215,224,431,3834.91
19,209,130,210,226,432,3834.82
20,220,135,218,227,442,3834.0
21,226,140,223,227,449,3833.43
22,226,146,227,228,463,3832.28
23,227,148,227,228,466,3832.03
24,235,150,223,229,473,3831.46
25,236,151,235,230,472,3831.54
26,243,154,237,230,472,3831.54
27,243,150,231,230,470,3831.7
28,242,144,224,228,464,3832.2
29,238,137,215,227,452,3833.18
30,237,125,216,226,442,3834.0
31,235,120,205,224,427,3835.23
32,231,118,196,224,432,3834.82
33,231,118,191,224,432,3834.82
34,231,113,207,221,421,3835.73
35,229,109,203,218,414,3836.3
36,219,99,188,221,404,3837.12
37,231,107,180,222,413,3836.38
38,231,108,179,222,417,3836.05
39,231,113,200,220,417,3836.05
40,230,109,200,218,407,3836.88
41,226,106,195,217,401,3837.37
42,225,100,192,215,390,3838.27
43,224,96,193,212,379,3839.17
44,218,87,187,210,363,3840.49
45,213,83,178,209,357,3840.98
46,212,79,167,208,354,3841.23
47,211,81,163,207,357,3840.98
48,210,85,171,206,363,3840.49
49,210,89,172,206,365,3840.32
50,209,90,169,204,361,3840.65
51,207,89,164,202,359,3840.82
52,205,85,167,201,352,3841.39
53,204,85,164,201,349,3841.64
54,202,81,160,199,343,3842.13
55,201,80,154,198,341,3842.29
56,200,79,150,196,349,3841.64
57,198,79,157,196,352,3841.39
58,198,75,156,195,349,3841.64
59,197,73,153,191,345,3841.96
60,192,68,146,190,334,3842.87
61,192,71,151,190,330,3843.2
62,192,72,153,190,323,3843.77
63,192,70,152,189,319,3844.1
64,193,70,146,189,313,3844.59
65,193,72,143,189,315,3844.43
66,193,75,152,188,317,3844.26
67,193,76,154,188,317,3844.26
68,193,75,150,187,316,3844.35
69,193,75,146,188,319,3844.1
70,197,79,148,188,325,3843.61
71,197,80,151,188,328,3843.36
72,197,79,151,186,323,3843.77
73,196,82,145,185,323,3843.77
74,196,83,143,185,323,3843.77
75,195,87,152,184,322,3843.85
76,196,86,153,184,317,3844.26
77,196,83,149,184,307,3845.08
78,196,80,147,182,302,3845.49
79,195,72,148,179,276,3847.63
80,193,67,142,178,269,3848.2
81,189,63,137,175,255,3849.35
82,188,66,131,175,263,3848.7
83,190,69,131,175,265,3848.53
84,190,75,139,175,271,3848.04
85,190,76,144,175,269,3848.2
86,190,78,143,175,268,3848.29
87,193,83,139,176,277,3847.55
88,194,87,143,176,286,3846.81
89,194,93,150,176,297,3845.9
90,195,96,151,175,301,3845.58
91,196,97,150,176,301,3845.58
92,196,99,149,176,300,3845.66
93,196,97,153,176,296,3845.99
94,196,94,151,174,295,3846.07
95,195,90,145,173,285,3846.89
96,195,86,140,172,283,3847.05
97,194,82,138,171,274,3847.79
98,192,80,138,166,272,3847.96
99,187,77,136,164,258,3849.11
100,186,75,134,162,257,3849.19
101,184,65,130,159,234,3851.08
102,181,59,126,155,222,3852.06
103,175,48,119,149,203,3853.62
104,171,45,119,148,205,3853.46
105,171,45,116,148,202,3853.7
106,171,42,118,147,201,3853.78
107,170,39,119,142,189,3854.77
108,166,36,115,140,184,3855.18
109,166,33,112,137,173,3856.08
110,165,32,110,134,168,3856.49
111,161,31,114,133,168,3856.49
112,160,34,115,131,170,3856.33
113,160,38,115,130,178,3855.67
114,162,44,116,130,182,3855.34
115,162,47,117,130,179,3855.59
116,162,46,124,129,166,3856.66
117,160,45,123,126,156,3857.48
118,158,43,119,123,149,3858.05
119,158,52,119,123,165,3856.74
120,159,57,124,125,176,3855.84
121,161,69,134,125,190,3854.69
122,162,74,139,126,203,3853.62
123,163,83,139,128,211,3852.96
124,167,87,139,128,220,3852.23
125,168,94,147,128,229,3851.49
126,168,97,151,127,228,3851.57
127,168,96,149,127,228,3851.57
128,168,96,149,127,225,3851.81
129,168,96,150,128,226,3851.73
130,169,98,149,128,229,3851.49
131,170,99,148,128,232,3851.24
132,170,99,148,128,226,3851.73
133,170,98,147,127,226,3851.73
134,170,94,146,126,218,3852.39
135,171,92,143,126,212,3852.88
136,171,86,139,126,202,3853.7
137,170,84,135,124,196,3854.2
138,169,78,133,122,189,3854.77
139,168,75,132,122,185,3855.1
140,168,74,128,119,177,3855.75
141,168,75,124,119,186,3855.02
142,168,76,124,119,187,3854.93
143,168,79,130,119,188,3854.85
144,168,80,129,118,185,3855.1
145,168,77,128,118,175,3855.92
146,168,76,125,116,168,3856.49
147,168,71,125,116,161,3857.07
148,168,68,122,115,154,3857.64
149,167,66,116,114,153,3857.72
150,167,65,112,114,154,3857.64
151,167,69,112,113,165,3856.74
152,168,73,116,114,173,3856.08
153,170,78,120,115,185,3855.1
154,171,83,123,117,188,3854.85
155,173,90,123,117,202,3853.7
156,173,92,128,117,206,3853.37
157,174,101,135,118,223,3851.98
158,176,102,139,119,226,3851.73
159,177,104,141,119,229,3851.49
160,177,104,141,119,229,3851.49
161,178,102,141,119,227,3851.65
162,178,102,139,120,227,3851.65
163,179,102,135,122,230,3851.4
164,181,105,135,122,239,3850.67
165,182,107,136,122,241,3850.5
166,182,109,139,122,239,3850.67
167,182,108,139,122,237,3850.83
168,182,106,134,123,232,3851.24
169,183,105,132,123,232,3851.24
170,183,104,132,123,232,3851.24
171,183,102,131,121,232,3851.24
172,183,100,127,121,233,3851.16
173,183,100,126,122,236,3850.91
174,185,103,128,123,240,3850.58
175,186,104,130,124,245,3850.17
176,186,106,129,126,250,3849.76
177,189,110,129,127,258,3849.11
178,190,112,129,127,260,3848.94
179,190,115,136,127,259,3849.02
180,191,114,136,128,255,3849.35
181,191,113,133,128,256,3849.27
182,192,114,131,128,256,3849.27
183,192,114,131,128,258,3849.11
184,192,114,133,128,261,3848.86
185,193,114,132,128,262,3848.78
186,193,114,131,128,261,3848.86
187,193,114,131,128,261,3848.86
188,193,114,132,129,261,3848.86
189,194,114,130,130,263,3848.7
190,195,114,129,130,263,3848.7
191,196,116,128,130,267,3848.37
192,196,117,128,130,268,3848.29
193,196,118,131,131,272,3847.96
194,197,117,130,131,273,3847.87
195,197,117,127,132,274,3847.79
196,198,119,127,132,275,3847.71
197,198,119,130,132,274,3847.79
198,198,116,130,131,266,3848.45
199,198,112,125,131,259,3849.02
200,198,107,123,130,251,3849.68
201,198,105,119,129,249,3849.84
202,197,102,118,128,246,3850.09
203,197,101,116,128,244,3850.26
204,197,100,114,128,239,3850.67
205,197,97,112,128,232,3851.24
206,197,95,112,126,232,3851.24
207,196,92,108,126,228,3851.57
208,196,90,105,125,229,3851.49
209,196,91,104,125,230,3851.4
210,196,92,104,125,230,3851.4
211,196,93,107,125,229,3851.49
212,196,93,106,125,226,3851.73
213,197,92,105,126,225,3851.81
214,197,93,104,126,227,3851.65
215,197,94,105,126,231,3851.32
216,197,95,105,126,230,3851.4
217,198,96,105,126,230,3851.4
218,199,97,104,126,235,3850.99
219,199,99,105,126,239,3850.67
220,199,99,108,126,239,3850.67
221,199,98,107,126,232,3851.24
222,199,98,106,126,231,3851.32
223,199,97,105,127,228,3851.57
224,200,97,105,127,227,3851.65
225,200,96,104,127,224,3851.9
226,200,95,104,125,216,3852.55
227,199,91,102,125,207,3853.29
228,199,84,99,124,191,3854.61
229,197,81,99,120,183,3855.26
230,195,73,95,117,168,3856.49
231,194,68,95,115,157,3857.4
232,192,63,90,112,144,3858.46
233,191,52,88,110,124,3860.11
234,189,47,84,106,111,3861.17
235,186,41,78,101,105,3861.66
236,185,44,78,100,112,3861.09
237,185,48,81,100,127,3859.86
238,185,56,87,101,144,3858.46
239,186,60,88,101,152,3857.81
240,187,67,92,103,165,3856.74
241,188,72,95,104,180,3855.51
242,189,76,100,104,185,3855.1
243,189,79,104,105,195,3854.28
244,191,85,105,106,206,3853.37
245,191,87,106,107,212,3852.88
246,192,93,111,107,223,3851.98
247,192,95,116,108,229,3851.49
248,193,97,117,108,232,3851.24
249,194,98,118,109,233,3851.16
250,194,99,118,109,237,3850.83
251,195,99,118,109,240,3850.58
252,195,99,116,109,243,3850.34
253,195,98,115,109,242,3850.42
254,195,97,112,109,241,3850.5
255,195,97,111,109,241,3850.5
256,195,97,111,109,241,3850.5
257,196,97,111,109,240,3850.58
258,196,97,110,109,240,3850.58
259,196,95,109,109,233,3851.16
260,196,93,109,109,231,3851.32
261,196,92,106,109,226,3851.73
262,196,89,104,109,219,3852.31
263,196,87,103,109,212,3852.88
264,196,84,99,108,204,3853.54
265,196,82,99,108,191,3854.61
266,196,81,96,108,188,3854.85
267,196,80,96,107,187,3854.93
268,196,80,95,107,193,3854.44
269,196,81,95,106,196,3854.2
270,196,81,95,106,198,3854.03
271,195,82,95,106,197,3854.11
272,196,82,94,106,189,3854.77
273,196,79,93,106,187,3854.93
274,196,78,92,105,183,3855.26
275,196,76,90,105,182,3855.34
276,196,75,88,104,183,3855.26
277,195,76,88,104,185,3855.1
278,195,78,88,104,192,3854.52
279,195,80,89,104,195,3854.28
280,196,81,90,105,199,3853.95
281,197,84,91,107,204,3853.54
282,198,88,91,107,212,3852.88
283,198,90,96,108,216,3852.55
284,199,92,99,108,217,3852.47
285,199,91,98,108,211,3852.96
286,199,90,96,107,205,3853.46
287,199,88,96,107,197,3854.11
288,199,86,97,107,191,3854.61
289,199,84,94,107,183,3855.26
290,199,82,93,107,182,3855.34
291,199,81,90,106,182,3855.34
292,198,80,90,105,184,3855.18
293,198,80,90,105,184,3855.18
294,198,81,89,105,187,3854.93
295,198,82,89,105,188,3854.85
296,198,82,89,105,191,3854.61
297,198,81,89,104,192,3854.52
298,198,80,88,103,187,3854.93
299,198,80,87,103,187,3854.93
300,198,80,87,103,184,3855.18
301,197,80,87,103,181,3855.43
302,197,78,87,102,173,3856.08
303,197,77,85,101,171,3856.25
304,197,77,83,100,177,3855.75
305,197,78,83,100,178,3855.67
306,197,79,87,100,184,3855.18
307,197,79,87,100,182,3855.34
308,197,79,86,100,179,3855.59
309,197,77,85,100,177,3855.75
310,197,76,83,99,177,3855.75
311,196,75,82,98,177,3855.75
312,196,75,81,98,178,3855.67
313,196,75,79,98,179,3855.59
314,197,75,79,98,178,3855.67
315,197,75,81,98,176,3855.84
316,197,74,80,98,167,3856.58
317,197,72,79,97,166,3856.66
318,196,69,76,96,157,3857.4
319,196,68,76,95,157,3857.4
320,195,66,73,94,149,3858.05
321,195,63,73,93,147,3858.22
322,194,58,70,92,136,3859.12
323,194,52,68,91,123,3860.19
324,192,46,65,85,116,3860.76
325,190,43,62,83,112,3861.09
326,189,44,61,81,113,3861.01
327,189,45,64,81,115,3860.84
328,188,46,64,80,116,3860.76
329,188,47,65,80,116,3860.76
330,188,47,64,79,114,3860.93
331,188,47,63,79,109,3861.34
332,188,44,62,78,99,3862.16
333,187,42,62,76,96,3862.4
334,186,40,58,74,89,3862.98
