x,a,b,c,d,index_value,true_index_value
2,214,74,174,238,463,3921.03
3,240,72,174,238,465,3920.62
4,240,81,174,238,466,3920.42
5,239,98,184,238,470,3919.62
6,226,104,193,238,467,3920.22
7,225,105,191,238,463,3921.03
8,217,105,185,238,455,3922.64
9,215,106,182,238,449,3923.85
10,214,106,177,238,444,3924.86
11,212,104,170,238,439,3925.87
12,196,102,182,237,432,3927.28
13,191,100,178,236,428,3928.08
14,174,100,173,236,421,3929.49
15,165,100,170,235,417,3930.3
16,163,98,179,234,408,3932.11
17,153,97,175,234,404,3932.92
18,150,104,168,233,399,3933.93
19,150,110,169,233,402,3933.32
20,149,118,178,233,405,3932.72
21,150,126,192,233,408,3932.11
22,150,129,195,232,410,3931.71
23,150,128,192,232,408,3932.11
24,149,128,186,231,403,3933.12
25,144,126,190,231,399,3933.93
26,141,130,191,230,397,3934.33
27,140,131,192,230,397,3934.33
28,138,136,188,229,396,3934.53
29,132,140,188,228,398,3934.13
30,133,145,195,228,400,3933.73
31,133,149,200,228,403,3933.12
32,132,153,199,227,403,3933.12
33,130,154,195,227,403,3933.12
34,130,156,204,227,404,3932.92
35,129,155,204,227,401,3933.53
36,128,156,199,226,401,3933.53
37,125,159,196,226,404,3932.92
38,127,162,197,226,408,3932.11
39,129,166,207,225,411,3931.51
40,129,168,207,225,412,3931.31
41,130,169,207,225,412,3931.31
42,130,171,206,225,412,3931.31
43,133,174,214,225,417,3930.3
44,136,179,220,225,421,3929.49
45,139,182,222,226,427,3928.28
46,147,188,224,226,433,3927.07
47,150,190,224,226,436,3926.47
48,150,189,234,226,433,3927.07
49,150,186,230,226,427,3928.28
50,148,179,220,225,417,3930.3
51,146,171,214,225,399,3933.93
52,143,162,212,223,388,3936.15
53,135,156,205,222,376,3938.56
54,128,155,199,221,375,3938.77
55,128,156,200,221,374,3938.97
56,128,156,199,221,372,3939.37
57,128,158,201,221,368,3940.18
58,128,161,201,220,371,3939.57
59,128,163,202,220,373,3939.17
60,127,159,200,220,370,3939.77
61,125,158,200,218,369,3939.98
62,120,152,196,217,361,3941.59
63,115,151,192,216,360,3941.79
64,111,146,186,216,352,3943.4
65,109,146,185,215,350,3943.81
66,105,144,187,214,345,3944.81
67,104,146,185,214,347,3944.41
68,103,147,184,213,347,3944.41
69,103,148,183,213,345,3944.81
70,103,148,186,212,341,3945.62
71,101,150,185,212,342,3945.42
72,101,151,184,212,343,3945.22
73,100,153,184,211,344,3945.02
74,98,154,182,210,344,3945.02
75,98,157,188,210,347,3944.41
76,100,162,191,210,353,3943.2
77,102,164,192,210,356,3942.6
78,103,169,195,211,357,3942.4
79,107,174,197,211,364,3940.98
80,107,176,202,211,365,3940.78
81,107,179,206,211,368,3940.18
82,107,177,205,210,365,3940.78
