x,a,b,c,d,index_value,true_index_value
197,104,102,58,57,201,3976.48
198,102,100,57,56,194,3977.18
199,102,97,54,54,184,3978.18
200,100,95,50,53,173,3979.28
201,98,93,47,53,167,3979.88
202,96,91,46,52,158,3980.77
203,95,90,42,52,156,3980.97
204,95,88,39,52,150,3981.57
205,94,87,36,52,153,3981.27
206,95,86,35,52,153,3981.27
207,95,86,34,52,150,3981.57
208,95,87,33,52,148,3981.77
209,95,90,32,52,157,3980.87
210,96,92,35,53,161,3980.47
211,97,95,41,54,166,3979.98
212,96,95,43,55,163,3980.27
213,98,95,40,55,161,3980.47
214,98,95,40,55,162,3980.37
215,98,95,41,56,163,3980.27
216,98,95,40,56,165,3980.07
217,98,96,39,56,168,3979.78
218,99,99,38,56,174,3979.18
219,100,101,40,56,180,3978.58
220,100,103,43,57,187,3977.88
221,101,104,45,58,191,3977.48
222,102,105,45,58,194,3977.18
223,102,104,45,58,191,3977.48
224,102,103,46,58,190,3977.58
225,101,102,43,58,184,3978.18
226,102,103,40,59,187,3977.88
227,105,105,40,60,196,3976.98
228,106,109,43,62,206,3975.98
229,108,111,49,63,215,3975.08
230,108,113,55,64,219,3974.68
231,109,113,55,64,217,3974.88
232,111,113,54,65,218,3974.78
233,112,114,56,66,222,3974.39
234,113,115,58,67,227,3973.89
235,114,115,58,67,232,3973.39
236,114,115,58,68,233,3973.29
237,114,115,57,69,229,3973.69
238,114,113,57,69,222,3974.39
239,114,111,55,68,214,3975.18
240,114,108,50,68,209,3975.68
241,114,107,47,68,206,3975.98
242,114,108,47,68,210,3975.58
243,115,108,47,69,211,3975.48
244,115,107,46,69,208,3975.78
245,115,106,44,70,207,3975.88
246,116,107,41,70,213,3975.28
247,116,108,43,71,216,3974.98
248,117,108,46,71,223,3974.29
249,118,108,45,72,224,3974.19
250,118,108,45,72,221,3974.49
251,118,109,45,72,223,3974.29
252,119,110,45,73,224,3974.19
253,119,110,45,73,228,3973.79
254,119,110,46,73,225,3974.09
255,119,109,44,73,222,3974.39
256,119,108,43,73,219,3974.68
257,118,107,41,73,216,3974.98
258,118,105,38,73,212,3975.38
259,118,103,36,72,208,3975.78
260,117,102,35,72,205,3976.08
261,117,103,32,72,212,3975.38
262,117,104,32,72,215,3975.08
263,117,106,35,73,224,3974.19
264,119,109,35,74,226,3973.99
265,119,110,41,75,229,3973.69
266,120,111,44,75,230,3973.59
267,120,112,44,75,230,3973.59
268,120,112,45,75,230,3973.59
269,120,111,44,75,230,3973.59
270,120,111,44,76,230,3973.59
271,121,111,44,76,231,3973.49
272,121,111,43,76,231,3973.49
273,121,111,43,76,230,3973.59
274,121,110,44,76,230,3973.59
275,121,110,43,77,229,3973.69
276,121,109,41,76,228,3973.79
277,121,107,40,76,226,3973.99
278,121,106,40,76,225,3974.09
279,120,105,37,76,224,3974.19
280,120,105,36,76,222,3974.39
281,120,104,34,76,221,3974.49
282,122,105,32,77,229,3973.69
283,123,107,32,78,236,3972.99
284,124,110,37,79,246,3971.99
285,124,111,41,80,252,3971.39
286,125,112,41,80,256,3970.99
287,125,112,41,80,255,3971.09
288,125,112,43,81,254,3971.19
289,125,111,42,81,248,3971.79
290,126,110,41,81,247,3971.89
291,127,109,38,82,243,3972.29
292,127,108,38,82,241,3972.49
293,127,106,36,82,232,3973.39
294,127,105,33,82,229,3973.69
295,126,104,31,82,223,3974.29
296,126,103,30,82,223,3974.29
297,126,103,30,81,221,3974.49
298,126,100,28,81,210,3975.58
299,125,99,25,80,209,3975.68
300,124,97,23,80,199,3976.68
301,124,96,23,79,196,3976.98
302,123,95,21,79,191,3977.48
303,122,94,19,79,184,3978.18
304,122,92,17,78,177,3978.88
305,121,90,15,77,169,3979.68
306,121,88,14,77,163,3980.27
307,120,89,13,77,164,3980.17
308,119,90,13,77,165,3980.07
309,119,90,16,77,166,3979.98
310,119,90,18,77,161,3980.47
311,119,90,17,77,161,3980.47
312,118,89,16,76,154,3981.17
313,118,87,15,76,153,3981.27
314,117,89,13,76,163,3980.27
315,117,90,13,76,164,3980.17
316,117,94,18,76,176,3978.98
317,117,94,20,76,176,3978.98
318,116,93,18,75,172,3979.38
319,116,90,17,74,161,3980.47
320,115,88,15,73,154,3981.17
321,113,85,11,73,143,3982.27
322,113,85,7,73,145,3982.07
323,114,87,7,74,146,3981.97
324,114,89,11,75,149,3981.67
325,114,90,15,75,147,3981.87
326,115,91,15,75,148,3981.77
327,115,91,16,75,148,3981.77
328,115,91,17,75,150,3981.57
329,115,91,17,75,150,3981.57
330,115,91,17,75,143,3982.27
331,115,91,16,75,141,3982.47
332,114,90,15,75,136,3982.97
333,115,93,15,75,141,3982.47
334,115,93,16,76,142,3982.37
335,115,96,21,76,146,3981.97
336,115,96,23,76,146,3981.97
337,115,96,24,76,147,3981.87
338,115,97,23,76,149,3981.67
339,115,98,23,76,152,3981.37
340,116,99,23,77,158,3980.77
341,116,99,24,76,154,3981.17
342,116,97,25,76,152,3981.37
343,115,96,24,76,141,3982.47
344,114,94,22,75,136,3982.97
345,114,93,19,75,133,3983.27
346,113,93,18,75,135,3983.07
347,114,96,19,75,144,3982.17
348,116,99,22,77,151,3981.47
349,117,103,28,79,161,3980.47
350,118,105,31,79,168,3979.78
351,119,107,34,80,172,3979.38
352,119,107,37,81,172,3979.38
353,119,108,37,81,175,3979.08
354,119,108,37,81,173,3979.28
355,119,107,37,81,172,3979.38
356,119,106,35,81,165,3980.07
357,119,105,32,82,164,3980.17
358,120,105,30,82,164,3980.17
359,120,106,30,82,169,3979.68
360,120,106,31,82,171,3979.48
361,120,107,31,82,181,3978.48
362,121,109,31,82,183,3978.28
363,122,111,33,83,192,3977.38
364,122,113,34,84,197,3976.88
365,123,115,37,85,200,3976.58
366,123,115,39,85,201,3976.48
367,123,115,41,85,201,3976.48
368,123,115,40,86,196,3976.98
369,123,114,39,85,193,3977.28
370,123,112,36,85,188,3977.78
371,123,110,34,85,183,3978.28
372,123,109,31,86,179,3978.68
373,123,108,30,86,181,3978.48
374,123,108,30,86,181,3978.48
375,123,108,30,85,180,3978.58
376,123,107,28,85,171,3979.48
377,123,105,28,85,167,3979.88
378,122,103,27,85,158,3980.77
379,122,102,24,85,155,3981.07
380,122,102,23,85,156,3980.97
381,122,103,23,85,158,3980.77
382,121,104,23,85,159,3980.67
383,121,104,25,85,161,3980.47
384,121,104,26,84,160,3980.57
385,121,103,25,84,159,3980.67
386,120,104,25,84,161,3980.47
387,120,105,25,85,165,3980.07
388,121,107,25,85,173,3979.28
389,121,109,26,85,177,3978.88
390,121,110,29,85,175,3979.08
391,121,108,31,85,172,3979.38
392,120,107,30,85,165,3980.07
393,120,105,28,85,159,3980.67
394,120,104,26,85,155,3981.07
395,120,103,23,85,154,3981.17
396,120,104,23,85,155,3981.07
397,120,105,26,85,162,3980.37
398,122,106,26,85,162,3980.37
399,122,106,27,86,165,3980.07
400,122,108,26,87,169,3979.68
401,122,109,30,87,175,3979.08
402,122,110,33,88,179,3978.68
403,123,110,32,88,178,3978.78
404,123,110,32,88,180,3978.58
405,126,114,32,89,187,3977.88
406,127,116,36,91,192,3977.38
407,128,122,42,92,207,3975.88
408,129,123,46,93,211,3975.48
409,130,126,51,94,220,3974.58
410,131,127,54,95,224,3974.19
411,132,127,56,96,224,3974.19
412,132,127,57,97,220,3974.58
413,133,127,55,97,219,3974.68
414,133,127,55,98,222,3974.39
415,134,127,55,99,225,3974.09
416,134,127,56,99,225,3974.09
417,135,128,54,99,228,3973.79
418,136,131,54,100,236,3972.99
419,137,132,58,101,241,3972.49
420,139,135,63,103,248,3971.79
421,140,136,66,104,247,3971.89
422,140,135,68,105,240,3972.59
423,140,133,67,105,231,3973.49
424,140,131,63,105,222,3974.39
425,140,129,61,106,214,3975.18
426,140,127,58,106,205,3976.08
427,140,125,56,105,199,3976.68
428,140,122,54,105,192,3977.38
429,140,121,52,104,186,3977.98
430,139,120,49,104,190,3977.58
431,139,122,49,104,191,3977.48
432,139,124,51,105,202,3976.38
433,140,124,52,106,203,3976.28
434,140,124,53,106,207,3975.88
435,140,124,53,106,208,3975.78
436,140,124,52,106,203,3976.28
437,140,122,51,106,199,3976.68
438,139,121,50,106,190,3977.58
439,139,119,47,106,184,3978.18
440,139,118,46,106,183,3978.28
441,139,118,45,106,185,3978.08
442,138,118,45,106,186,3977.98
443,138,119,45,106,188,3977.78
444,138,119,45,106,189,3977.68
445,139,119,45,106,194,3977.18
446,139,119,46,106,195,3977.08
447,139,120,45,106,196,3976.98
448,139,121,45,106,198,3976.78
449,139,121,46,106,201,3976.48
450,139,121,47,107,198,3976.78
451,139,121,47,107,197,3976.88
452,139,120,45,107,195,3977.08
453,139,120,45,107,197,3976.88
454,139,120,44,107,198,3976.78
455,139,120,44,107,198,3976.78
456,139,120,45,106,196,3976.98
457,138,119,42,106,189,3977.68
458,138,118,40,106,188,3977.78
459,138,118,40,106,193,3977.28
460,138,119,41,107,198,3976.78
461,140,121,41,107,211,3975.48
462,141,123,44,108,213,3975.28
463,141,125,48,109,217,3974.88
464,141,124,50,110,212,3975.38
465,141,123,49,110,207,3975.88
466,141,123,47,110,209,3975.68
467,142,123,47,110,210,3975.58
468,142,123,47,111,205,3976.08
469,142,122,47,111,201,3976.48
470,142,121,45,111,199,3976.68
471,142,120,45,111,196,3976.98
472,142,118,42,110,189,3977.68
473,141,117,41,110,182,3978.38
474,140,116,39,110,177,3978.88
475,140,115,38,109,177,3978.88
476,139,116,38,109,180,3978.58
477,139,116,37,109,181,3978.48
478,139,116,37,110,184,3978.18
479,139,116,35,110,183,3978.28
480,139,116,35,109,183,3978.28
481,139,114,34,109,175,3979.08
482,139,112,33,109,172,3979.38
483,138,111,31,108,164,3980.17
484,138,109,28,107,155,3981.07
485,137,107,26,106,152,3981.37
486,136,106,24,105,145,3982.07
487,135,105,22,105,143,3982.27
488,134,104,20,105,140,3982.57
489,134,103,20,105,144,3982.17
490,134,104,19,105,146,3981.97
491,133,105,20,105,149,3981.67
492,133,105,21,105,146,3981.97
493,133,104,20,104,143,3982.27
494,133,104,20,104,140,3982.57
495,132,103,18,103,141,3982.47
496,132,103,18,102,141,3982.47
497,131,101,18,101,138,3982.77
498,130,100,17,100,136,3982.97
499,129,99,15,100,131,3983.47
500,128,100,15,100,135,3983.07
501,129,104,15,100,150,3981.57
502,129,106,18,101,156,3980.97
503,130,111,24,102,177,3978.88
504,130,112,27,102,178,3978.78
505,132,114,31,103,186,3977.98
506,132,116,33,104,188,3977.78
507,133,117,35,105,191,3977.48
508,133,118,36,105,195,3977.08
509,135,120,38,106,203,3976.28
510,136,123,40,107,211,3975.48
511,137,125,45,108,218,3974.78
512,137,127,49,109,221,3974.49
513,138,129,51,110,228,3973.79
514,139,131,52,111,232,3973.39
515,141,134,57,113,241,3972.49
516,142,136,61,114,247,3971.89
517,144,138,65,116,248,3971.79
518,144,138,68,117,248,3971.79
519,145,138,70,118,245,3972.09
520,146,138,69,119,240,3972.59
521,146,138,69,119,240,3972.59
522,146,138,69,120,239,3972.69
523,146,138,70,120,241,3972.49
524,147,137,69,120,240,3972.59
525,147,136,68,121,235,3973.09
526,147,136,68,121,235,3973.09
527,148,136,68,121,235,3973.09
528,148,138,69,122,246,3971.99
529,148,139,70,122,247,3971.89
530,149,142,73,123,259,3970.69
531,151,145,76,125,263,3970.29
532,151,147,81,126,269,3969.69
533,152,147,86,127,268,3969.79
534,152,146,86,127,266,3969.99
535,152,145,84,127,260,3970.59
536,151,144,80,127,255,3971.09
537,152,142,77,127,252,3971.39
538,152,141,75,128,248,3971.79
539,152,140,73,128,244,3972.19
540,152,138,71,127,239,3972.69
541,152,137,69,127,235,3973.09
542,151,136,68,127,229,3973.69
543,151,136,68,127,228,3973.79
544,153,134,68,127,224,3974.19
545,154,135,63,129,229,3973.69
546,155,136,44,131,229,3973.69
547,155,138,48,133,236,3972.99
548,155,137,52,132,232,3973.39
549,155,136,52,130,228,3973.79
550,153,135,51,130,220,3974.58
551,152,134,51,130,216,3974.98
552,152,133,51,130,211,3975.48
553,152,134,51,130,218,3974.78
554,154,139,61,131,228,3973.79
555,155,141,74,133,239,3972.69
556,156,144,82,134,248,3971.79
557,159,146,84,135,248,3971.79
558,159,148,85,137,253,3971.29
559,159,149,87,139,254,3971.19
560,159,148,88,139,254,3971.19
561,159,147,85,139,253,3971.29
562,158,146,83,139,251,3971.49
563,158,146,83,139,252,3971.39
564,158,146,83,139,253,3971.29
565,159,147,85,139,259,3970.69
566,160,149,85,139,264,3970.19
567,162,152,86,141,276,3969.0
568,162,153,91,142,280,3968.6
569,163,156,95,143,287,3967.9
570,165,158,95,145,289,3967.7
571,167,162,99,147,301,3966.5
572,167,164,104,149,302,3966.4
573,167,164,110,150,303,3966.3
574,168,163,112,150,298,3966.8
575,169,164,111,151,304,3966.2
576,169,165,111,152,307,3965.9
577,170,167,115,152,315,3965.1
578,170,168,116,153,318,3964.8
579,171,169,118,154,325,3964.1
580,171,169,118,154,326,3964.0
581,171,169,121,155,326,3964.0
582,171,167,120,155,324,3964.2
583,171,165,118,155,318,3964.8
584,171,164,115,155,315,3965.1
585,172,164,112,156,318,3964.8
586,172,165,112,156,319,3964.7
587,172,165,114,157,323,3964.3
588,172,164,113,157,323,3964.3
589,173,165,110,157,329,3963.7
590,175,168,110,158,330,3963.6
591,176,170,115,160,335,3963.11
592,177,171,120,161,337,3962.91
593,178,172,120,162,339,3962.71
594,178,172,121,164,337,3962.91
595,178,172,124,165,335,3963.11
596,179,171,123,165,330,3963.6
597,179,170,122,165,327,3963.9
598,179,168,121,166,323,3964.3
599,179,166,118,166,318,3964.8
600,179,164,114,166,320,3964.6
601,178,164,112,166,321,3964.5
602,178,162,112,166,317,3964.9
603,178,161,110,166,310,3965.6
604,178,160,108,166,313,3965.3
605,178,159,105,166,314,3965.2
606,178,159,105,166,320,3964.6
607,178,159,105,166,317,3964.9
608,178,159,104,166,312,3965.4
609,178,157,104,166,306,3966.0
610,178,156,102,166,302,3966.4
611,178,154,98,165,297,3966.9
612,177,152,97,164,292,3967.4
613,176,151,95,164,291,3967.5
614,175,150,93,164,291,3967.5
615,175,150,92,163,292,3967.4
616,175,151,91,163,303,3966.3
617,175,153,91,163,305,3966.1
618,176,156,95,164,320,3964.6
619,176,158,99,164,321,3964.5
620,176,159,102,165,325,3964.1
621,176,159,102,165,322,3964.4
622,176,158,105,166,316,3965.0
623,176,157,104,166,310,3965.6
624,176,155,101,166,301,3966.5
625,176,154,99,166,297,3966.9
626,176,154,97,166,300,3966.6
627,176,154,97,166,301,3966.5
628,176,155,98,166,304,3966.2
629,177,155,98,166,305,3966.1
630,177,156,98,167,312,3965.4
631,177,158,100,168,316,3965.0
632,178,160,102,168,329,3963.7
633,178,162,105,168,331,3963.51
634,179,163,107,169,336,3963.01
635,179,163,108,170,332,3963.41
636,179,163,108,170,331,3963.51
637,179,162,107,171,330,3963.6
638,180,162,106,171,331,3963.51
639,180,162,106,171,331,3963.51
640,180,162,107,172,328,3963.8
641,180,162,107,172,326,3964.0
642,180,162,106,172,325,3964.1
643,181,163,106,172,325,3964.1
644,181,163,107,173,325,3964.1
645,181,163,107,173,324,3964.2
646,181,162,106,173,323,3964.3
647,181,161,105,173,320,3964.6
648,180,160,103,173,315,3965.1
649,180,158,102,173,311,3965.5
650,180,157,99,172,305,3966.1
651,180,156,97,172,302,3966.4
652,180,155,96,172,296,3967.0
653,180,154,95,172,297,3966.9
654,179,153,93,172,297,3966.9
655,179,152,92,172,300,3966.6
656,179,151,91,172,302,3966.4
657,179,151,91,172,300,3966.6
658,179,151,91,172,299,3966.7
659,179,151,91,172,300,3966.6
660,179,152,91,172,305,3966.1
661,179,153,91,173,307,3965.9
662,179,153,93,173,307,3965.9
663,179,153,92,173,306,3966.0
664,180,153,91,174,304,3966.2
665,180,152,90,174,303,3966.3
666,180,151,89,174,302,3966.4
667,180,151,89,174,297,3966.9
668,180,150,88,174,296,3967.0
669,179,150,88,174,295,3967.1
670,180,151,88,174,298,3966.8
671,180,152,88,174,300,3966.6
672,180,152,89,175,301,3966.5
673,180,152,90,175,300,3966.6
674,180,152,91,175,299,3966.7
675,180,152,89,175,299,3966.7
676,180,151,88,174,297,3966.9
677,180,150,88,174,296,3967.0
678,179,149,87,174,294,3967.2
679,179,148,86,174,293,3967.3
680,179,148,86,174,294,3967.2
681,179,149,86,174,297,3966.9
682,180,154,86,174,313,3965.3
683,181,157,92,176,315,3965.1
684,183,162,99,177,325,3964.1
685,183,163,105,179,316,3965.0
686,183,163,110,180,315,3965.1
687,184,164,110,181,314,3965.2
688,184,165,111,181,323,3964.3
689,184,166,112,182,327,3963.9
690,184,166,114,182,326,3964.0
691,184,166,116,182,322,3964.4
692,184,165,115,182,318,3964.8
693,184,164,114,182,318,3964.8
694,184,162,113,181,312,3965.4
695,183,159,111,179,301,3966.5
696,181,157,106,178,293,3967.3
697,180,154,104,178,280,3968.6
698,180,153,100,178,278,3968.8
699,180,151,99,177,275,3969.09
700,179,150,98,177,273,3969.29
701,178,149,96,176,270,3969.59
702,178,148,94,176,268,3969.79
703,177,147,93,175,264,3970.19
704,177,146,91,174,263,3970.29
705,176,147,91,174,265,3970.09
706,176,148,91,174,273,3969.29
707,176,148,92,175,275,3969.09
708,176,148,94,175,273,3969.29
709,176,148,94,175,270,3969.59
710,176,148,92,175,270,3969.59
711,175,147,92,174,265,3970.09
712,175,146,91,173,261,3970.49
713,174,143,88,173,250,3971.59
714,174,142,86,172,243,3972.29
715,173,140,84,171,237,3972.89
716,173,139,82,171,232,3973.39
717,172,138,80,171,239,3972.69
718,172,139,79,171,239,3972.69
719,172,140,81,171,245,3972.09
720,172,140,82,171,243,3972.29
721,172,140,81,171,244,3972.19
722,172,140,80,171,245,3972.09
723,171,140,80,171,245,3972.09
724,171,140,79,171,244,3972.19
725,171,139,77,171,240,3972.59
726,171,139,77,171,240,3972.59
727,171,140,77,171,244,3972.19
728,171,142,78,171,252,3971.39
729,172,143,81,172,257,3970.89
730,172,144,81,172,261,3970.49
731,172,145,83,172,265,3970.09
732,172,145,84,173,266,3969.99
733,172,145,85,173,266,3969.99
734,172,144,85,172,259,3970.69
735,172,143,83,171,257,3970.89
736,171,142,79,171,251,3971.49
737,171,141,78,171,249,3971.69
738,170,140,78,171,249,3971.69
739,170,140,77,170,247,3971.89
740,170,139,75,170,247,3971.89
741,170,139,74,170,246,3971.99
742,169,138,73,170,245,3972.09
743,169,138,73,170,245,3972.09
744,169,138,72,169,247,3971.89
745,169,139,72,169,249,3971.69
746,168,139,73,169,251,3971.49
747,168,139,74,169,251,3971.49
748,168,139,73,169,247,3971.89
749,168,138,72,169,247,3971.89
750,168,137,70,169,242,3972.39
751,167,137,70,169,242,3972.39
752,167,137,69,169,244,3972.19
753,168,138,69,169,250,3971.59
754,168,139,70,169,252,3971.39
755,168,139,71,170,256,3970.99
756,168,139,72,170,258,3970.79
757,168,139,71,170,260,3970.59
758,168,140,71,170,263,3970.29
759,168,142,72,170,265,3970.09
760,169,142,74,170,266,3969.99
761,169,143,75,171,266,3969.99
762,169,143,75,171,262,3970.39
763,169,142,76,171,260,3970.59
764,169,142,74,171,253,3971.29
765,169,142,74,171,254,3971.19
766,168,141,73,171,255,3971.09
767,168,141,72,171,257,3970.89
768,168,140,71,171,258,3970.79
769,168,140,71,171,256,3970.99
770,168,140,71,171,256,3970.99
771,168,140,70,170,251,3971.49
772,168,140,70,170,250,3971.59
773,167,139,69,170,247,3971.89
774,167,139,68,170,247,3971.89
775,167,139,68,170,245,3972.09
776,167,138,67,170,244,3972.19
777,167,137,66,170,240,3972.59
778,167,137,65,170,239,3972.69
779,167,136,65,170,238,3972.79
780,167,136,63,170,241,3972.49
781,167,138,63,170,244,3972.19
782,167,138,65,171,246,3971.99
783,167,138,65,171,245,3972.09
784,167,138,65,171,246,3971.99
785,168,138,66,171,246,3971.99
786,168,138,66,171,247,3971.89
787,168,139,65,172,249,3971.69
788,168,139,65,172,250,3971.59
789,168,140,66,172,251,3971.49
790,168,140,66,173,252,3971.39
791,168,140,67,173,252,3971.39
792,169,140,66,173,252,3971.39
793,169,141,66,173,252,3971.39
794,170,143,66,174,261,3970.49
795,170,145,69,174,262,3970.39
796,171,147,73,175,271,3969.49
797,171,148,75,176,275,3969.09
798,171,148,77,176,277,3968.9
799,171,149,78,177,280,3968.6
800,172,150,78,177,281,3968.5
801,172,152,79,177,287,3967.9
802,173,154,82,178,288,3967.8
803,174,156,86,178,295,3967.1
804,174,157,88,179,296,3967.0
805,175,158,90,181,302,3966.4
806,175,159,91,182,303,3966.3
807,176,159,93,182,305,3966.1
808,176,160,93,183,307,3965.9
809,177,161,94,183,309,3965.7
810,178,161,95,185,310,3965.6
811,178,162,97,186,310,3965.6
812,179,162,97,187,313,3965.3
813,179,163,98,187,315,3965.1
814,179,164,99,188,318,3964.8
815,181,166,101,188,324,3964.2
816,182,167,103,189,326,3964.0
817,182,169,106,191,331,3963.51
818,183,172,109,192,336,3963.01
819,185,175,111,192,347,3961.91
820,188,183,115,194,366,3960.01
821,190,188,124,197,381,3958.51
