x,a,b,c,d,index_value,true_index_value
2,237,216,237,226,459,3790.29
3,237,200,237,226,451,3791.22
4,236,195,237,226,449,3791.45
5,243,197,237,226,449,3791.45
6,243,199,240,226,455,3790.75
7,242,195,241,226,451,3791.22
8,232,191,233,225,443,3792.15
9,232,187,227,225,439,3792.61
10,213,179,224,225,422,3794.58
11,209,168,219,224,415,3795.39
12,162,155,218,224,394,3797.82
13,159,144,206,224,386,3798.75
14,152,137,197,224,377,3799.8
15,140,133,191,224,367,3800.95
16,151,138,197,224,366,3801.07
17,151,138,198,224,365,3801.19
18,150,137,197,222,361,3801.65
19,136,135,189,222,358,3802.0
20,137,141,188,222,363,3801.42
21,139,147,196,222,372,3800.37
22,139,150,197,221,376,3799.91
23,138,148,192,220,372,3800.37
24,112,140,185,218,360,3801.77
25,102,139,186,218,356,3802.23
26,101,145,182,218,358,3802.0
27,102,152,182,218,368,3800.84
28,106,161,185,219,374,3800.14
29,115,167,191,220,381,3799.33
30,128,170,193,220,382,3799.22
31,129,171,190,220,385,3798.87
32,129,169,187,219,381,3799.33
33,128,166,181,219,373,3800.26
34,124,170,186,220,371,3800.49
35,131,176,190,220,377,3799.8
36,138,186,193,220,387,3798.64
37,138,187,195,220,382,3799.22
38,137,184,198,219,381,3799.33
39,129,179,197,219,374,3800.14
40,133,179,191,220,379,3799.56
41,142,185,189,221,386,3798.75
42,151,193,187,222,398,3797.36
43,152,199,197,222,403,3796.78
44,154,205,207,222,410,3795.97
45,157,207,206,223,414,3795.51
46,162,208,205,223,417,3795.16
47,173,211,204,223,421,3794.7
48,174,212,211,224,421,3794.7
49,177,212,211,224,420,3794.81
50,182,211,206,224,419,3794.93
51,186,212,205,225,420,3794.81
52,189,214,210,225,424,3794.35
53,189,214,209,226,425,3794.23
54,191,213,207,225,426,3794.12
55,191,206,203,225,416,3795.27
56,190,202,199,225,410,3795.97
57,184,194,199,225,399,3797.25
58,184,191,194,224,399,3797.25
59,184,188,189,224,398,3797.36
60,183,185,188,224,393,3797.94
61,175,180,186,224,385,3798.87
62,172,176,182,223,381,3799.33
63,171,175,180,223,381,3799.33
64,166,175,180,223,382,3799.22
65,167,176,178,224,384,3798.98
66,171,181,182,224,390,3798.29
67,175,185,183,224,394,3797.82
68,178,194,185,225,404,3796.67
69,181,197,186,225,407,3796.32
70,188,205,193,225,419,3794.93
71,192,208,196,226,423,3794.46
72,199,214,200,227,434,3793.19
73,200,216,203,228,437,3792.84
74,205,217,204,228,436,3792.96
75,206,218,207,229,438,3792.72
76,207,218,206,229,440,3792.49
77,207,213,204,229,434,3793.19
78,213,212,201,230,435,3793.07
79,214,214,199,231,437,3792.84
80,218,220,202,231,450,3791.33
81,218,221,203,231,452,3791.1
82,218,220,203,231,452,3791.1
83,219,219,200,232,449,3791.45
84,225,225,201,233,461,3790.06
85,231,229,205,234,465,3789.6
86,236,234,210,236,476,3788.32
87,236,232,209,236,471,3788.9
88,235,229,209,236,467,3789.36
89,235,226,206,236,464,3789.71
90,238,227,201,237,465,3789.6
91,241,228,201,237,470,3789.02
92,241,228,199,238,471,3788.9
93,241,227,203,238,470,3789.02
94,240,225,204,238,467,3789.36
95,240,221,201,237,461,3790.06
96,239,220,198,237,459,3790.29
97,237,217,196,237,456,3790.64
98,235,215,196,236,452,3791.1
99,232,207,194,236,445,3791.91
100,231,206,189,236,442,3792.26
101,230,205,183,235,445,3791.91
102,229,207,188,235,449,3791.45
103,228,207,190,235,450,3791.33
104,227,207,188,235,450,3791.33
105,227,208,188,235,446,3791.8
106,227,210,189,236,445,3791.91
107,227,210,192,235,445,3791.91
108,227,209,191,233,440,3792.49
109,226,203,188,232,436,3792.96
110,222,202,184,232,430,3793.65
111,213,201,183,231,432,3793.42
112,211,202,184,231,436,3792.96
113,210,201,185,231,435,3793.07
114,210,198,182,230,428,3793.88
115,209,196,181,229,425,3794.23
116,206,195,181,229,421,3794.7
117,202,196,179,229,421,3794.7
118,201,195,179,228,418,3795.04
119,199,191,177,228,409,3796.09
120,197,190,176,227,406,3796.43
121,196,186,175,226,394,3797.82
122,195,184,173,226,390,3798.29
123,192,180,168,226,386,3798.75
124,188,184,168,226,392,3798.06
125,188,188,171,226,398,3797.36
126,189,193,175,226,406,3796.43
127,191,197,176,226,411,3795.85
128,191,198,176,226,413,3795.62
129,191,199,179,226,413,3795.62
130,190,199,179,226,410,3795.97
131,189,199,178,226,410,3795.97
132,188,196,175,226,407,3796.32
133,188,197,174,226,409,3796.09
134,188,200,174,226,414,3795.51
135,190,205,179,226,419,3794.93
136,190,207,179,226,423,3794.46
137,190,207,179,226,421,3794.7
138,189,208,180,226,420,3794.81
139,190,209,180,226,420,3794.81
140,190,209,181,226,417,3795.16
141,192,209,179,226,415,3795.39
142,192,210,178,226,407,3796.32
143,192,209,181,226,403,3796.78
144,190,207,180,225,398,3797.36
145,188,205,178,225,397,3797.48
146,186,202,175,225,396,3797.59
147,184,201,173,225,397,3797.48
148,184,201,172,225,399,3797.25
149,184,204,172,224,404,3796.67
150,184,203,173,224,400,3797.13
151,184,200,172,224,397,3797.48
152,182,196,169,224,390,3798.29
153,180,193,168,224,384,3798.98
154,178,192,166,224,384,3798.98
155,176,191,164,223,382,3799.22
156,173,191,166,222,383,3799.1
157,170,190,166,221,384,3798.98
158,169,190,164,222,386,3798.75
159,170,193,163,223,392,3798.06
160,174,197,163,223,399,3797.25
161,175,201,167,224,405,3796.55
162,177,206,172,224,413,3795.62
163,177,208,173,224,414,3795.51
164,178,208,174,224,414,3795.51
165,180,208,176,224,416,3795.27
166,181,210,176,224,422,3794.58
167,182,212,176,225,426,3794.12
168,185,216,176,225,435,3793.07
169,188,219,176,225,439,3792.61
170,189,222,180,226,444,3792.03
171,189,221,184,226,441,3792.38
172,189,221,182,226,441,3792.38
173,189,218,179,226,437,3792.84
174,189,218,179,226,437,3792.84
175,189,216,178,225,433,3793.3
176,189,212,176,225,427,3794.0
177,188,210,172,225,422,3794.58
178,187,207,170,225,422,3794.58
179,187,206,170,225,424,3794.35
180,187,205,168,224,425,3794.23
181,187,203,166,224,421,3794.7
182,187,198,166,224,410,3795.97
183,186,193,164,224,404,3796.67
184,181,186,161,224,389,3798.4
185,177,183,157,222,386,3798.75
186,173,181,154,222,388,3798.52
187,172,181,154,222,390,3798.29
188,172,179,155,222,388,3798.52
189,171,173,153,220,375,3800.03
190,168,171,150,218,371,3800.49
191,163,168,147,218,366,3801.07
192,162,174,147,218,373,3800.26
