x,a,b,c,d,index_value,true_index_value
2,103,40,51,17,94,3968.23
3,103,29,51,17,81,3970.39
4,103,16,51,17,77,3971.05
5,101,11,49,17,62,3973.54
6,97,11,46,16,59,3974.03
7,104,9,38,16,55,3974.7
8,104,11,38,16,49,3975.69
9,103,14,34,16,47,3976.02
10,102,15,30,16,47,3976.02
11,101,14,39,14,46,3976.19
12,86,12,43,13,40,3977.18
13,77,11,37,12,38,3977.51
14,75,11,29,12,33,3978.34
15,73,11,26,11,29,3979.01
16,74,15,34,11,32,3978.51
17,75,17,37,11,33,3978.34
18,76,24,36,11,40,3977.18
19,77,27,35,11,43,3976.69
20,79,29,43,11,45,3976.35
21,82,35,48,11,47,3976.02
22,82,36,47,11,45,3976.35
23,81,37,47,10,44,3976.52
24,82,39,44,10,49,3975.69
25,84,43,52,10,51,3975.36
26,85,44,51,10,56,3974.53
27,85,42,48,10,51,3975.36
28,84,37,42,10,43,3976.69
29,82,27,37,9,31,3978.67
30,79,19,36,7,17,3980.99
31,73,12,24,6,10,3982.15
32,70,7,19,6,4,3983.15
33,70,6,17,5,4,3983.15
34,70,4,20,5,6,3982.82
35,70,3,19,5,8,3982.49
36,69,2,15,4,6,3982.82
37,70,4,8,5,6,3982.82
38,71,7,7,5,9,3982.32
39,75,13,15,6,17,3980.99
40,77,18,20,6,20,3980.5
41,82,23,20,7,27,3979.34
42,85,30,20,7,33,3978.34
43,86,32,29,7,35,3978.01
44,86,34,33,7,37,3977.68
45,86,34,30,7,33,3978.34
46,86,32,25,7,29,3979.01
47,86,32,21,7,27,3979.34
48,86,32,25,6,24,3979.83
49,86,31,23,6,20,3980.5
50,86,29,21,6,16,3981.16
51,84,27,18,5,13,3981.66
52,81,26,21,4,13,3981.66
53,80,27,20,4,15,3981.33
54,80,28,19,4,17,3980.99
55,81,31,17,4,20,3980.5
56,82,32,14,4,21,3980.33
57,82,34,23,4,22,3980.17
58,82,34,24,4,21,3980.33
59,83,36,21,4,22,3980.17
60,83,37,20,4,23,3980.0
61,84,38,26,4,23,3980.0
62,84,38,26,4,21,3980.33
63,84,37,25,4,21,3980.33
64,84,37,21,4,19,3980.66
65,86,38,19,4,22,3980.17
66,87,40,23,5,25,3979.67
67,88,44,27,5,30,3978.84
68,90,46,28,5,32,3978.51
69,91,47,28,5,32,3978.51
70,91,46,32,5,32,3978.51
71,92,47,31,6,34,3978.18
72,93,48,31,6,37,3977.68
73,94,51,31,6,43,3976.69
74,95,53,31,6,45,3976.35
75,96,56,38,7,50,3975.53
76,98,59,40,7,54,3974.86
77,99,61,40,7,56,3974.53
78,100,62,41,8,56,3974.53
79,102,65,44,9,60,3973.87
80,104,67,45,10,64,3973.21
81,108,73,48,11,73,3971.71
82,110,77,50,11,77,3971.05
83,112,81,53,12,81,3970.39
84,113,82,60,12,82,3970.22
85,113,82,60,12,82,3970.22
86,114,81,59,13,81,3970.39
87,116,81,57,14,82,3970.22
88,117,83,59,14,84,3969.89
89,120,85,60,15,89,3969.06
90,122,88,62,16,91,3968.73
91,123,90,63,16,93,3968.4
92,125,90,63,17,94,3968.23
93,126,89,66,17,94,3968.23
94,127,88,65,17,93,3968.4
95,128,88,63,17,91,3968.73
96,129,88,63,17,90,3968.9
97,130,89,65,17,91,3968.73
98,131,90,64,17,95,3968.07
99,132,92,64,17,97,3967.74
100,132,92,66,17,99,3967.41
101,132,90,66,17,95,3968.07
102,132,89,66,17,94,3968.23
103,133,86,63,17,91,3968.73
104,133,86,62,17,90,3968.9
105,133,85,62,17,88,3969.23
106,133,83,62,17,88,3969.23
107,133,79,59,17,83,3970.06
108,133,77,56,17,81,3970.39
109,133,75,53,17,77,3971.05
110,133,74,50,17,76,3971.22
111,132,73,52,17,77,3971.05
112,132,73,52,17,79,3970.72
113,132,71,50,17,77,3971.05
114,132,67,48,17,70,3972.21
115,131,64,46,17,67,3972.71
116,129,61,45,17,62,3973.54
117,128,59,43,17,62,3973.54
118,128,57,39,17,61,3973.7
119,127,57,38,17,62,3973.54
120,127,57,39,17,63,3973.37
121,127,56,40,17,62,3973.54
122,126,56,37,17,62,3973.54
123,127,58,36,17,65,3973.04
124,128,60,36,17,69,3972.38
125,129,62,41,17,72,3971.88
126,130,65,43,17,75,3971.38
127,132,67,43,17,78,3970.89
128,133,69,45,17,79,3970.72
129,133,70,49,17,80,3970.55
130,133,71,49,17,81,3970.39
131,134,71,49,17,81,3970.39
132,134,69,49,17,76,3971.22
133,133,66,45,17,73,3971.71
134,132,63,45,17,66,3972.87
135,132,61,42,17,65,3973.04
136,132,60,39,17,63,3973.37
137,132,60,39,17,63,3973.37
138,132,56,40,17,58,3974.2
139,131,53,38,17,54,3974.86
140,130,50,33,17,50,3975.53
141,129,44,30,17,41,3977.02
142,127,40,29,16,37,3977.68
143,124,34,28,15,26,3979.5
144,123,31,24,14,22,3980.17
145,122,30,22,14,18,3980.83
146,122,32,22,14,19,3980.66
147,122,35,25,14,22,3980.17
148,122,37,28,14,25,3979.67
149,122,38,29,14,27,3979.34
150,122,38,28,14,27,3979.34
151,121,36,26,13,24,3979.83
152,121,34,26,13,23,3980.0
153,120,33,23,12,20,3980.5
154,119,33,22,12,21,3980.33
155,119,33,22,12,22,3980.17
156,119,33,23,11,21,3980.33
157,118,34,22,11,22,3980.17
158,117,35,22,11,23,3980.0
159,117,35,22,11,23,3980.0
160,117,33,22,11,23,3980.0
161,116,32,22,10,22,3980.17
162,115,30,19,10,21,3980.33
163,115,30,18,9,20,3980.5
164,114,29,18,9,20,3980.5
165,114,28,19,9,19,3980.66
166,113,28,18,8,19,3980.66
167,113,28,18,8,19,3980.66
168,113,28,17,8,19,3980.66
169,113,28,16,8,21,3980.33
170,112,30,17,7,22,3980.17
171,111,33,20,8,27,3979.34
172,112,35,21,8,31,3978.67
173,113,39,23,8,34,3978.18
174,114,40,26,9,39,3977.35
175,115,43,29,9,40,3977.18
176,115,44,30,9,41,3977.02
177,115,45,29,10,43,3976.69
178,116,47,29,10,46,3976.19
179,116,48,32,10,47,3976.02
180,116,48,34,10,48,3975.86
181,116,48,33,10,47,3976.02
182,116,50,33,11,51,3975.36
183,117,53,35,11,56,3974.53
184,118,54,37,11,60,3973.87
185,118,56,39,11,64,3973.21
186,119,58,39,12,66,3972.87
187,119,60,39,12,67,3972.71
188,120,61,42,12,70,3972.21
189,120,63,42,12,72,3971.88
190,121,64,44,13,73,3971.71
191,121,65,44,14,76,3971.22
192,123,67,47,14,77,3971.05
193,123,67,47,15,79,3970.72
194,124,69,47,15,79,3970.72
195,124,70,47,15,80,3970.55
196,125,71,49,15,82,3970.22
197,125,72,52,16,83,3970.06
198,126,72,52,16,82,3970.22
199,126,72,52,16,82,3970.22
200,126,73,51,16,85,3969.73
201,127,73,51,16,87,3969.39
202,127,73,53,17,89,3969.06
203,127,73,52,17,89,3969.06
204,128,73,51,17,89,3969.06
205,128,73,51,17,88,3969.23
206,128,73,51,17,89,3969.06
207,129,73,50,17,90,3968.9
208,129,73,50,17,90,3968.9
209,129,72,50,17,88,3969.23
210,129,72,50,17,88,3969.23
211,129,71,50,17,86,3969.56
212,129,70,49,17,86,3969.56
213,129,68,47,17,82,3970.22
214,129,67,46,17,84,3969.89
215,129,68,46,17,85,3969.73
216,129,68,48,17,88,3969.23
217,130,69,47,17,89,3969.06
218,130,70,47,17,93,3968.4
219,131,72,48,18,94,3968.23
220,131,74,51,18,99,3967.41
221,132,76,52,18,100,3967.24
222,133,78,54,18,101,3967.07
223,133,80,56,18,100,3967.24
224,134,80,59,19,100,3967.24
225,134,80,60,19,100,3967.24
226,134,80,60,19,99,3967.41
227,135,79,59,20,99,3967.41
228,135,80,59,20,100,3967.24
229,135,81,60,20,101,3967.07
230,136,82,60,20,102,3966.91
231,137,84,61,20,102,3966.91
232,137,87,62,21,105,3966.41
233,139,90,65,22,107,3966.08
234,140,93,69,23,111,3965.42
235,140,96,72,23,113,3965.09
236,141,98,74,24,115,3964.75
237,141,97,76,24,111,3965.42
238,141,97,77,24,110,3965.58
239,142,95,76,24,110,3965.58
240,142,95,76,25,113,3965.09
241,142,95,76,25,116,3964.59
242,142,95,77,25,118,3964.26
243,143,95,76,25,119,3964.09
244,143,94,75,26,118,3964.26
245,143,94,74,26,117,3964.42
246,143,94,74,26,117,3964.42
247,143,94,75,26,115,3964.75
248,144,93,74,26,114,3964.92
249,144,92,73,27,113,3965.09
250,145,93,72,27,114,3964.92
251,146,95,73,27,117,3964.42
252,147,97,74,28,121,3963.76
253,147,99,76,29,124,3963.26
254,148,101,78,29,126,3962.93
255,148,102,79,30,127,3962.77
256,149,103,81,30,126,3962.93
257,149,103,82,30,126,3962.93
258,150,104,83,31,128,3962.6
259,150,106,83,31,132,3961.94
260,151,108,84,32,133,3961.77
261,152,112,87,33,136,3961.27
262,156,115,90,35,138,3960.94
263,157,119,95,36,138,3960.94
264,157,121,100,37,137,3961.11
265,157,120,103,38,132,3961.94
266,157,119,103,38,131,3962.1
267,157,116,102,38,130,3962.27
268,158,115,100,38,130,3962.27
269,158,114,98,38,130,3962.27
270,158,113,97,39,131,3962.1
271,158,113,96,39,132,3961.94
272,158,112,95,39,133,3961.77
273,158,110,94,39,131,3962.1
274,158,108,94,39,130,3962.27
275,158,107,92,39,127,3962.77
276,158,105,90,39,124,3963.26
277,158,103,88,38,122,3963.59
278,157,101,86,38,120,3963.93
279,157,100,84,38,120,3963.93
280,157,100,84,39,121,3963.76
281,157,99,83,39,121,3963.76
282,158,100,83,39,124,3963.26
283,158,102,83,39,126,3962.93
284,159,104,86,40,131,3962.1
285,159,104,87,40,132,3961.94
286,159,104,88,40,131,3962.1
287,159,104,88,41,132,3961.94
288,160,104,88,41,132,3961.94
289,160,104,88,41,133,3961.77
290,160,105,88,41,134,3961.61
291,160,106,88,42,135,3961.44
292,161,108,90,42,139,3960.78
293,162,110,90,43,143,3960.11
294,163,112,93,44,147,3959.45
295,164,114,94,44,150,3958.95
296,164,115,95,45,150,3958.95
297,164,115,98,45,150,3958.95
298,164,114,97,45,149,3959.12
299,164,115,97,45,152,3958.62
300,164,116,97,45,153,3958.46
301,165,116,99,46,153,3958.46
302,165,115,99,46,145,3959.78
303,165,113,97,46,144,3959.95
304,164,112,97,46,140,3960.61
305,164,111,95,46,141,3960.45
306,165,110,94,46,142,3960.28
307,165,109,93,46,143,3960.11
308,165,109,93,47,143,3960.11
309,165,109,93,47,144,3959.95
310,166,110,93,47,147,3959.45
311,166,111,93,47,149,3959.12
312,166,111,94,48,151,3958.79
313,166,111,94,48,154,3958.29
314,167,112,94,48,156,3957.96
315,167,113,96,49,158,3957.63
316,168,114,96,49,160,3957.3
317,168,115,97,50,163,3956.8
318,169,117,98,50,166,3956.3
319,169,118,101,51,168,3955.97
320,170,120,103,52,172,3955.31
321,171,120,103,52,173,3955.14
322,172,122,104,53,175,3954.81
