x,a,b,c,d,index_value,true_index_value
2,138,116,86,6,224,3804.51
3,137,108,86,6,223,3804.57
4,68,98,86,6,216,3804.97
5,65,90,73,6,208,3805.43
6,38,85,73,6,208,3805.43
7,57,84,69,7,214,3805.09
8,102,84,64,8,231,3804.1
9,102,80,58,8,231,3804.1
10,102,74,52,8,219,3804.8
11,101,61,45,8,180,3807.05
12,93,53,43,8,154,3808.56
13,92,44,26,8,129,3810.0
14,87,39,14,8,111,3811.04
15,87,38,10,8,111,3811.04
16,93,39,21,8,111,3811.04
17,95,38,25,9,111,3811.04
18,105,39,19,11,114,3810.87
19,105,45,17,11,128,3810.06
20,110,50,17,12,151,3808.73
21,122,57,38,14,176,3807.29
22,136,61,51,17,192,3806.36
23,144,64,49,18,204,3805.67
24,144,65,47,19,204,3805.67
25,143,65,58,20,204,3805.67
26,150,63,60,22,204,3805.67
27,164,62,54,24,207,3805.49
28,164,62,49,23,208,3805.43
29,163,61,54,23,202,3805.78
30,158,61,57,24,208,3805.43
31,162,62,53,27,210,3805.32
32,170,65,54,28,235,3803.87
33,170,64,51,27,235,3803.87
34,169,63,61,28,234,3803.93
35,175,64,62,30,228,3804.28
36,183,66,58,34,234,3803.93
37,183,69,58,35,240,3803.58
38,195,74,58,37,251,3802.95
39,195,75,70,39,252,3802.89
40,195,73,78,37,253,3802.83
41,193,70,72,31,240,3803.58
42,191,57,64,29,219,3804.8
43,181,49,63,28,194,3806.24
44,156,40,50,29,182,3806.94
45,153,37,41,31,184,3806.82
46,157,37,41,32,203,3805.72
47,163,39,41,34,218,3804.86
48,166,40,45,36,223,3804.57
49,167,43,45,34,231,3804.1
50,167,38,45,32,221,3804.68
51,166,36,45,31,212,3805.2
52,158,31,48,31,203,3805.72
53,146,26,47,31,175,3807.34
54,145,23,38,30,164,3807.98
55,145,16,32,29,133,3809.77
56,143,16,28,30,133,3809.77
57,145,21,34,32,151,3808.73
58,149,25,38,34,174,3807.4
59,151,27,40,35,196,3806.13
60,157,29,36,37,209,3805.38
61,160,33,42,39,217,3804.91
62,165,36,49,41,221,3804.68
63,168,37,51,43,220,3804.74
64,169,36,46,45,216,3804.97
65,174,34,46,46,207,3805.49
66,174,33,49,46,197,3806.07
67,176,32,46,47,189,3806.53
68,177,32,45,48,186,3806.71
69,188,41,41,50,207,3805.49
70,194,43,50,57,210,3805.32
71,203,58,64,59,246,3803.24
72,215,62,70,64,252,3802.89
73,215,67,76,64,257,3802.6
74,214,63,82,64,253,3802.83
75,212,60,81,65,244,3803.35
76,207,54,81,64,241,3803.53
77,207,51,74,63,227,3804.34
78,205,45,66,60,211,3805.26
79,201,37,65,58,186,3806.71
80,198,31,61,57,158,3808.33
81,185,20,48,56,135,3809.66
82,183,15,39,55,112,3810.99
83,180,8,33,54,87,3812.43
84,177,5,33,52,67,3813.59
85,174,2,29,52,53,3814.4
86,170,3,29,52,49,3814.63
87,170,4,27,52,49,3814.63
88,169,8,31,52,48,3814.69
89,167,9,36,53,48,3814.69
90,167,12,38,53,54,3814.34
91,172,17,37,54,72,3813.3
92,172,19,33,56,73,3813.24
93,172,22,42,55,75,3813.13
94,170,20,47,55,68,3813.53
95,168,17,43,55,54,3814.34
96,170,19,40,56,72,3813.3
97,170,20,40,56,73,3813.24
98,170,21,43,55,85,3812.55
99,168,20,40,55,83,3812.66
100,170,21,36,57,75,3813.13
101,170,21,36,58,68,3813.53
102,170,21,39,58,65,3813.7
103,169,22,38,58,70,3813.42
104,171,24,40,57,77,3813.01
105,171,22,40,56,63,3813.82
106,170,21,41,56,63,3813.82
107,166,23,42,57,65,3813.7
108,167,26,47,57,79,3812.9
109,167,26,47,57,78,3812.95
110,167,25,44,58,77,3813.01
111,168,25,44,59,74,3813.18
112,169,28,42,60,78,3812.95
113,170,30,43,60,83,3812.66
114,170,30,43,59,78,3812.95
115,169,25,42,59,61,3813.94
116,167,23,41,59,52,3814.46
117,167,22,36,59,41,3815.09
118,166,23,36,59,40,3815.15
119,165,25,36,59,39,3815.21
120,167,29,40,61,39,3815.21
121,170,35,42,63,58,3814.11
122,175,40,45,65,71,3813.36
123,180,48,48,68,99,3811.74
124,185,53,54,71,116,3810.76
125,188,59,64,74,133,3809.77
126,189,61,68,76,139,3809.43
127,193,63,70,78,148,3808.9
128,197,65,70,80,149,3808.85
129,200,66,73,83,159,3808.27
130,200,67,74,84,160,3808.21
131,201,67,73,85,161,3808.15
132,202,67,72,85,152,3808.67
133,202,65,70,86,143,3809.19
134,202,64,70,87,138,3809.48
135,205,64,67,88,144,3809.14
136,205,63,65,89,145,3809.08
137,205,62,66,89,146,3809.02
138,204,59,67,88,129,3810.0
139,203,58,65,88,127,3810.12
140,206,60,64,89,121,3810.47
141,206,60,66,91,114,3810.87
142,208,63,69,92,124,3810.29
143,209,64,69,94,124,3810.29
144,210,66,73,95,135,3809.66
145,211,65,72,96,129,3810.0
146,212,65,70,96,133,3809.77
147,214,66,73,98,144,3809.14
148,215,67,73,99,153,3808.62
149,215,67,73,99,158,3808.33
150,215,66,74,99,162,3808.09
151,214,65,72,99,168,3807.75
152,216,67,72,101,179,3807.11
153,219,70,72,103,192,3806.36
154,220,72,75,104,201,3805.84
155,220,72,78,104,203,3805.72
156,220,71,80,104,201,3805.84
157,219,70,80,104,196,3806.13
158,218,67,76,103,182,3806.94
