x,a,b,c,d,index_value,true_index_value
2,175,134,240,110,369,3278.34
3,175,132,240,110,370,3278.25
4,174,124,240,110,360,3279.2
5,133,116,229,110,349,3280.25
6,44,111,227,113,357,3279.49
7,82,117,225,113,382,3277.1
8,94,118,224,113,389,3276.44
9,123,123,224,113,404,3275.01
10,123,123,220,113,405,3274.91
11,123,115,220,114,394,3275.96
12,122,105,216,106,381,3277.2
13,42,98,203,107,366,3278.63
14,47,92,193,111,365,3278.72
15,80,96,191,114,383,3277.01
16,99,101,191,114,385,3276.82
17,103,104,195,114,395,3275.87
18,103,101,193,113,388,3276.53
19,102,100,186,107,385,3276.82
20,66,92,182,107,377,3277.58
21,64,88,182,99,369,3278.34
22,29,83,172,100,364,3278.82
23,23,84,169,103,370,3278.25
24,54,89,167,106,385,3276.82
25,68,95,172,109,398,3275.58
26,82,100,174,113,403,3275.1
27,101,109,177,114,423,3273.2
28,132,114,177,116,435,3272.06
29,162,122,182,121,450,3270.63
30,170,126,187,128,460,3269.68
31,170,124,188,129,457,3269.96
32,172,121,185,129,449,3270.72
33,172,114,181,130,442,3271.39
34,171,110,178,130,431,3272.44
35,171,105,172,130,428,3272.72
36,173,103,167,131,426,3272.91
37,185,104,164,132,426,3272.91
38,190,108,164,136,438,3271.77
39,196,111,168,138,445,3271.1
40,196,114,170,139,455,3270.15
41,202,116,168,141,464,3269.29
42,207,118,168,143,465,3269.2
43,219,122,171,145,473,3268.44
44,219,121,173,148,469,3268.82
45,220,120,171,148,468,3268.91
46,220,116,167,146,456,3270.06
47,220,109,164,144,444,3271.2
48,219,104,161,143,430,3272.53
49,206,94,155,140,410,3274.44
50,198,89,149,139,388,3276.53
51,193,87,145,140,380,3277.3
52,193,90,147,143,385,3276.82
53,194,94,149,144,393,3276.06
54,194,97,149,144,409,3274.53
55,198,98,147,146,410,3274.44
56,204,96,146,148,408,3274.63
57,204,95,145,149,402,3275.2
58,203,95,142,149,401,3275.29
59,205,99,141,150,408,3274.63
60,216,104,141,153,425,3273.01
61,216,107,146,156,431,3272.44
62,222,110,148,157,447,3270.91
63,225,113,146,160,448,3270.82
64,232,114,146,162,462,3269.49
65,239,117,149,166,465,3269.2
66,240,119,150,168,475,3268.25
67,242,118,150,169,471,3268.63
68,242,116,150,168,470,3268.72
69,241,111,147,167,457,3269.96
70,239,108,144,166,450,3270.63
71,234,103,141,164,434,3272.15
72,232,100,136,164,426,3272.91
73,227,97,131,164,419,3273.58
74,224,94,129,164,417,3273.77
75,223,93,129,163,415,3273.96
76,221,88,125,162,401,3275.29
77,219,86,122,161,399,3275.49
78,216,82,118,159,387,3276.63
79,214,80,118,158,389,3276.44
80,209,79,115,152,389,3276.44
81,206,74,115,146,378,3277.49
82,203,66,111,139,365,3278.72
83,193,58,105,137,339,3281.2
84,181,51,100,136,328,3282.25
85,160,50,99,136,320,3283.01
86,160,56,98,138,333,3281.77
87,161,60,102,136,339,3281.2
88,161,60,107,134,344,3280.72
89,160,57,104,132,339,3281.2
90,154,54,99,132,334,3281.68
91,149,53,97,131,334,3281.68
92,148,55,97,130,335,3281.58
93,146,56,100,129,330,3282.06
94,144,56,99,129,330,3282.06
95,144,59,96,131,329,3282.15
96,156,67,96,134,341,3281.01
97,158,70,102,139,345,3280.63
98,160,79,108,141,360,3279.2
99,164,80,109,142,363,3278.91
100,164,83,111,143,365,3278.72
101,167,86,111,144,366,3278.63
102,168,88,113,146,369,3278.34
103,169,91,114,147,372,3278.06
104,169,90,114,146,367,3278.53
105,168,88,112,146,360,3279.2
106,167,85,110,145,355,3279.68
107,166,81,108,143,347,3280.44
108,165,79,105,142,340,3281.1
109,161,75,101,141,333,3281.77
110,160,74,100,141,327,3282.34
111,159,76,100,142,331,3281.96
112,160,79,101,142,335,3281.58
113,160,83,103,142,344,3280.72
114,159,83,103,140,338,3281.3
115,158,80,102,135,332,3281.87
116,156,73,98,133,308,3284.15
117,152,67,93,131,289,3285.96
118,149,62,87,131,275,3287.3
119,140,60,86,131,262,3288.53
120,141,61,86,132,258,3288.91
121,141,61,88,132,257,3289.01
122,141,59,86,127,248,3289.87
123,139,58,86,126,243,3290.34
124,135,57,83,126,235,3291.11
125,133,57,85,124,228,3291.77
126,133,57,84,123,226,3291.96
127,129,55,83,120,218,3292.72
128,127,53,81,118,214,3293.11
129,123,51,81,118,209,3293.58
130,118,50,81,118,203,3294.15
131,116,53,81,118,204,3294.06
132,118,58,81,118,209,3293.58
133,123,65,85,119,217,3292.82
134,125,71,91,123,224,3292.15
135,125,76,93,124,226,3291.96
136,125,79,95,123,230,3291.58
137,125,80,95,123,231,3291.49
138,128,80,95,124,229,3291.68
139,128,79,95,125,229,3291.68
140,128,79,94,125,228,3291.77
141,127,78,93,125,230,3291.58
142,127,79,91,124,232,3291.39
143,127,79,91,124,226,3291.96
144,126,78,90,123,222,3292.34
145,125,74,88,120,203,3294.15
146,124,70,84,118,193,3295.11
147,122,66,80,117,180,3296.34
148,118,66,78,117,181,3296.25
149,120,69,77,119,186,3295.77
150,120,73,81,119,195,3294.92
151,122,76,82,120,200,3294.44
152,124,78,84,123,203,3294.15
153,128,83,84,125,215,3293.01
154,129,84,84,127,219,3292.63
155,132,90,86,129,234,3291.2
156,135,92,87,131,236,3291.01
157,136,97,90,134,249,3289.77
158,137,98,91,135,253,3289.39
159,139,99,91,135,258,3288.91
160,139,97,91,135,251,3289.58
161,138,95,91,135,249,3289.77
162,137,93,86,135,242,3290.44
163,139,95,85,137,246,3290.06
164,141,96,85,139,250,3289.68
165,141,95,85,133,247,3289.96
166,141,88,83,130,225,3292.06
167,139,86,78,128,216,3292.91
168,134,77,73,126,194,3295.01
169,129,76,71,125,188,3295.58
170,127,75,69,125,187,3295.68
171,125,77,69,124,190,3295.39
172,124,78,68,123,191,3295.3
173,124,79,68,123,194,3295.01
174,123,81,69,123,199,3294.53
175,123,82,69,122,204,3294.06
176,123,85,69,123,212,3293.3
177,124,88,69,124,223,3292.25
178,126,92,70,126,228,3291.77
179,127,95,73,127,240,3290.63
180,128,97,75,127,243,3290.34
181,129,96,75,128,243,3290.34
182,129,95,74,128,241,3290.53
183,128,92,72,128,236,3291.01
184,128,92,71,128,239,3290.72
185,128,92,69,128,238,3290.82
186,128,93,69,128,239,3290.72
187,129,94,68,128,242,3290.44
188,130,95,68,130,246,3290.06
189,130,96,68,130,252,3289.49
190,130,96,68,129,253,3289.39
191,129,96,68,129,256,3289.11
192,129,95,67,129,255,3289.2
193,129,94,66,127,248,3289.87
194,128,92,66,125,244,3290.25
195,127,89,63,123,238,3290.82
196,125,86,60,120,227,3291.87
197,123,83,58,119,225,3292.06
198,120,80,55,118,213,3293.2
199,118,77,53,117,209,3293.58
200,118,77,51,116,205,3293.96
201,116,78,51,115,203,3294.15
202,115,79,51,114,204,3294.06
203,115,78,52,114,198,3294.63
204,113,74,51,113,190,3295.39
205,111,68,48,113,165,3297.77
206,109,63,44,100,153,3298.92
207,96,58,44,98,134,3300.72
208,94,54,42,95,121,3301.96
209,90,53,41,89,118,3302.25
210,86,42,39,84,92,3304.73
211,81,41,39,78,89,3305.01
212,76,29,34,61,52,3308.53
213,58,28,34,53,47,3309.01
214,51,20,34,51,39,3309.77
215,47,19,35,40,44,3309.3
216,40,16,34,37,48,3308.92
217,38,16,35,35,51,3308.63
218,37,13,34,33,39,3309.77
219,35,13,31,29,36,3310.06
220,32,11,28,25,22,3311.39
221,28,7,27,20,14,3312.15
222,24,2,24,15,10,3312.54
223,20,1,21,8,6,3312.92
224,14,3,21,6,16,3311.96
225,13,7,22,5,19,3311.68
226,13,10,26,5,27,3310.92
227,14,14,27,6,31,3310.53
228,17,20,27,9,39,3309.77
229,18,22,29,10,46,3309.11
