x,a,b,c,d,index_value,true_index_value
1,7,23,6,41,335,3603.41
2,203,23,6,43,335,3603.41
3,223,16,6,74,298,3608.69
4,225,33,6,79,296,3608.97
5,225,54,6,86,307,3607.41
6,243,70,20,89,317,3605.98
7,243,95,38,107,342,3602.41
8,242,112,63,110,371,3598.28
9,228,134,87,117,397,3594.57
10,239,153,107,126,427,3590.29
11,239,160,124,134,424,3590.72
12,238,160,145,135,424,3590.72
13,220,156,142,136,407,3593.14
14,210,155,144,137,399,3594.29
15,202,156,142,139,401,3594.0
16,200,155,146,143,394,3595.0
17,195,151,148,148,391,3595.43
18,194,143,133,150,360,3599.85
19,193,137,127,151,354,3600.7
20,190,138,120,152,347,3601.7
21,189,142,127,158,349,3601.42
22,188,158,135,154,374,3597.85
23,185,161,137,153,376,3597.57
24,176,168,147,149,383,3596.57
25,168,159,156,148,358,3600.13
26,160,159,152,139,354,3600.7
27,149,146,140,137,330,3604.13
28,146,145,136,136,325,3604.84
29,129,132,127,132,295,3609.12
30,122,128,127,128,280,3611.26
31,120,120,119,126,253,3615.11
32,112,114,110,124,241,3616.82
33,105,109,103,122,222,3619.53
34,102,105,106,121,210,3621.24
35,99,104,104,121,201,3622.52
36,93,101,98,120,187,3624.52
37,92,108,96,122,194,3623.52
38,93,114,92,124,199,3622.81
39,93,125,108,123,222,3619.53
40,92,130,121,123,221,3619.67
41,87,129,118,122,220,3619.81
42,85,129,113,120,214,3620.67
43,83,133,121,120,221,3619.67
44,81,138,121,120,223,3619.38
45,80,142,123,121,237,3617.39
46,82,150,123,123,252,3615.25
47,82,153,123,127,254,3614.96
48,87,165,134,129,280,3611.26
49,91,169,141,137,285,3610.54
50,91,178,148,141,311,3606.84
51,91,180,151,139,312,3606.69
52,90,179,155,139,312,3606.69
53,90,182,154,140,327,3604.55
54,90,183,156,143,333,3603.7
55,90,184,159,143,337,3603.13
56,89,184,159,144,338,3602.98
57,88,185,163,145,339,3602.84
58,88,188,165,146,348,3601.56
59,89,189,163,148,352,3600.99
60,93,192,163,154,362,3599.56
61,93,193,168,158,366,3598.99
62,95,196,174,162,369,3598.56
63,97,198,173,165,373,3597.99
64,99,200,172,168,374,3597.85
65,101,200,174,172,378,3597.28
66,102,202,176,175,389,3595.71
67,105,205,176,180,398,3594.43
68,109,210,179,185,411,3592.57
69,109,211,185,190,409,3592.86
70,110,210,189,191,403,3593.72
71,110,209,190,194,407,3593.14
72,109,210,186,195,408,3593.0
73,110,214,187,197,426,3590.44
74,114,221,187,203,446,3587.58
75,115,225,197,209,459,3585.73
76,115,229,209,211,462,3585.3
77,115,228,210,212,451,3586.87
78,115,226,208,209,443,3588.01
79,114,221,208,208,430,3589.86
80,112,220,203,207,426,3590.44
81,110,211,198,201,392,3595.28
82,109,205,191,198,377,3597.42
83,106,198,183,197,355,3600.56
84,102,196,180,198,353,3600.85
85,101,199,182,200,365,3599.13
86,101,202,185,200,373,3597.99
87,101,201,186,200,368,3598.71
88,100,198,186,200,357,3600.28
89,99,196,181,200,351,3601.13
90,99,195,178,200,352,3600.99
91,98,194,177,199,347,3601.7
92,97,194,173,199,349,3601.42
93,98,199,173,200,363,3599.42
94,98,202,177,206,371,3598.28
95,98,206,182,206,378,3597.28
96,99,207,184,207,386,3596.14
97,99,210,184,209,393,3595.14
98,102,215,188,210,413,3592.29
99,103,218,192,218,419,3591.43
100,104,222,197,223,428,3590.15
101,106,227,199,225,444,3587.87
102,107,230,202,229,453,3586.58
103,108,233,208,234,467,3584.59
104,110,235,213,234,472,3583.88
105,110,233,213,233,456,3586.16
106,109,232,214,234,456,3586.16
107,106,231,214,234,457,3586.01
108,106,231,214,232,464,3585.02
109,105,229,210,231,460,3585.59
110,104,225,210,229,441,3588.3
111,103,223,208,228,440,3588.44
112,101,217,204,227,413,3592.29
113,100,216,200,225,412,3592.43
114,99,213,195,223,403,3593.72
115,98,212,194,221,405,3593.43
116,97,209,194,215,395,3594.86
117,96,204,191,208,374,3597.85
118,94,197,185,199,357,3600.28
119,90,192,180,191,337,3603.13
120,86,185,180,187,319,3605.69
121,83,183,177,185,318,3605.84
122,77,180,172,183,309,3607.12
123,76,181,172,178,320,3605.55
124,75,181,172,177,319,3605.69
125,73,180,175,177,319,3605.69
126,72,179,174,177,309,3607.12
127,72,179,171,177,317,3605.98
128,71,182,170,174,324,3604.98
129,70,180,174,173,316,3606.12
130,69,179,174,173,315,3606.26
131,68,173,169,162,288,3610.12
132,68,167,167,156,274,3612.11
133,67,166,163,153,271,3612.54
134,64,160,159,151,262,3613.82
135,59,159,159,150,261,3613.97
136,58,159,157,150,269,3612.82
137,57,162,157,150,269,3612.82
138,57,163,159,144,285,3610.54
139,57,161,161,140,274,3612.11
140,55,159,158,137,269,3612.82
141,52,156,153,135,256,3614.68
142,51,156,151,133,254,3614.96
143,50,155,153,128,251,3615.39
144,49,151,150,123,233,3617.96
145,47,149,147,120,226,3618.96
146,45,148,146,120,223,3619.38
147,43,152,146,120,233,3617.96
148,44,157,149,122,250,3615.53
149,44,161,153,122,260,3614.11
150,44,163,157,123,268,3612.97
151,43,163,157,123,268,3612.97
152,43,163,159,123,271,3612.54
153,43,163,157,123,267,3613.11
154,43,163,155,122,261,3613.97
155,43,165,153,122,273,3612.25
156,43,166,153,123,274,3612.11
157,43,170,158,123,296,3608.97
158,43,171,158,123,296,3608.97
159,43,171,158,122,296,3608.97
160,43,171,157,122,299,3608.55
161,43,175,157,123,308,3607.26
162,43,176,159,123,312,3606.69
163,43,176,161,123,312,3606.69
164,43,175,159,123,311,3606.84
165,42,175,161,123,313,3606.55
166,42,175,160,122,313,3606.55
167,42,173,157,116,305,3607.69
168,42,167,156,112,287,3610.26
169,41,166,151,110,281,3611.11
170,38,161,147,109,276,3611.83
171,37,160,147,108,278,3611.54
172,36,158,144,102,272,3612.4
173,36,154,143,98,261,3613.97
174,34,151,143,97,250,3615.53
175,32,150,138,97,251,3615.39
176,32,152,138,97,253,3615.11
177,32,159,141,98,283,3610.83
178,32,162,145,98,285,3610.54
179,32,166,152,98,304,3607.83
180,33,167,155,100,306,3607.55
181,33,168,154,102,313,3606.55
182,33,168,154,102,309,3607.12
183,33,166,154,102,305,3607.69
184,33,165,152,101,301,3608.26
185,33,166,149,99,302,3608.12
186,33,164,149,98,302,3608.12
187,32,162,146,95,295,3609.12
188,31,159,146,94,279,3611.4
189,31,158,142,90,275,3611.97
190,29,154,140,86,256,3614.68
191,29,151,137,85,252,3615.25
192,27,149,135,85,248,3615.82
193,26,150,135,85,254,3614.96
194,26,154,136,84,262,3613.82
195,26,155,138,84,266,3613.25
196,26,157,139,83,266,3613.25
197,26,156,140,82,260,3614.11
198,25,155,140,81,260,3614.11
199,25,153,137,80,255,3614.82
200,25,152,134,77,250,3615.53
201,24,151,134,76,250,3615.53
202,24,150,133,75,245,3616.25
203,23,148,133,74,243,3616.53
204,23,149,130,74,249,3615.68
205,23,153,130,76,260,3614.11
206,23,156,134,76,274,3612.11
207,23,159,140,74,285,3610.54
208,23,157,141,73,283,3610.83
209,22,156,138,73,282,3610.97
210,22,158,138,73,290,3609.83
211,22,159,139,73,293,3609.4
212,22,160,141,74,300,3608.4
213,22,160,140,75,299,3608.55
214,22,160,140,75,298,3608.69
215,23,160,139,76,300,3608.4
216,24,162,139,78,308,3607.26
217,24,163,140,79,312,3606.69
218,24,163,142,79,313,3606.55
219,24,162,141,79,312,3606.69
220,23,161,140,79,312,3606.69
221,23,161,140,79,311,3606.84
222,23,161,140,79,312,3606.69
223,24,163,138,80,317,3605.98
224,24,164,141,81,321,3605.41
225,24,165,143,81,326,3604.7
226,25,165,142,82,325,3604.84
227,25,165,141,83,325,3604.84
228,26,166,141,85,327,3604.55
229,26,168,142,87,332,3603.84
230,27,170,143,88,336,3603.27
231,27,170,146,89,339,3602.84
232,27,170,146,90,339,3602.84
233,28,170,147,91,341,3602.56
234,28,171,146,92,344,3602.13
235,28,171,146,93,346,3601.84
236,28,171,147,93,342,3602.41
237,28,171,146,94,341,3602.56
238,28,170,146,94,343,3602.27
239,29,171,146,95,349,3601.42
240,29,172,146,96,348,3601.56
241,29,173,147,97,349,3601.42
242,29,174,147,99,350,3601.27
243,29,174,147,100,355,3600.56
244,31,175,148,101,357,3600.28
245,32,178,148,103,364,3599.28
246,33,180,149,107,368,3598.71
247,34,183,155,109,380,3597.0
248,35,185,158,113,383,3596.57
249,36,186,160,117,387,3596.0
250,36,186,161,118,385,3596.28
251,37,186,163,120,381,3596.85
252,37,186,162,120,375,3597.71
253,37,184,162,122,366,3598.99
254,37,183,160,123,362,3599.56
255,37,183,159,123,365,3599.13
256,37,183,159,123,367,3598.85
257,37,183,161,123,361,3599.7
258,37,181,160,122,352,3600.99
259,37,178,158,118,333,3603.7
260,37,176,156,117,326,3604.7
261,36,175,154,117,326,3604.7
262,35,174,154,117,334,3603.56
263,35,175,150,117,338,3602.98
264,35,176,150,117,341,3602.56
265,35,176,152,118,346,3601.84
266,36,178,152,119,352,3600.99
267,37,181,152,121,359,3599.99
268,37,183,155,124,364,3599.28
269,37,183,157,124,368,3598.71
270,38,184,156,125,372,3598.14
271,39,185,156,127,375,3597.71
272,40,189,157,129,384,3596.42
273,41,192,159,132,391,3595.43
274,42,196,166,139,397,3594.57
275,43,198,171,141,400,3594.14
276,43,198,172,142,402,3593.86
277,44,199,172,144,403,3593.72
278,45,198,174,148,395,3594.86
279,45,198,175,149,391,3595.43
280,45,195,174,149,378,3597.28
281,45,195,173,148,376,3597.57
282,45,193,171,148,378,3597.28
283,44,194,171,148,381,3596.85
284,44,194,171,148,376,3597.57
285,44,193,170,146,375,3597.71
286,44,190,168,145,357,3600.28
287,44,189,166,144,355,3600.56
288,43,187,164,142,344,3602.13
289,43,185,163,140,338,3602.98
290,43,183,161,135,331,3603.98
291,42,181,159,134,326,3604.7
292,40,179,158,133,322,3605.27
293,40,179,155,133,328,3604.41
294,41,180,154,134,331,3603.98
295,41,181,156,136,327,3604.55
296,41,179,156,135,323,3605.12
297,40,177,156,134,310,3606.98
298,39,176,153,134,306,3607.55
299,39,175,152,133,308,3607.26
300,39,176,152,132,313,3606.55
301,39,176,153,131,315,3606.26
302,39,176,153,128,312,3606.69
303,38,175,152,127,308,3607.26
304,38,173,150,126,302,3608.12
305,37,172,149,126,304,3607.83
306,36,172,149,125,305,3607.69
307,36,172,150,125,303,3607.98
308,36,172,149,125,299,3608.55
309,36,171,149,124,294,3609.26
310,36,170,149,123,292,3609.54
311,36,169,148,123,291,3609.69
312,35,171,148,123,297,3608.83
313,36,174,148,124,314,3606.41
314,37,176,149,126,320,3605.55
315,37,178,154,128,333,3603.7
316,37,178,155,128,332,3603.84
317,37,178,155,128,327,3604.55
318,37,178,154,128,324,3604.98
319,37,178,154,128,324,3604.98
320,37,178,154,127,325,3604.84
321,37,178,154,127,327,3604.55
322,37,178,153,127,328,3604.41
323,37,179,153,128,330,3604.13
324,37,180,153,129,336,3603.27
325,37,180,154,129,337,3603.13
326,37,180,154,129,338,3602.98
327,37,181,154,129,340,3602.7
328,37,182,156,130,341,3602.56
329,38,182,157,131,341,3602.56
330,38,183,157,132,346,3601.84
331,39,186,157,134,353,3600.85
332,40,187,159,136,361,3599.7
333,40,190,162,140,367,3598.85
334,41,191,164,142,375,3597.71
335,41,193,167,144,379,3597.14
336,42,194,168,146,382,3596.71
337,42,194,170,146,382,3596.71
338,42,195,170,147,385,3596.28
339,43,195,170,149,386,3596.14
340,43,195,171,152,386,3596.14
341,44,195,171,153,378,3597.28
342,44,194,172,154,371,3598.28
343,44,193,171,154,369,3598.56
344,44,193,170,154,371,3598.28
345,44,194,170,155,385,3596.28
346,45,196,171,157,387,3596.0
347,45,198,173,159,396,3594.71
348,46,199,173,161,397,3594.57
349,46,200,175,163,396,3594.71
350,47,200,176,164,392,3595.28
351,47,200,176,165,392,3595.28
352,48,201,176,167,396,3594.71
353,48,203,176,169,401,3594.0
354,48,203,178,171,406,3593.29
355,49,204,178,172,407,3593.14
356,49,204,178,173,405,3593.43
357,49,204,178,172,400,3594.14
358,49,202,178,170,394,3595.0
359,49,200,177,170,386,3596.14
360,48,199,175,170,383,3596.57
361,48,198,172,169,378,3597.28
362,48,197,171,169,375,3597.71
363,48,196,169,169,371,3598.28
364,47,195,169,169,368,3598.71
365,47,194,168,168,361,3599.7
366,47,192,167,167,356,3600.42
367,47,192,165,167,359,3599.99
368,47,193,165,168,362,3599.56
369,47,194,167,168,374,3597.85
370,47,194,168,169,373,3597.99
371,47,194,167,168,364,3599.28
372,47,193,166,167,360,3599.85
373,47,192,166,167,354,3600.7
374,48,194,165,167,365,3599.13
375,48,196,165,169,371,3598.28
376,49,198,168,173,383,3596.57
377,49,199,171,174,381,3596.85
378,49,199,172,175,380,3597.0
379,49,198,170,176,376,3597.57
380,49,198,170,176,374,3597.85
381,49,198,169,176,378,3597.28
382,49,199,169,176,379,3597.14
383,49,199,171,176,385,3596.28
384,49,198,170,176,381,3596.85
385,49,199,170,176,382,3596.71
386,50,200,170,177,384,3596.42
387,50,201,172,179,393,3595.14
388,51,202,172,181,394,3595.0
389,51,203,174,184,397,3594.57
390,52,204,175,185,398,3594.43
391,53,206,177,187,401,3594.0
392,53,207,179,191,407,3593.14
