x,a,b,c,d,index_value,true_index_value
185,88,78,84,153,270,3890.8
186,91,81,82,155,275,3890.23
187,92,84,82,155,276,3890.11
188,92,88,88,155,279,3889.77
189,92,91,90,155,280,3889.66
190,91,92,89,156,282,3889.43
191,95,97,89,157,286,3888.97
192,97,99,89,159,290,3888.52
193,100,105,93,160,293,3888.18
194,103,108,95,160,296,3887.84
195,103,108,96,160,291,3888.41
196,102,107,96,159,290,3888.52
197,101,105,96,159,288,3888.75
198,102,107,95,161,293,3888.18
199,107,113,95,160,300,3887.38
200,108,116,96,160,303,3887.04
201,108,121,101,160,307,3886.59
202,108,120,104,160,306,3886.7
203,108,119,103,160,302,3887.15
204,108,118,101,160,302,3887.15
205,108,117,100,160,302,3887.15
206,108,114,100,160,298,3887.61
207,108,112,98,160,297,3887.72
208,107,109,95,160,294,3888.06
209,107,109,93,160,294,3888.06
210,106,108,94,160,292,3888.29
211,103,107,94,161,291,3888.41
212,105,110,92,161,294,3888.06
213,105,112,92,161,295,3887.95
214,110,120,95,162,305,3886.81
215,116,124,99,163,310,3886.24
216,118,131,104,164,318,3885.33
217,120,137,108,165,328,3884.2
218,124,142,111,166,331,3883.85
219,126,146,113,168,337,3883.17
220,129,151,118,169,342,3882.6
221,130,153,121,170,343,3882.49
222,134,155,122,171,344,3882.37
223,134,155,122,172,341,3882.72
224,134,155,126,173,340,3882.83
225,135,154,126,174,338,3883.06
226,136,155,125,174,340,3882.83
227,140,156,124,175,342,3882.6
228,142,158,124,176,344,3882.37
229,144,159,127,177,348,3881.92
230,144,159,127,178,349,3881.81
231,144,159,126,178,350,3881.69
232,145,160,126,178,353,3881.35
233,146,162,127,179,354,3881.24
234,147,165,129,179,358,3880.78
235,148,167,131,180,359,3880.67
236,150,169,131,181,363,3880.21
237,151,171,131,182,363,3880.21
238,151,171,134,182,364,3880.1
239,151,170,134,182,362,3880.33
240,152,169,132,182,361,3880.44
241,154,171,132,183,365,3879.99
242,155,173,135,184,366,3879.87
243,159,176,136,186,372,3879.19
244,160,178,139,187,373,3879.07
245,162,179,140,188,375,3878.85
246,163,179,140,188,373,3879.07
247,163,178,141,189,370,3879.42
248,163,174,141,189,365,3879.99
249,163,172,138,188,361,3880.44
250,162,166,135,188,355,3881.12
251,161,163,135,187,352,3881.46
252,160,158,131,184,346,3882.15
253,159,142,128,178,338,3883.06
254,157,136,124,176,336,3883.29
255,143,119,119,176,330,3883.97
256,138,114,114,176,332,3883.74
257,138,112,112,176,333,3883.63
258,137,112,112,176,335,3883.4
259,137,112,111,176,336,3883.29
260,138,112,110,176,336,3883.29
261,138,111,110,176,333,3883.63
262,138,110,108,176,332,3883.74
263,137,110,107,176,332,3883.74
264,136,108,106,175,329,3884.08
265,136,106,106,175,327,3884.31
266,136,104,103,175,324,3884.65
267,135,102,101,175,321,3884.99
268,134,101,99,175,320,3885.11
269,134,101,99,175,319,3885.22
270,134,102,99,174,320,3885.11
271,134,102,99,174,322,3884.88
272,133,101,97,174,322,3884.88
273,135,102,97,174,323,3884.76
274,135,102,99,174,324,3884.65
275,134,103,100,173,324,3884.65
276,133,103,99,173,324,3884.65
277,137,108,99,174,331,3883.85
278,139,111,101,177,335,3883.4
279,141,118,108,178,346,3882.15
280,142,122,113,179,349,3881.81
281,144,125,113,180,353,3881.35
282,146,129,114,181,357,3880.9
283,149,132,117,183,363,3880.21
284,148,135,120,184,367,3879.76
285,148,136,122,184,369,3879.53
286,148,133,122,183,366,3879.87
287,149,131,119,183,363,3880.21
288,148,128,116,183,358,3880.78
289,148,126,114,182,354,3881.24
290,148,123,111,182,350,3881.69
291,147,121,109,182,348,3881.92
292,147,120,107,182,347,3882.03
293,147,120,107,183,347,3882.03
294,147,120,106,183,347,3882.03
295,148,121,103,183,351,3881.58
296,148,123,103,184,357,3880.9
297,150,126,106,184,360,3880.55
298,152,129,108,185,364,3880.1
299,153,130,108,186,365,3879.99
300,154,130,108,187,363,3880.21
301,154,130,109,187,362,3880.33
302,154,129,108,188,362,3880.33
303,154,128,106,188,363,3880.21
304,157,129,105,188,365,3879.99
305,158,130,105,189,366,3879.87
306,158,131,108,190,367,3879.76
307,160,132,108,190,368,3879.64
308,160,132,107,191,369,3879.53
309,160,132,107,191,367,3879.76
310,160,131,107,192,365,3879.99
311,160,129,106,191,362,3880.33
312,160,126,104,191,360,3880.55
313,160,124,101,191,356,3881.01
314,159,122,99,191,355,3881.12
315,159,121,99,191,352,3881.46
316,159,120,97,190,351,3881.58
317,159,117,97,190,348,3881.92
318,158,115,93,189,344,3882.37
319,157,112,92,189,341,3882.72
320,156,111,90,189,339,3882.94
321,156,112,89,189,341,3882.72
322,158,115,89,190,349,3881.81
323,160,117,89,191,350,3881.69
324,160,120,92,192,355,3881.12
325,161,120,93,192,354,3881.24
326,161,120,93,191,353,3881.35
327,161,118,92,190,347,3882.03
328,159,115,91,189,343,3882.49
329,156,112,89,189,337,3883.17
330,155,110,88,188,337,3883.17
331,154,109,87,187,338,3883.06
332,154,107,87,187,336,3883.29
333,152,105,87,186,335,3883.4
334,151,104,85,186,332,3883.74
335,150,103,84,185,332,3883.74
336,149,103,84,185,333,3883.63
337,148,103,85,185,334,3883.51
338,147,104,84,185,335,3883.4
339,147,106,83,185,337,3883.17
340,148,107,83,185,338,3883.06
341,148,107,84,185,338,3883.06
342,148,105,85,184,336,3883.29
343,147,104,83,184,335,3883.4
344,146,103,81,184,332,3883.74
345,146,101,80,184,331,3883.85
346,146,99,80,183,328,3884.2
347,145,96,77,183,326,3884.42
348,144,95,76,182,323,3884.76
349,144,93,74,182,321,3884.99
350,143,93,74,182,320,3885.11
351,142,93,74,182,322,3884.88
352,142,94,74,182,323,3884.76
353,141,94,73,181,325,3884.54
354,140,94,73,180,325,3884.54
355,139,94,74,180,325,3884.54
356,138,94,74,179,325,3884.54
357,138,94,73,178,325,3884.54
358,138,94,73,178,325,3884.54
359,137,94,72,178,322,3884.88
360,136,92,72,177,320,3885.11
361,135,90,72,175,316,3885.56
362,133,88,70,174,315,3885.67
363,131,86,68,173,311,3886.13
364,129,83,68,172,308,3886.47
365,127,81,66,171,305,3886.81
366,126,79,64,170,302,3887.15
367,125,77,64,169,302,3887.15
368,124,76,62,169,302,3887.15
369,122,78,62,169,304,3886.93
370,121,81,63,169,307,3886.59
371,121,84,65,169,310,3886.24
372,121,86,66,168,312,3886.02
373,121,87,68,166,312,3886.02
374,120,83,68,164,308,3886.47
375,117,81,66,163,306,3886.7
376,112,77,64,163,301,3887.27
377,111,75,63,163,299,3887.5
378,110,74,62,163,298,3887.61
379,108,74,62,163,297,3887.72
380,108,74,62,163,296,3887.84
381,108,75,61,163,297,3887.72
382,107,76,61,163,299,3887.5
383,108,78,61,163,300,3887.38
384,108,80,62,163,302,3887.15
385,108,80,62,163,302,3887.15
386,108,80,63,163,303,3887.04
387,108,79,62,163,302,3887.15
388,107,78,60,163,301,3887.27
389,107,77,60,163,300,3887.38
390,107,76,59,163,299,3887.5
391,107,76,58,163,298,3887.61
392,109,79,58,163,303,3887.04
393,111,83,58,163,306,3886.7
394,114,91,62,163,317,3885.45
395,114,95,66,164,320,3885.11
396,115,100,71,165,326,3884.42
397,116,100,72,165,326,3884.42
398,116,100,72,166,326,3884.42
399,117,101,71,166,325,3884.54
400,118,101,71,167,324,3884.65
401,118,101,70,167,322,3884.88
402,118,100,69,167,319,3885.22
403,119,99,67,167,319,3885.22
404,119,100,67,168,320,3885.11
405,120,102,67,168,322,3884.88
406,120,102,67,168,322,3884.88
407,121,103,67,169,324,3884.65
408,124,105,67,169,328,3884.2
409,125,109,67,171,331,3883.85
410,126,111,72,173,336,3883.29
411,127,115,75,173,338,3883.06
412,128,116,76,173,339,3882.94
413,133,119,76,175,341,3882.72
414,133,120,77,178,342,3882.6
415,134,121,80,178,341,3882.72
416,134,120,80,178,339,3882.94
417,136,121,80,178,337,3883.17
418,136,121,80,179,338,3883.06
419,136,122,82,180,341,3882.72
420,138,123,83,180,343,3882.49
421,138,124,83,181,346,3882.15
422,138,124,83,182,346,3882.15
423,139,124,83,182,346,3882.15
424,139,123,83,182,345,3882.26
425,139,122,82,183,344,3882.37
426,139,119,79,182,343,3882.49
427,139,117,78,182,333,3883.63
428,139,115,76,182,332,3883.74
429,138,112,75,182,323,3884.76
430,138,110,74,182,323,3884.76
431,138,109,71,181,320,3885.11
432,138,107,71,181,319,3885.22
433,137,105,69,181,317,3885.45
434,136,104,68,180,315,3885.67
435,136,101,67,179,310,3886.24
436,135,98,65,177,307,3886.59
437,133,94,63,177,301,3887.27
438,132,91,62,174,296,3887.84
439,130,87,61,171,292,3888.29
440,128,78,60,167,278,3889.89
441,123,74,57,165,274,3890.34
442,117,66,53,164,263,3891.59
443,113,63,53,163,259,3892.05
444,112,57,51,162,251,3892.96
445,110,54,49,161,247,3893.41
446,105,49,49,160,237,3894.55
447,103,52,49,157,238,3894.44
448,99,54,51,156,241,3894.1
449,98,57,52,155,245,3893.64
450,97,58,53,155,247,3893.41
451,96,60,52,154,249,3893.19
452,96,64,52,154,253,3892.73
453,96,65,53,154,255,3892.5
454,96,65,54,154,254,3892.62
455,96,62,52,154,251,3892.96
456,94,61,51,152,249,3893.19
457,93,62,50,151,250,3893.07
458,92,64,50,151,253,3892.73
459,92,65,51,151,255,3892.5
460,93,69,51,151,263,3891.59
461,93,72,51,152,267,3891.14
462,93,77,54,152,276,3890.11
463,95,82,57,153,281,3889.54
464,96,83,59,153,283,3889.32
465,96,85,61,153,285,3889.09
466,96,86,60,153,286,3888.97
467,95,87,60,154,288,3888.75
468,97,90,60,154,294,3888.06
469,97,92,60,155,297,3887.72
470,97,94,62,155,302,3887.15
471,97,94,63,155,300,3887.38
472,97,93,62,155,298,3887.61
473,97,92,62,154,296,3887.84
474,96,91,60,154,294,3888.06
475,96,90,59,154,293,3888.18
476,96,89,58,154,293,3888.18
477,96,89,57,154,293,3888.18
478,97,89,57,154,292,3888.29
479,97,91,56,155,297,3887.72
480,98,93,56,155,299,3887.5
481,99,95,58,155,304,3886.93
482,99,95,59,156,304,3886.93
483,99,96,60,156,304,3886.93
484,99,94,60,156,301,3887.27
485,99,93,59,155,299,3887.5
486,97,90,57,154,296,3887.84
487,96,89,56,154,295,3887.95
488,96,88,56,154,293,3888.18
489,96,87,54,153,292,3888.29
490,96,85,53,153,288,3888.75
491,95,85,52,153,288,3888.75
492,95,85,52,153,287,3888.86
493,97,87,52,154,289,3888.63
494,99,92,52,156,295,3887.95
495,99,95,54,157,299,3887.5
496,101,100,59,157,304,3886.93
497,101,102,61,157,304,3886.93
498,101,103,61,157,305,3886.81
499,102,105,62,158,307,3886.59
500,103,106,63,159,310,3886.24
501,105,109,64,160,313,3885.9
502,105,110,65,161,314,3885.79
503,106,112,67,161,316,3885.56
504,107,112,67,161,316,3885.56
505,107,112,68,161,314,3885.79
506,107,112,67,161,313,3885.9
507,108,112,66,162,314,3885.79
508,110,115,66,162,319,3885.22
509,114,120,68,162,325,3884.54
510,117,125,71,163,332,3883.74
511,119,132,76,166,340,3882.83
512,121,137,82,169,343,3882.49
513,123,141,87,171,346,3882.15
514,124,142,90,172,347,3882.03
515,124,142,91,173,347,3882.03
516,124,142,91,173,346,3882.15
517,124,140,90,174,344,3882.37
518,125,139,88,174,343,3882.49
519,126,139,87,174,345,3882.26
520,127,141,87,175,346,3882.15
521,128,143,88,175,349,3881.81
522,129,145,88,176,351,3881.58
523,133,149,91,177,354,3881.24
524,134,152,92,179,356,3881.01
525,137,156,95,181,357,3880.9
526,138,158,96,183,359,3880.67
527,138,159,99,185,358,3880.78
528,139,159,100,185,356,3881.01
529,140,158,100,186,353,3881.35
530,140,157,99,186,350,3881.69
531,140,160,98,184,349,3881.81
532,138,162,98,183,351,3881.58
533,137,168,99,183,355,3881.12
534,139,172,100,185,363,3880.21
535,140,175,103,186,366,3879.87
536,141,179,105,186,372,3879.19
537,142,180,106,187,375,3878.85
538,144,182,109,188,376,3878.73
539,145,184,109,189,377,3878.62
540,145,185,111,191,377,3878.62
541,146,186,113,192,377,3878.62
542,148,188,113,192,379,3878.39
543,148,190,114,194,382,3878.05
544,153,194,117,195,385,3877.71
545,157,196,118,197,383,3877.94
546,158,199,109,201,383,3877.94
547,158,201,111,202,379,3878.39
548,159,202,115,203,381,3878.16
549,160,203,115,203,380,3878.28
550,161,206,117,204,380,3878.28
551,162,207,120,205,381,3878.16
552,162,209,123,206,382,3878.05
553,162,211,124,207,382,3878.05
554,163,212,127,207,383,3877.94
555,163,211,130,208,380,3878.28
556,163,209,130,208,377,3878.62
557,163,207,128,208,374,3878.96
558,163,204,128,207,370,3879.42
559,163,202,128,207,366,3879.87
560,162,200,126,207,363,3880.21
561,162,201,126,207,365,3879.99
562,162,200,126,207,366,3879.87
563,162,200,125,206,366,3879.87
564,161,198,124,206,362,3880.33
565,161,198,124,206,362,3880.33
566,161,198,123,207,361,3880.44
567,162,198,123,207,363,3880.21
568,162,199,123,207,365,3879.99
569,162,199,123,208,365,3879.99
570,162,199,124,208,365,3879.99
571,162,197,123,207,364,3880.1
572,162,195,120,207,361,3880.44
573,162,193,119,207,361,3880.44
574,161,192,116,206,360,3880.55
575,161,191,116,206,361,3880.44
576,160,191,116,206,363,3880.21
577,163,196,116,206,371,3879.3
578,163,197,116,208,373,3879.07
579,164,200,120,209,380,3878.28
580,165,201,121,210,381,3878.16
581,166,203,121,210,380,3878.28
582,166,204,123,211,380,3878.28
583,166,204,124,212,381,3878.16
584,166,203,123,212,384,3877.82
585,166,203,123,213,384,3877.82
586,168,202,123,213,384,3877.82
587,168,202,123,213,383,3877.94
588,168,202,123,213,383,3877.94
589,168,201,122,213,383,3877.94
590,169,202,122,214,384,3877.82
591,170,204,122,214,387,3877.48
592,171,206,123,216,388,3877.37
593,173,209,126,217,393,3876.8
594,175,211,127,218,394,3876.69
595,176,214,131,220,396,3876.46
596,178,214,133,221,397,3876.34
597,178,214,133,222,397,3876.34
598,179,214,134,223,396,3876.46
599,179,214,133,224,391,3877.03
600,179,213,133,224,390,3877.14
601,179,212,133,225,386,3877.6
602,179,211,132,225,386,3877.6
603,179,210,131,225,386,3877.6
604,179,210,131,225,390,3877.14
605,181,213,131,225,396,3876.46
606,181,215,131,226,399,3876.12
607,182,219,135,227,405,3875.43
608,183,221,137,228,406,3875.32
609,183,222,139,229,407,3875.21
610,184,222,139,229,407,3875.21
611,185,222,139,230,407,3875.21
612,185,223,139,230,410,3874.86
613,185,223,141,231,411,3874.75
614,185,221,141,231,409,3874.98
615,185,220,139,231,406,3875.32
616,185,217,138,231,404,3875.55
617,185,216,136,231,402,3875.77
618,185,213,134,231,400,3876.0
619,185,212,132,231,399,3876.12
620,185,210,131,231,398,3876.23
621,185,208,130,231,397,3876.34
622,185,207,130,231,396,3876.46
623,185,207,128,232,397,3876.34
624,185,207,127,232,398,3876.23
625,186,208,127,232,399,3876.12
626,187,208,127,232,398,3876.23
627,187,209,129,233,399,3876.12
628,188,211,129,234,402,3875.77
629,188,212,130,234,403,3875.66
630,188,213,132,235,403,3875.66
631,188,212,133,235,402,3875.77
632,188,211,131,235,402,3875.77
633,189,211,131,235,403,3875.66
634,189,212,131,235,407,3875.21
635,190,214,131,236,408,3875.09
636,191,216,133,237,411,3874.75
637,191,216,135,237,411,3874.75
638,191,215,136,237,407,3875.21
639,191,214,135,237,407,3875.21
640,190,197,134,235,404,3875.55
641,189,195,131,233,398,3876.23
642,186,180,122,233,395,3876.57
643,185,177,120,232,388,3877.37
644,184,176,119,231,385,3877.71
645,183,174,119,231,383,3877.94
646,183,174,118,231,383,3877.94
647,183,174,118,231,383,3877.94
648,183,174,117,231,383,3877.94
649,183,174,117,231,381,3878.16
650,183,175,117,231,383,3877.94
651,183,176,117,231,387,3877.48
652,183,176,117,230,389,3877.25
653,182,176,118,229,386,3877.6
654,180,175,118,228,383,3877.94
655,179,174,117,228,379,3878.39
656,179,172,116,228,378,3878.51
657,179,170,115,227,375,3878.85
658,178,169,113,226,374,3878.96
659,177,168,113,226,373,3879.07
660,177,168,112,225,371,3879.3
661,176,167,112,225,370,3879.42
662,175,168,110,225,372,3879.19
663,176,174,110,225,376,3878.73
664,176,178,115,225,381,3878.16
665,176,183,117,226,384,3877.82
666,176,187,117,226,384,3877.82
667,176,187,117,226,382,3878.05
668,175,188,119,225,376,3878.73
669,175,186,118,224,374,3878.96
670,175,184,116,224,370,3879.42
671,174,184,115,224,370,3879.42
672,173,184,115,224,371,3879.3
673,173,184,116,224,369,3879.53
674,173,184,116,224,367,3879.76
675,173,184,116,224,365,3879.99
676,173,184,116,224,364,3880.1
677,174,185,116,224,365,3879.99
678,174,186,117,224,365,3879.99
679,174,186,119,225,364,3880.1
680,174,183,118,224,359,3880.67
681,174,181,117,224,356,3881.01
682,173,178,115,223,350,3881.69
683,173,176,113,223,347,3882.03
684,172,177,112,222,351,3881.58
685,171,178,112,221,351,3881.58
686,170,182,115,221,358,3880.78
687,170,183,118,221,358,3880.78
688,170,184,119,221,358,3880.78
689,170,184,119,221,356,3881.01
690,170,183,119,221,353,3881.35
691,170,181,117,221,351,3881.58
692,170,179,115,221,346,3882.15
693,169,178,114,220,344,3882.37
694,168,179,113,220,351,3881.58
695,169,180,113,220,352,3881.46
696,169,184,115,221,362,3880.33
697,170,187,116,221,365,3879.99
698,171,190,118,221,371,3879.3
699,171,192,120,223,372,3879.19
700,171,193,123,224,371,3879.3
701,171,192,122,224,369,3879.53
702,171,191,120,223,367,3879.76
703,171,190,119,223,366,3879.87
704,171,189,118,223,367,3879.76
705,171,187,117,223,364,3880.1
706,171,184,115,223,360,3880.55
707,171,183,113,223,356,3881.01
708,171,181,111,223,351,3881.58
709,171,180,111,223,349,3881.81
710,171,179,110,223,348,3881.92
711,170,177,108,223,347,3882.03
712,170,174,108,222,342,3882.6
713,170,172,106,222,340,3882.83
714,169,171,105,221,336,3883.29
715,168,171,104,221,342,3882.6
716,168,172,104,221,342,3882.6
717,169,175,104,221,351,3881.58
718,169,177,104,221,351,3881.58
719,169,179,107,222,356,3881.01
720,170,179,108,222,356,3881.01
721,170,179,107,223,353,3881.35
722,170,177,107,223,351,3881.58
723,170,176,106,223,348,3881.92
724,170,175,105,223,347,3882.03
725,170,176,104,223,350,3881.69
726,171,178,104,223,352,3881.46
727,171,180,106,224,356,3881.01
728,171,179,107,224,355,3881.12
729,171,178,105,224,353,3881.35
730,171,177,105,223,353,3881.35
731,170,174,104,223,350,3881.69
732,169,171,103,222,348,3881.92
733,169,167,101,221,342,3882.6
734,168,163,99,221,336,3883.29
735,166,160,98,220,331,3883.85
736,165,157,94,219,327,3884.31
737,164,140,93,215,324,3884.65
738,161,139,92,213,323,3884.76
739,160,138,89,212,323,3884.76
740,158,150,89,211,323,3884.76
741,157,150,91,211,325,3884.54
742,157,151,91,211,327,3884.31
743,157,151,90,211,327,3884.31
744,157,150,90,210,325,3884.54
745,156,149,88,210,322,3884.88
746,156,148,87,210,323,3884.76
747,155,148,86,209,323,3884.76
748,155,148,85,209,321,3884.99
749,155,147,85,209,320,3885.11
750,155,147,85,209,321,3884.99
751,155,147,85,209,324,3884.65
752,155,150,85,210,329,3884.08
753,156,153,85,210,331,3883.85
754,156,157,89,210,333,3883.63
755,156,160,92,210,335,3883.4
756,156,161,92,210,336,3883.29
757,157,163,93,211,336,3883.29
758,157,163,94,211,336,3883.29
759,157,163,94,212,334,3883.51
760,157,163,94,212,332,3883.74
761,157,161,93,212,328,3884.2
762,157,159,92,211,325,3884.54
763,157,157,90,210,321,3884.99
764,156,155,88,210,319,3885.22
765,155,153,88,209,318,3885.33
766,155,152,87,208,318,3885.33
767,154,150,85,208,316,3885.56
768,153,150,84,208,317,3885.45
769,153,151,84,208,317,3885.45
770,153,153,84,208,321,3884.99
771,154,155,84,208,321,3884.99
772,154,157,87,209,325,3884.54
773,154,157,88,209,326,3884.42
774,153,157,88,208,326,3884.42
775,153,157,88,208,325,3884.54
776,153,157,87,208,325,3884.54
777,153,157,87,208,325,3884.54
778,153,158,87,208,324,3884.65
779,153,158,87,208,324,3884.65
780,153,158,87,209,324,3884.65
781,153,159,87,209,325,3884.54
782,154,160,87,209,326,3884.42
783,154,160,87,209,328,3884.2
784,154,160,87,209,328,3884.2
785,154,160,87,209,324,3884.65
786,153,159,87,209,321,3884.99
787,153,157,87,208,316,3885.56
788,152,154,85,208,312,3886.02
789,152,152,84,207,311,3886.13
790,152,151,82,207,308,3886.47
791,151,150,82,207,307,3886.59
792,151,150,82,206,307,3886.59
793,151,150,82,206,307,3886.59
794,150,149,81,206,306,3886.7
795,150,148,80,206,305,3886.81
796,150,147,79,205,305,3886.81
797,150,147,79,205,304,3886.93
798,148,146,79,204,301,3887.27
799,148,145,77,204,297,3887.72
800,148,144,77,204,299,3887.5
801,148,145,77,203,300,3887.38
802,148,145,79,203,301,3887.27
803,148,144,78,203,300,3887.38
804,148,143,77,203,299,3887.5
805,147,143,77,203,299,3887.5
806,146,121,77,199,296,3887.84
807,144,119,74,198,298,3887.61
808,143,96,63,198,298,3887.61
809,143,96,64,198,300,3887.38
810,143,97,64,198,302,3887.15
811,143,98,64,198,303,3887.04
812,143,99,64,198,306,3886.7
813,144,103,64,198,307,3886.59
814,144,104,67,199,309,3886.36
815,144,105,69,200,308,3886.47
816,144,103,69,199,305,3886.81
817,143,102,68,199,302,3887.15
818,143,100,67,199,297,3887.72
819,143,100,66,199,296,3887.84
820,143,99,66,198,297,3887.72
821,143,99,66,198,298,3887.61
822,142,99,66,197,297,3887.72
