x,a,b,c,d,index_value,true_index_value
2,121,72,126,12,71,3879.48
3,158,75,126,12,72,3879.4
4,174,86,126,12,81,3878.72
5,175,90,131,12,92,3877.89
6,176,99,137,13,110,3876.53
7,187,105,142,13,127,3875.25
8,187,109,139,14,144,3873.96
9,186,109,131,15,150,3873.51
10,191,106,124,16,157,3872.98
11,191,105,136,16,155,3873.13
12,190,100,138,16,144,3873.96
13,187,99,124,16,138,3874.42
14,189,95,111,18,137,3874.49
15,196,95,104,19,148,3873.66
16,206,99,120,21,154,3873.21
17,218,102,123,24,176,3871.55
18,218,107,125,26,184,3870.94
19,218,109,125,28,202,3869.58
20,226,114,118,30,214,3868.68
21,228,115,137,31,218,3868.37
22,228,109,143,31,213,3868.75
23,227,107,129,31,206,3869.28
24,228,105,118,33,214,3868.68
25,228,106,132,33,216,3868.52
26,227,104,132,33,220,3868.22
27,227,100,121,34,212,3868.83
28,229,102,112,36,212,3868.83
29,233,102,111,37,217,3868.45
30,235,101,124,38,219,3868.3
31,235,96,118,39,223,3868.0
32,235,94,113,38,222,3868.07
33,234,89,108,37,214,3868.68
34,232,83,111,34,198,3869.88
35,228,71,102,30,175,3871.62
36,224,60,85,28,146,3873.81
37,212,48,70,26,124,3875.47
38,204,37,59,24,101,3877.21
39,200,30,61,22,82,3878.65
40,194,21,53,20,67,3879.78
41,187,13,40,19,47,3881.29
42,183,8,33,17,32,3882.42
43,181,4,40,17,24,3883.03
44,177,11,39,16,25,3882.95
45,174,15,40,15,32,3882.42
46,174,21,49,15,41,3881.74
47,172,23,49,16,42,3881.67
48,173,26,56,17,45,3881.44
49,173,32,55,16,50,3881.06
50,172,34,52,15,51,3880.99
51,172,36,52,14,52,3880.91
52,172,37,58,14,56,3880.61
53,169,39,60,14,61,3880.23
54,169,42,59,15,70,3879.55
55,172,48,59,16,79,3878.87
56,172,51,60,17,88,3878.19
57,172,55,70,17,95,3877.66
58,172,55,75,16,99,3877.36
59,172,54,68,16,98,3877.44
60,171,56,64,16,103,3877.06
61,174,61,71,17,109,3876.61
62,174,63,76,18,119,3875.85
63,174,65,77,18,127,3875.25
64,174,65,75,19,133,3874.79
65,175,68,75,18,142,3874.11
66,175,69,83,18,146,3873.81
67,175,67,85,18,143,3874.04
68,174,65,80,19,137,3874.49
